Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
10.11.2024 08:45;10.11.2024 09:00;1.045,50;323,25;483,50;168,00;560,75;20,75;-;2.968,00;1.149,50;1.943,25;62,75;310,00
10.11.2024 09:00;10.11.2024 09:15;1.045,00;330,25;472,50;168,75;700,75;20,75;-;2.971,75;1.145,50;2.022,50;26,50;310,00
10.11.2024 09:15;10.11.2024 09:30;1.046,50;323,00;456,75;163,25;827,25;21,50;-;2.963,00;1.151,75;2.047,50;20,25;310,25
10.11.2024 09:30;10.11.2024 09:45;1.046,75;320,25;443,75;165,75;946,75;21,50;-;2.969,25;1.154,75;2.031,75;24,50;310,25
10.11.2024 09:45;10.11.2024 10:00;1.048,00;321,00;446,50;170,25;1.063,75;21,50;-;2.969,25;1.155,50;2.073,25;25,50;310,50
10.11.2024 10:00;10.11.2024 10:15;1.050,50;320,00;437,50;170,50;1.173,25;21,50;-;2.951,75;1.146,25;2.129,50;24,00;309,50
10.11.2024 10:15;10.11.2024 10:30;1.054,50;322,00;403,50;168,25;1.276,25;21,50;-;2.896,50;1.142,50;2.146,75;29,25;310,25
10.11.2024 10:30;10.11.2024 10:45;1.056,00;320,25;387,25;172,00;1.371,50;21,50;-;2.883,75;1.139,00;2.141,75;46,00;309,75
10.11.2024 10:45;10.11.2024 11:00;1.054,25;319,50;370,00;180,50;1.452,00;21,50;-;2.889,00;1.135,75;2.137,50;42,00;309,25
10.11.2024 11:00;10.11.2024 11:15;1.054,00;318,25;367,75;183,75;1.518,75;21,50;-;2.893,50;1.130,75;2.132,75;19,75;313,00
10.11.2024 11:15;10.11.2024 11:30;1.052,75;318,00;357,00;183,00;1.569,00;21,50;-;2.888,00;1.136,50;2.147,50;41,50;314,75
10.11.2024 11:30;10.11.2024 11:45;1.054,25;325,25;336,00;183,25;1.602,00;21,50;-;2.892,75;1.134,00;2.161,50;104,00;316,00
10.11.2024 11:45;10.11.2024 12:00;1.053,75;329,75;322,50;182,00;1.626,00;21,50;-;2.890,00;1.139,25;2.178,25;109,75;314,50
10.11.2024 12:00;10.11.2024 12:15;1.052,50;325,00;320,75;184,50;1.624,50;21,50;-;2.885,25;1.138,00;2.165,50;100,25;313,50
10.11.2024 12:15;10.11.2024 12:30;1.052,25;327,25;330,25;187,00;1.620,00;21,50;-;2.884,00;1.136,50;2.157,00;91,75;312,00
10.11.2024 12:30;10.11.2024 12:45;1.053,00;339,75;346,00;185,50;1.596,00;21,50;-;2.885,00;1.134,25;2.161,00;165,00;311,50
10.11.2024 12:45;10.11.2024 13:00;1.051,00;332,50;365,50;188,25;1.553,50;21,50;-;2.884,00;1.137,00;2.148,00;126,50;313,50
10.11.2024 13:00;10.11.2024 13:15;1.050,25;326,25;406,00;190,25;1.497,75;21,50;-;2.893,00;1.136,00;2.160,50;130,50;313,25
10.11.2024 13:15;10.11.2024 13:30;1.043,00;324,75;426,25;182,75;1.428,25;21,50;-;2.883,50;1.142,25;2.158,25;120,75;309,50
10.11.2024 13:30;10.11.2024 13:45;1.044,00;324,75;418,75;188,50;1.341,75;21,50;-;2.889,75;1.142,25;2.182,50;59,00;313,00
10.11.2024 13:45;10.11.2024 14:00;1.046,50;326,50;426,00;199,25;1.238,25;21,50;-;2.900,00;1.144,00;2.199,25;104,00;313,50
10.11.2024 14:00;10.11.2024 14:15;1.046,75;327,25;410,25;196,25;1.114,50;21,50;-;2.904,25;1.139,00;2.238,50;116,25;314,25
10.11.2024 14:15;10.11.2024 14:30;1.043,50;338,25;367,75;197,75;989,00;21,50;-;2.901,50;1.138,50;2.362,50;182,75;312,75
10.11.2024 14:30;10.11.2024 14:45;1.044,25;386,00;333,25;203,00;851,25;21,50;-;2.906,50;1.138,50;2.464,25;278,75;307,25
10.11.2024 14:45;10.11.2024 15:00;1.046,50;384,75;323,00;204,75;708,00;21,50;-;2.935,25;1.171,25;2.592,50;235,25;281,50
10.11.2024 15:00;10.11.2024 15:15;1.049,25;371,50;319,50;208,25;558,00;21,50;-;2.986,00;1.219,00;2.843,50;490,00;250,50
10.11.2024 15:15;10.11.2024 15:30;1.048,50;391,50;285,75;208,25;416,50;20,75;-;3.000,75;1.234,75;3.021,00;362,75;248,25
10.11.2024 15:30;10.11.2024 15:45;1.052,50;406,25;270,75;218,00;281,25;20,75;-;2.999,75;1.247,25;3.116,50;487,75;249,00
10.11.2024 15:45;10.11.2024 16:00;1.053,50;461,00;270,00;236,75;176,75;20,75;-;2.998,00;1.254,50;3.154,25;582,25;250,75
10.11.2024 16:00;10.11.2024 16:15;1.057,25;349,50;294,00;254,25;85,50;20,75;-;2.993,25;1.262,75;3.208,75;695,00;251,50
10.11.2024 16:15;10.11.2024 16:30;1.060,00;355,75;301,75;284,25;28,00;20,75;-;2.999,50;1.265,25;3.266,25;595,75;247,75
10.11.2024 16:30;10.11.2024 16:45;1.061,25;414,75;285,50;317,25;6,00;20,75;-;2.996,25;1.260,00;3.271,25;700,50;248,00
10.11.2024 16:45;10.11.2024 17:00;1.061,50;469,75;265,25;350,00;1,25;20,75;-;2.997,25;1.253,50;3.273,00;793,50;248,50
10.11.2024 17:00;10.11.2024 17:15;1.065,50;378,75;283,50;369,75;0,25;20,75;-;2.997,25;1.263,25;3.278,25;602,25;247,75
10.11.2024 17:15;10.11.2024 17:30;1.065,00;423,75;323,25;387,25;0,00;20,75;-;3.000,00;1.268,75;3.285,75;848,25;247,75
10.11.2024 17:30;10.11.2024 17:45;1.068,50;433,25;322,75;409,50;0,00;20,75;-;2.998,50;1.272,50;3.276,50;921,25;247,75
10.11.2024 17:45;10.11.2024 18:00;1.073,75;439,75;299,25;428,00;0,00;20,75;-;2.994,75;1.274,00;3.275,50;1.021,50;247,50
10.11.2024 18:00;10.11.2024 18:15;1.074,25;426,25;271,75;454,00;0,00;20,75;-;2.996,50;1.282,50;3.299,25;1.193,50;247,25
10.11.2024 18:15;10.11.2024 18:30;1.076,50;431,00;261,75;483,50;0,00;20,75;-;3.000,00;1.281,00;3.293,00;1.001,75;247,75
10.11.2024 18:30;10.11.2024 18:45;1.075,00;410,75;292,25;508,00;0,00;20,75;-;2.996,50;1.331,25;3.290,00;949,25;247,00
10.11.2024 18:45;10.11.2024 19:00;1.076,75;350,25;373,50;534,75;0,00;20,75;-;2.998,25;1.367,75;3.276,50;789,50;248,00
10.11.2024 19:00;10.11.2024 19:15;1.078,25;398,00;393,00;547,25;0,00;20,75;-;2.994,25;1.401,75;3.285,25;561,50;247,75
10.11.2024 19:15;10.11.2024 19:30;1.079,25;347,25;385,50;545,75;0,00;20,75;-;2.995,00;1.413,75;3.285,50;444,75;248,25
10.11.2024 19:30;10.11.2024 19:45;1.082,00;340,25;405,50;548,25;0,00;20,75;-;2.995,50;1.423,00;3.281,00;294,75;246,25
10.11.2024 19:45;10.11.2024 20:00;1.084,75;337,50;401,00;554,00;0,00;20,75;-;2.989,25;1.430,50;3.288,75;226,50;245,00
10.11.2024 20:00;10.11.2024 20:15;1.085,50;424,00;422,00;559,75;0,00;20,75;-;2.999,25;1.438,00;3.302,75;327,25;251,25
10.11.2024 20:15;10.11.2024 20:30;1.084,00;376,75;464,50;565,50;0,00;20,75;-;2.997,25;1.453,25;3.299,75;99,50;251,50
10.11.2024 20:30;10.11.2024 20:45;1.081,75;354,75;463,75;569,75;0,00;20,75;-;2.998,00;1.466,50;3.251,00;42,00;251,50
10.11.2024 20:45;10.11.2024 21:00;1.083,00;335,00;420,00;574,50;0,00;20,75;-;2.995,75;1.487,25;3.159,75;39,00;251,75
10.11.2024 21:00;10.11.2024 21:15;1.083,00;373,00;374,25;587,75;0,00;20,75;-;3.004,75;1.500,25;3.073,25;107,75;251,75
10.11.2024 21:15;10.11.2024 21:30;1.080,75;358,25;367,00;585,50;0,00;20,75;-;2.996,75;1.504,50;3.025,75;41,00;251,75
10.11.2024 21:30;10.11.2024 21:45;1.081,00;353,50;353,00;581,25;0,00;20,75;-;2.999,50;1.509,75;2.969,00;36,25;252,25
10.11.2024 21:45;10.11.2024 22:00;1.080,50;339,75;319,50;581,00;0,00;20,75;-;3.003,00;1.511,75;2.894,75;33,00;251,75
10.11.2024 22:00;10.11.2024 22:15;1.079,75;335,00;315,00;592,75;0,00;20,75;-;3.000,50;1.511,00;2.685,25;19,25;251,75
10.11.2024 22:15;10.11.2024 22:30;1.079,25;328,00;330,75;617,50;0,00;20,75;-;2.994,25;1.512,75;2.421,00;16,50;251,25
10.11.2024 22:30;10.11.2024 22:45;1.072,50;329,75;366,75;616,75;0,00;20,75;-;3.002,25;1.518,25;2.312,50;19,25;251,00
10.11.2024 22:45;10.11.2024 23:00;1.071,00;330,50;360,75;617,00;0,00;20,75;-;2.993,75;1.521,25;2.220,75;21,50;250,50
10.11.2024 23:00;10.11.2024 23:15;1.067,50;329,00;363,75;604,75;0,00;20,75;-;2.991,00;1.524,25;2.138,25;48,25;251,25
10.11.2024 23:15;10.11.2024 23:30;1.067,00;328,25;423,00;596,00;0,00;20,75;-;2.985,25;1.529,25;2.033,25;24,50;251,25
10.11.2024 23:30;10.11.2024 23:45;1.057,25;326,00;461,75;597,00;0,00;20,75;-;2.978,75;1.528,75;1.979,25;8,50;250,50
10.11.2024 23:45;11.11.2024 00:00;1.055,50;326,50;530,00;606,00;0,00;20,75;-;2.963,75;1.524,25;1.962,00;2,75;251,50
11.11.2024 00:00;11.11.2024 00:15;1.051,25;330,75;522,25;625,00;0,00;21,00;-;2.945,50;1.501,75;1.821,75;38,75;251,50
11.11.2024 00:15;11.11.2024 00:30;1.046,25;330,50;555,25;630,75;0,00;21,00;-;2.861,00;1.490,75;1.756,75;25,25;255,50
11.11.2024 00:30;11.11.2024 00:45;1.037,00;329,75;635,75;647,00;0,00;21,00;-;2.842,50;1.490,50;1.745,50;1,50;255,75
11.11.2024 00:45;11.11.2024 01:00;1.035,25;329,50;745,00;666,00;0,00;21,00;-;2.853,00;1.477,00;1.733,50;3,25;255,50
11.11.2024 01:00;11.11.2024 01:15;1.032,75;344,75;755,50;682,25;0,00;21,00;-;2.866,75;1.458,75;1.720,00;69,00;254,00
11.11.2024 01:15;11.11.2024 01:30;1.030,75;329,75;764,75;697,25;0,00;21,00;-;2.857,25;1.443,00;1.712,25;20,00;253,75
11.11.2024 01:30;11.11.2024 01:45;1.020,75;326,25;846,50;696,25;0,00;21,00;-;2.857,00;1.418,25;1.682,75;7,75;253,75
11.11.2024 01:45;11.11.2024 02:00;1.021,00;329,00;946,00;709,25;0,00;21,00;-;2.850,50;1.403,75;1.684,75;5,25;253,75
11.11.2024 02:00;11.11.2024 02:15;1.020,25;329,75;976,50;698,50;0,00;21,00;-;2.855,25;1.389,50;1.677,75;3,00;253,25
11.11.2024 02:15;11.11.2024 02:30;1.019,50;331,25;926,25;690,75;0,00;21,00;-;2.853,50;1.369,00;1.644,00;28,50;254,00
11.11.2024 02:30;11.11.2024 02:45;1.012,75;344,50;965,25;697,75;0,00;21,00;-;2.842,50;1.313,00;1.651,75;31,25;253,50
11.11.2024 02:45;11.11.2024 03:00;1.009,25;337,50;998,75;706,50;0,00;21,00;-;2.811,25;1.297,75;1.654,25;19,50;254,50
11.11.2024 03:00;11.11.2024 03:15;1.006,50;337,50;1.010,25;718,75;0,00;21,00;-;2.791,50;1.250,75;1.646,50;11,50;254,75
11.11.2024 03:15;11.11.2024 03:30;1.009,25;336,25;967,75;726,00;0,00;21,00;-;2.795,75;1.253,50;1.651,00;1,50;254,25
11.11.2024 03:30;11.11.2024 03:45;1.005,75;333,75;938,75;762,75;0,00;21,00;-;2.792,00;1.255,00;1.666,50;1,25;253,75
11.11.2024 03:45;11.11.2024 04:00;1.004,25;334,00;958,25;803,00;0,00;21,00;-;2.792,50;1.269,50;1.696,50;1,50;254,50
11.11.2024 04:00;11.11.2024 04:15;1.004,25;337,50;855,75;850,75;0,00;21,00;-;2.838,75;1.262,25;1.766,50;3,50;251,50
11.11.2024 04:15;11.11.2024 04:30;1.003,00;329,50;931,75;889,00;0,00;21,00;-;2.849,50;1.270,00;1.778,00;25,75;247,75
11.11.2024 04:30;11.11.2024 04:45;999,75;331,25;1.052,75;946,75;0,00;21,00;-;2.848,25;1.299,00;1.802,00;39,50;247,50
11.11.2024 04:45;11.11.2024 05:00;999,25;324,75;1.151,25;1.005,50;0,00;21,00;-;2.840,75;1.315,25;1.849,50;2,50;246,75
11.11.2024 05:00;11.11.2024 05:15;999,75;327,75;1.075,00;1.077,75;0,00;21,00;-;2.812,75;1.318,75;1.982,00;8,00;244,00
11.11.2024 05:15;11.11.2024 05:30;1.001,50;328,25;1.114,25;1.149,50;0,00;21,00;-;2.816,00;1.349,75;2.103,75;45,50;240,25
11.11.2024 05:30;11.11.2024 05:45;998,25;319,75;1.190,25;1.193,50;0,00;21,00;-;2.819,75;1.421,50;2.379,75;12,00;243,75
11.11.2024 05:45;11.11.2024 06:00;1.004,25;318,75;1.264,25;1.251,50;0,00;21,00;-;2.873,25;1.489,50;2.602,75;2,50;249,25
11.11.2024 06:00;11.11.2024 06:15;1.006,50;318,50;1.292,00;1.321,50;0,00;21,00;-;2.954,00;1.536,25;2.759,00;2,50;260,75
11.11.2024 06:15;11.11.2024 06:30;1.007,25;327,75;1.285,50;1.379,75;0,00;21,00;-;2.983,75;1.572,75;3.026,25;57,25;282,25
11.11.2024 06:30;11.11.2024 06:45;1.013,00;343,25;1.270,75;1.429,50;0,00;21,00;-;2.974,00;1.590,25;3.195,25;122,00;287,75
11.11.2024 06:45;11.11.2024 07:00;1.015,50;405,50;1.275,75;1.516,00;0,00;21,00;-;2.970,25;1.608,75;3.301,75;200,75;293,00
11.11.2024 07:00;11.11.2024 07:15;1.017,00;327,75;1.169,50;1.574,25;0,25;21,00;-;2.974,25;1.647,25;3.501,75;166,00;292,75
11.11.2024 07:15;11.11.2024 07:30;1.022,00;346,75;1.171,75;1.636,00;9,50;21,00;-;2.971,50;1.664,75;3.590,75;316,00;294,75
11.11.2024 07:30;11.11.2024 07:45;1.026,25;361,00;1.213,75;1.661,25;20,25;21,00;-;2.981,75;1.650,25;3.636,50;427,25;293,50
11.11.2024 07:45;11.11.2024 08:00;1.031,75;373,50;1.239,50;1.714,00;54,25;21,00;-;2.985,50;1.637,00;3.654,75;528,25;293,50
11.11.2024 08:00;11.11.2024 08:15;1.033,25;359,75;1.363,00;1.725,00;115,25;21,00;-;2.976,00;1.642,50;3.711,50;863,25;295,25
11.11.2024 08:15;11.11.2024 08:30;1.035,25;349,00;1.399,00;1.776,50;195,25;21,00;-;2.996,25;1.638,50;3.759,75;734,75;296,75
11.11.2024 08:30;11.11.2024 08:45;1.038,75;351,00;1.391,25;1.786,50;293,75;21,00;-;2.981,00;1.632,25;3.786,50;776,75;296,25
11.11.2024 08:45;11.11.2024 09:00;1.039,75;347,00;1.365,50;1.782,50;414,25;21,00;-;2.974,25;1.636,50;3.790,25;637,50;299,00
11.11.2024 09:00;11.11.2024 09:15;1.043,50;365,25;1.387,50;1.796,00;515,75;21,00;-;2.964,25;1.660,75;3.820,00;324,75;303,75
11.11.2024 09:15;11.11.2024 09:30;1.046,50;357,50;1.348,50;1.775,75;622,75;21,00;-;2.939,25;1.672,75;3.827,50;419,75;304,75
11.11.2024 09:30;11.11.2024 09:45;1.046,50;354,25;1.303,75;1.769,75;718,25;21,00;-;2.941,50;1.687,00;3.815,50;403,75;297,25
11.11.2024 09:45;11.11.2024 10:00;1.047,75;337,25;1.252,50;1.758,50;813,25;21,00;-;2.926,50;1.703,75;3.818,75;360,25;290,75
11.11.2024 10:00;11.11.2024 10:15;1.049,25;343,50;1.195,50;1.736,75;903,75;21,00;-;2.922,00;1.719,25;3.803,25;366,50;284,50
11.11.2024 10:15;11.11.2024 10:30;1.049,25;334,50;1.182,00;1.713,75;989,25;21,00;-;2.912,00;1.737,00;3.788,00;293,50;280,00
11.11.2024 10:30;11.11.2024 10:45;1.055,25;335,75;1.158,00;1.644,50;1.083,25;21,00;-;2.914,25;1.739,75;3.796,00;280,00;276,75
11.11.2024 10:45;11.11.2024 11:00;1.054,75;347,25;1.148,00;1.568,75;1.178,00;20,25;-;2.963,75;1.747,25;3.780,00;279,00;277,75
11.11.2024 11:00;11.11.2024 11:15;1.052,75;343,50;1.023,50;1.581,75;1.264,50;19,25;-;2.967,25;1.748,25;3.913,25;304,75;289,50
11.11.2024 11:15;11.11.2024 11:30;1.054,00;354,00;1.072,00;1.622,25;1.338,25;19,25;-;2.949,25;1.749,25;3.918,75;284,75;292,50
11.11.2024 11:30;11.11.2024 11:45;1.054,00;384,75;1.091,25;1.620,75;1.386,25;19,25;-;2.960,75;1.751,25;3.899,50;249,25;297,50
11.11.2024 11:45;11.11.2024 12:00;1.053,00;344,25;1.139,75;1.644,50;1.440,50;19,25;-;2.963,75;1.751,50;3.888,25;127,75;299,00
11.11.2024 12:00;11.11.2024 12:15;1.051,75;330,75;1.170,75;1.642,75;1.445,25;19,25;-;2.953,25;1.751,75;3.836,50;74,75;297,25
11.11.2024 12:15;11.11.2024 12:30;1.053,25;322,75;1.238,00;1.656,75;1.433,50;19,25;-;2.943,50;1.757,50;3.843,00;19,00;296,25
11.11.2024 12:30;11.11.2024 12:45;1.048,25;321,75;1.245,00;1.710,50;1.405,75;21,50;-;2.954,25;1.757,75;3.819,25;28,00;296,00
11.11.2024 12:45;11.11.2024 13:00;1.047,25;324,25;1.251,50;1.732,25;1.373,75;24,50;-;2.946,25;1.755,00;3.810,50;34,00;303,00
11.11.2024 13:00;11.11.2024 13:15;1.047,00;367,25;1.175,25;1.766,50;1.334,00;21,25;-;2.967,25;1.736,00;3.762,25;106,25;310,00
11.11.2024 13:15;11.11.2024 13:30;1.045,50;370,00;1.177,50;1.785,75;1.284,50;20,00;-;2.961,00;1.720,50;3.787,50;99,00;309,25
11.11.2024 13:30;11.11.2024 13:45;1.038,75;373,50;1.179,50;1.764,75;1.199,50;24,25;-;2.968,50;1.708,25;3.785,00;88,00;305,75
11.11.2024 13:45;11.11.2024 14:00;1.037,00;355,50;1.150,75;1.761,75;1.121,25;22,00;-;2.965,50;1.683,00;3.794,75;79,00;306,00
11.11.2024 14:00;11.11.2024 14:15;1.039,75;331,50;1.199,00;1.773,25;1.024,75;22,75;-;2.964,00;1.689,25;3.719,00;29,00;310,75
11.11.2024 14:15;11.11.2024 14:30;1.042,50;343,75;1.229,00;1.776,00;908,50;23,50;-;2.971,75;1.689,00;3.749,75;47,50;311,00
11.11.2024 14:30;11.11.2024 14:45;1.040,25;403,50;1.257,50;1.783,75;776,50;25,25;-;2.944,00;1.687,00;3.760,75;123,00;314,25
11.11.2024 14:45;11.11.2024 15:00;1.040,75;414,00;1.273,75;1.753,25;637,50;25,25;-;2.936,25;1.686,75;3.770,25;131,25;319,25
11.11.2024 15:00;11.11.2024 15:15;1.043,25;416,50;1.285,75;1.731,00;502,50;25,25;-;2.936,00;1.671,75;3.765,00;235,00;326,75
11.11.2024 15:15;11.11.2024 15:30;1.049,50;426,00;1.323,25;1.759,75;374,00;24,25;-;2.937,50;1.671,00;3.762,00;314,50;329,50
11.11.2024 15:30;11.11.2024 15:45;1.047,75;485,75;1.322,00;1.781,75;255,75;24,25;-;2.939,50;1.677,25;3.782,75;351,50;325,50
11.11.2024 15:45;11.11.2024 16:00;1.052,25;465,25;1.301,75;1.792,25;173,75;24,25;-;2.960,50;1.683,75;3.797,50;350,25;333,75
11.11.2024 16:00;11.11.2024 16:15;1.055,50;409,00;1.397,25;1.832,75;93,25;24,25;-;2.984,25;1.683,75;3.765,50;404,25;372,00
11.11.2024 16:15;11.11.2024 16:30;1.059,25;432,50;1.406,75;1.909,75;39,75;24,25;-;2.990,00;1.681,75;3.741,75;442,25;368,75
11.11.2024 16:30;11.11.2024 16:45;1.059,75;467,50;1.395,75;1.942,00;11,75;24,25;-;2.985,00;1.695,00;3.753,75;508,25;371,50
11.11.2024 16:45;11.11.2024 17:00;1.061,75;456,50;1.377,50;1.953,00;1,25;24,25;-;2.990,75;1.707,25;3.765,00;625,50;371,25
11.11.2024 17:00;11.11.2024 17:15;1.065,00;456,75;1.426,25;1.942,75;0,25;24,25;-;3.002,50;1.718,75;3.780,00;773,25;372,50
11.11.2024 17:15;11.11.2024 17:30;1.068,25;480,50;1.436,25;1.950,25;0,00;24,25;-;3.013,75;1.723,75;3.772,25;935,75;372,75
11.11.2024 17:30;11.11.2024 17:45;1.070,25;464,75;1.481,75;1.994,50;0,00;24,25;-;3.008,50;1.729,50;3.774,50;955,50;376,25
11.11.2024 17:45;11.11.2024 18:00;1.070,75;454,25;1.490,50;1.980,00;0,00;24,25;-;3.010,00;1.742,75;3.738,75;1.020,75;375,75
11.11.2024 18:00;11.11.2024 18:15;1.074,75;437,00;1.457,50;1.976,75;0,00;24,25;-;3.011,25;1.753,50;3.726,50;888,75;351,25
11.11.2024 18:15;11.11.2024 18:30;1.079,00;417,50;1.450,25;1.975,00;0,00;24,25;-;3.012,75;1.756,75;3.720,25;832,25;311,25
11.11.2024 18:30;11.11.2024 18:45;1.082,25;403,75;1.461,75;1.947,50;0,00;24,25;-;3.017,75;1.750,00;3.706,50;794,25;301,00
11.11.2024 18:45;11.11.2024 19:00;1.080,75;407,50;1.462,50;1.918,50;0,00;24,25;-;3.005,75;1.728,75;3.680,50;691,00;300,25
11.11.2024 19:00;11.11.2024 19:15;1.080,75;452,25;1.444,50;1.906,75;0,00;24,25;-;3.010,00;1.728,00;3.655,25;820,75;300,75
11.11.2024 19:15;11.11.2024 19:30;1.082,50;425,00;1.435,25;1.894,00;0,00;24,25;-;3.010,50;1.727,75;3.655,75;627,50;297,00
11.11.2024 19:30;11.11.2024 19:45;1.086,25;421,75;1.429,50;1.921,25;0,00;24,25;-;3.003,00;1.726,25;3.652,75;537,00;292,00
11.11.2024 19:45;11.11.2024 20:00;1.086,50;398,50;1.422,50;1.931,50;0,00;24,25;-;3.010,50;1.725,00;3.624,00;393,75;287,50
11.11.2024 20:00;11.11.2024 20:15;1.083,25;434,50;1.448,00;1.957,75;0,00;24,25;-;3.015,50;1.727,50;3.545,25;434,50;280,00
11.11.2024 20:15;11.11.2024 20:30;1.084,75;360,25;1.428,75;1.919,00;0,00;24,25;-;3.016,75;1.733,50;3.513,75;252,50;272,75
11.11.2024 20:30;11.11.2024 20:45;1.087,50;358,00;1.368,00;1.898,00;0,00;24,25;-;3.025,50;1.732,75;3.476,50;199,75;271,25
11.11.2024 20:45;11.11.2024 21:00;1.087,75;358,75;1.356,00;1.883,00;0,00;24,25;-;3.016,00;1.730,50;3.435,25;194,00;268,25
11.11.2024 21:00;11.11.2024 21:15;1.085,00;366,25;1.356,00;1.846,00;0,00;24,25;-;3.027,75;1.725,50;3.322,75;240,75;266,50
11.11.2024 21:15;11.11.2024 21:30;1.087,00;351,00;1.339,00;1.791,50;0,00;24,25;-;3.023,25;1.724,50;3.243,25;142,25;266,50
11.11.2024 21:30;11.11.2024 21:45;1.086,25;352,25;1.322,00;1.738,25;0,00;24,25;-;3.024,75;1.722,00;3.159,00;104,25;266,75
11.11.2024 21:45;11.11.2024 22:00;1.087,25;343,75;1.297,75;1.710,25;0,00;24,25;-;3.023,25;1.722,50;3.120,00;59,75;267,25
11.11.2024 22:00;11.11.2024 22:15;1.084,25;358,25;1.297,00;1.663,00;0,00;24,25;-;3.035,75;1.718,50;3.008,75;96,25;268,75
11.11.2024 22:15;11.11.2024 22:30;1.086,25;346,25;1.255,25;1.706,00;0,00;24,25;-;3.017,50;1.719,00;2.951,25;9,50;268,75
11.11.2024 22:30;11.11.2024 22:45;1.080,50;347,50;1.193,50;1.686,00;0,00;24,25;-;3.021,00;1.713,25;2.761,25;11,75;268,75
11.11.2024 22:45;11.11.2024 23:00;1.080,00;348,75;1.151,25;1.639,75;0,00;24,25;-;3.020,75;1.705,00;2.648,00;13,75;266,00
11.11.2024 23:00;11.11.2024 23:15;1.075,75;352,00;1.176,25;1.582,50;0,00;24,25;-;3.017,50;1.693,25;2.537,50;78,25;262,25
11.11.2024 23:15;11.11.2024 23:30;1.076,00;347,50;1.157,50;1.538,75;0,00;24,25;-;3.019,00;1.686,50;2.528,75;41,75;262,00
11.11.2024 23:30;11.11.2024 23:45;1.065,75;347,50;1.113,50;1.523,50;0,00;24,25;-;3.032,75;1.669,00;2.503,00;21,25;262,25
11.11.2024 23:45;12.11.2024 00:00;1.062,75;346,75;1.083,75;1.502,75;0,00;24,25;-;2.987,00;1.642,75;2.515,00;9,75;263,50
12.11.2024 00:00;12.11.2024 00:15;1.059,50;355,75;1.072,25;1.464,00;0,00;23,50;-;2.915,25;1.603,50;2.679,00;9,25;272,00
12.11.2024 00:15;12.11.2024 00:30;1.055,00;356,00;1.035,75;1.461,75;0,00;23,50;-;2.892,75;1.601,50;2.674,50;5,25;272,00
12.11.2024 00:30;12.11.2024 00:45;1.046,25;344,75;1.101,75;1.459,50;0,00;23,50;-;2.897,75;1.592,75;2.638,00;0,50;271,25
12.11.2024 00:45;12.11.2024 01:00;1.043,00;350,25;1.066,00;1.441,25;0,00;23,50;-;2.902,75;1.611,00;2.609,25;0,75;271,25
12.11.2024 01:00;12.11.2024 01:15;1.041,75;367,50;1.025,75;1.426,50;0,00;24,25;-;2.914,25;1.628,25;2.558,00;2,00;270,50
12.11.2024 01:15;12.11.2024 01:30;1.039,25;345,75;973,25;1.367,50;0,00;24,25;-;2.902,50;1.625,75;2.556,00;0,75;270,25
12.11.2024 01:30;12.11.2024 01:45;1.028,25;346,00;945,75;1.329,50;0,00;24,25;-;2.900,25;1.623,75;2.537,00;0,50;270,25
12.11.2024 01:45;12.11.2024 02:00;1.029,25;344,00;896,50;1.307,25;0,00;24,25;-;2.891,00;1.614,25;2.526,50;0,50;270,25
12.11.2024 02:00;12.11.2024 02:15;1.026,00;343,25;846,50;1.293,25;0,00;24,25;-;2.861,50;1.596,75;2.564,50;0,50;271,00
12.11.2024 02:15;12.11.2024 02:30;1.025,50;340,75;811,50;1.263,25;0,00;24,25;-;2.853,00;1.589,25;2.557,50;0,50;274,75
12.11.2024 02:30;12.11.2024 02:45;1.017,50;339,25;791,75;1.221,75;0,00;24,25;-;2.864,00;1.608,00;2.531,00;0,50;275,50
12.11.2024 02:45;12.11.2024 03:00;1.016,50;337,75;760,25;1.192,25;0,00;24,25;-;2.847,25;1.631,75;2.507,50;0,50;275,50
12.11.2024 03:00;12.11.2024 03:15;1.017,25;335,50;769,75;1.181,75;0,00;24,25;-;2.822,00;1.671,75;2.479,25;0,50;275,50
12.11.2024 03:15;12.11.2024 03:30;1.015,25;334,50;777,75;1.163,50;0,00;24,25;-;2.810,25;1.674,50;2.448,50;0,50;275,25
12.11.2024 03:30;12.11.2024 03:45;1.008,50;333,50;715,50;1.133,00;0,00;24,25;-;2.822,25;1.681,75;2.454,75;0,50;275,25
12.11.2024 03:45;12.11.2024 04:00;1.009,75;337,00;665,25;1.138,25;0,00;24,25;-;2.821,75;1.682,00;2.459,25;0,50;275,25
12.11.2024 04:00;12.11.2024 04:15;1.009,75;336,25;606,50;1.131,00;0,00;24,25;-;2.821,50;1.694,75;2.440,25;0,50;276,00
12.11.2024 04:15;12.11.2024 04:30;1.007,25;334,25;547,75;1.112,75;0,00;24,25;-;2.861,75;1.695,25;2.486,75;0,50;271,50
