Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
03.02.2021 19:45;03.02.2021 20:00;18.241,00;10.838,25;63,25
03.02.2021 20:00;03.02.2021 20:15;17.862,25;10.440,00;167,00
03.02.2021 20:15;03.02.2021 20:30;17.661,50;10.218,25;179,00
03.02.2021 20:30;03.02.2021 20:45;17.445,25;9.964,50;273,75
03.02.2021 20:45;03.02.2021 21:00;17.150,25;9.598,50;321,00
03.02.2021 21:00;03.02.2021 21:15;16.850,75;9.202,25;384,75
03.02.2021 21:15;03.02.2021 21:30;16.696,75;8.978,00;470,50
03.02.2021 21:30;03.02.2021 21:45;16.412,25;8.673,50;551,50
03.02.2021 21:45;03.02.2021 22:00;16.248,25;8.626,25;678,75
03.02.2021 22:00;03.02.2021 22:15;16.130,00;8.524,00;358,50
03.02.2021 22:15;03.02.2021 22:30;15.963,75;8.363,50;447,75
03.02.2021 22:30;03.02.2021 22:45;15.715,00;8.154,50;470,75
03.02.2021 22:45;03.02.2021 23:00;15.448,75;7.889,25;577,75
03.02.2021 23:00;03.02.2021 23:15;15.144,75;7.617,25;500,75
03.02.2021 23:15;03.02.2021 23:30;14.848,00;7.384,50;616,50
03.02.2021 23:30;03.02.2021 23:45;14.557,50;7.173,25;712,50
03.02.2021 23:45;04.02.2021 00:00;14.383,25;7.060,00;758,00
04.02.2021 00:00;04.02.2021 00:15;14.180,75;6.875,50;820,75
04.02.2021 00:15;04.02.2021 00:30;13.961,75;6.688,00;823,00
04.02.2021 00:30;04.02.2021 00:45;13.779,00;6.545,00;933,75
04.02.2021 00:45;04.02.2021 01:00;13.582,50;6.358,50;958,75
04.02.2021 01:00;04.02.2021 01:15;13.447,00;6.227,00;991,75
04.02.2021 01:15;04.02.2021 01:30;13.359,00;6.173,25;1.018,00
04.02.2021 01:30;04.02.2021 01:45;13.275,75;6.106,25;1.145,00
04.02.2021 01:45;04.02.2021 02:00;13.201,00;6.150,25;1.094,75
04.02.2021 02:00;04.02.2021 02:15;13.129,75;6.127,50;1.214,75
04.02.2021 02:15;04.02.2021 02:30;13.015,50;6.042,50;1.249,00
04.02.2021 02:30;04.02.2021 02:45;13.050,75;6.087,50;1.260,25
04.02.2021 02:45;04.02.2021 03:00;13.080,00;6.195,75;1.261,25
04.02.2021 03:00;04.02.2021 03:15;13.126,75;6.370,50;1.231,75
04.02.2021 03:15;04.02.2021 03:30;13.092,75;6.423,50;1.213,75
04.02.2021 03:30;04.02.2021 03:45;13.211,50;6.637,75;1.189,75
04.02.2021 03:45;04.02.2021 04:00;13.245,25;6.770,00;1.144,50
04.02.2021 04:00;04.02.2021 04:15;13.317,50;6.950,75;930,75
04.02.2021 04:15;04.02.2021 04:30;13.364,50;7.041,25;911,75
04.02.2021 04:30;04.02.2021 04:45;13.482,50;7.172,00;862,25
04.02.2021 04:45;04.02.2021 05:00;13.619,00;7.330,75;685,50
04.02.2021 05:00;04.02.2021 05:15;13.834,00;7.646,75;348,75
04.02.2021 05:15;04.02.2021 05:30;14.015,00;7.837,25;429,75
04.02.2021 05:30;04.02.2021 05:45;14.215,50;8.107,25;446,75
04.02.2021 05:45;04.02.2021 06:00;14.631,25;8.588,00;342,50
04.02.2021 06:00;04.02.2021 06:15;15.349,50;9.320,00;388,75
04.02.2021 06:15;04.02.2021 06:30;15.738,75;9.754,75;249,75
04.02.2021 06:30;04.02.2021 06:45;16.142,75;10.339,75;145,00
04.02.2021 06:45;04.02.2021 07:00;16.435,75;10.766,25;59,75
04.02.2021 07:00;04.02.2021 07:15;17.075,50;11.550,50;81,00
04.02.2021 07:15;04.02.2021 07:30;17.402,50;11.987,25;80,25
04.02.2021 07:30;04.02.2021 07:45;17.559,25;12.278,25;73,25
04.02.2021 07:45;04.02.2021 08:00;17.683,50;12.443,75;41,50
04.02.2021 08:00;04.02.2021 08:15;17.966,25;12.764,75;29,50
04.02.2021 08:15;04.02.2021 08:30;18.050,50;12.861,75;8,25
04.02.2021 08:30;04.02.2021 08:45;18.061,75;12.923,75;7,50
04.02.2021 08:45;04.02.2021 09:00;18.036,25;12.831,25;29,25
04.02.2021 09:00;04.02.2021 09:15;17.922,50;12.611,75;39,00
04.02.2021 09:15;04.02.2021 09:30;18.013,00;12.520,25;104,25
04.02.2021 09:30;04.02.2021 09:45;18.144,75;12.542,00;110,00
04.02.2021 09:45;04.02.2021 10:00;18.062,25;12.353,25;113,50
04.02.2021 10:00;04.02.2021 10:15;17.977,00;12.179,75;30,25
04.02.2021 10:15;04.02.2021 10:30;17.907,75;12.006,25;38,75
04.02.2021 10:30;04.02.2021 10:45;17.997,75;12.001,75;54,00
04.02.2021 10:45;04.02.2021 11:00;18.062,25;11.988,75;152,50
04.02.2021 11:00;04.02.2021 11:15;18.205,25;12.118,75;106,25
04.02.2021 11:15;04.02.2021 11:30;18.272,75;12.175,25;90,75
04.02.2021 11:30;04.02.2021 11:45;18.241,00;12.137,75;55,25
04.02.2021 11:45;04.02.2021 12:00;18.266,25;12.196,50;71,00
04.02.2021 12:00;04.02.2021 12:15;18.102,75;12.105,75;54,75
04.02.2021 12:15;04.02.2021 12:30;18.080,00;12.153,75;23,50
04.02.2021 12:30;04.02.2021 12:45;18.020,75;12.149,50;43,00
04.02.2021 12:45;04.02.2021 13:00;17.959,00;12.245,75;102,50
04.02.2021 13:00;04.02.2021 13:15;17.817,50;12.261,50;156,75
04.02.2021 13:15;04.02.2021 13:30;17.656,50;12.315,50;93,50
04.02.2021 13:30;04.02.2021 13:45;17.465,25;12.346,75;83,50
04.02.2021 13:45;04.02.2021 14:00;17.327,75;12.481,75;62,25
04.02.2021 14:00;04.02.2021 14:15;17.186,50;12.585,00;152,75
04.02.2021 14:15;04.02.2021 14:30;17.088,75;12.772,50;61,25
04.02.2021 14:30;04.02.2021 14:45;16.990,75;12.993,75;60,75
04.02.2021 14:45;04.02.2021 15:00;16.929,00;13.258,00;65,00
04.02.2021 15:00;04.02.2021 15:15;16.984,25;13.626,50;76,00
04.02.2021 15:15;04.02.2021 15:30;16.886,50;13.819,50;8,50
04.02.2021 15:30;04.02.2021 15:45;16.843,25;14.083,25;35,50
04.02.2021 15:45;04.02.2021 16:00;16.790,00;14.348,50;33,50
04.02.2021 16:00;04.02.2021 16:15;16.779,25;14.612,25;64,50
04.02.2021 16:15;04.02.2021 16:30;16.736,00;14.796,50;46,00
04.02.2021 16:30;04.02.2021 16:45;16.735,25;14.978,75;31,00
04.02.2021 16:45;04.02.2021 17:00;16.840,50;15.170,25;36,75
04.02.2021 17:00;04.02.2021 17:15;17.082,50;15.438,50;38,50
04.02.2021 17:15;04.02.2021 17:30;17.298,50;15.662,50;9,50
04.02.2021 17:30;04.02.2021 17:45;17.595,00;15.925,50;1,25
04.02.2021 17:45;04.02.2021 18:00;17.875,50;16.145,75;1,25
04.02.2021 18:00;04.02.2021 18:15;17.941,00;16.142,00;1,25
04.02.2021 18:15;04.02.2021 18:30;17.903,75;16.027,75;1,00
04.02.2021 18:30;04.02.2021 18:45;17.854,75;15.870,75;1,00
04.02.2021 18:45;04.02.2021 19:00;17.841,75;15.762,00;1,00
04.02.2021 19:00;04.02.2021 19:15;17.738,75;15.611,00;33,00
04.02.2021 19:15;04.02.2021 19:30;17.573,00;15.429,25;47,25
04.02.2021 19:30;04.02.2021 19:45;17.440,50;15.271,50;49,00
04.02.2021 19:45;04.02.2021 20:00;17.327,25;15.155,50;30,75
04.02.2021 20:00;04.02.2021 20:15;16.993,50;14.781,00;9,75
04.02.2021 20:15;04.02.2021 20:30;16.771,00;14.533,50;10,00
04.02.2021 20:30;04.02.2021 20:45;16.490,75;14.223,25;15,00
04.02.2021 20:45;04.02.2021 21:00;16.209,00;13.883,50;51,75
04.02.2021 21:00;04.02.2021 21:15;16.029,75;13.644,75;9,50
04.02.2021 21:15;04.02.2021 21:30;15.838,75;13.433,25;24,50
04.02.2021 21:30;04.02.2021 21:45;15.580,00;13.157,75;90,50
04.02.2021 21:45;04.02.2021 22:00;15.390,00;12.928,75;109,75
04.02.2021 22:00;04.02.2021 22:15;15.219,75;12.762,25;41,00
04.02.2021 22:15;04.02.2021 22:30;15.111,25;12.634,25;44,25
04.02.2021 22:30;04.02.2021 22:45;14.900,50;12.367,25;50,75
04.02.2021 22:45;04.02.2021 23:00;14.633,00;12.057,25;131,00
04.02.2021 23:00;04.02.2021 23:15;14.385,50;11.746,75;264,75
04.02.2021 23:15;04.02.2021 23:30;14.164,25;11.464,50;351,00
04.02.2021 23:30;04.02.2021 23:45;14.064,50;11.305,00;472,75
04.02.2021 23:45;05.02.2021 00:00;13.869,00;11.042,75;587,75
05.02.2021 00:00;05.02.2021 00:15;13.560,00;10.668,75;789,75
05.02.2021 00:15;05.02.2021 00:30;13.372,00;10.436,50;742,75
05.02.2021 00:30;05.02.2021 00:45;13.166,50;10.160,50;760,25
05.02.2021 00:45;05.02.2021 01:00;13.087,25;10.054,75;821,00
05.02.2021 01:00;05.02.2021 01:15;12.926,25;9.846,75;817,00
05.02.2021 01:15;05.02.2021 01:30;12.857,50;9.759,50;889,00
05.02.2021 01:30;05.02.2021 01:45;12.866,00;9.737,50;937,50
05.02.2021 01:45;05.02.2021 02:00;12.870,00;9.711,00;973,50
05.02.2021 02:00;05.02.2021 02:15;12.694,75;9.514,00;973,00
05.02.2021 02:15;05.02.2021 02:30;12.747,75;9.538,25;983,25
05.02.2021 02:30;05.02.2021 02:45;12.770,00;9.579,50;1.018,00
05.02.2021 02:45;05.02.2021 03:00;12.790,50;9.596,75;1.034,75
05.02.2021 03:00;05.02.2021 03:15;12.824,00;9.625,75;1.052,00
05.02.2021 03:15;05.02.2021 03:30;12.804,75;9.575,25;1.065,50
05.02.2021 03:30;05.02.2021 03:45;12.847,50;9.571,75;1.082,75
05.02.2021 03:45;05.02.2021 04:00;12.929,50;9.622,50;1.061,25
05.02.2021 04:00;05.02.2021 04:15;13.054,75;9.710,75;818,75
05.02.2021 04:15;05.02.2021 04:30;13.111,50;9.730,75;820,00
05.02.2021 04:30;05.02.2021 04:45;13.282,75;9.872,75;799,25
05.02.2021 04:45;05.02.2021 05:00;13.430,50;9.983,00;770,00
05.02.2021 05:00;05.02.2021 05:15;13.726,50;10.230,50;612,25
05.02.2021 05:15;05.02.2021 05:30;13.805,75;10.219,75;620,75
05.02.2021 05:30;05.02.2021 05:45;13.972,75;10.347,50;557,00
05.02.2021 05:45;05.02.2021 06:00;14.256,50;10.614,25;386,00
05.02.2021 06:00;05.02.2021 06:15;14.751,25;11.043,50;78,50
05.02.2021 06:15;05.02.2021 06:30;15.191,50;11.411,50;34,00
05.02.2021 06:30;05.02.2021 06:45;15.635,25;11.778,25;31,00
05.02.2021 06:45;05.02.2021 07:00;16.033,25;12.103,75;30,50
05.02.2021 07:00;05.02.2021 07:15;16.587,00;12.546,75;95,75
05.02.2021 07:15;05.02.2021 07:30;16.880,75;12.757,00;50,25
05.02.2021 07:30;05.02.2021 07:45;17.142,50;12.981,50;29,50
05.02.2021 07:45;05.02.2021 08:00;17.306,25;13.030,75;28,50
05.02.2021 08:00;05.02.2021 08:15;17.455,25;13.083,50;2,25
05.02.2021 08:15;05.02.2021 08:30;17.570,75;13.089,50;2,00
05.02.2021 08:30;05.02.2021 08:45;17.667,25;13.106,00;2,00
05.02.2021 08:45;05.02.2021 09:00;17.696,00;13.039,00;2,00
05.02.2021 09:00;05.02.2021 09:15;17.667,75;12.835,25;2,00
05.02.2021 09:15;05.02.2021 09:30;17.745,25;12.756,25;2,00
05.02.2021 09:30;05.02.2021 09:45;17.812,50;12.677,75;2,00
05.02.2021 09:45;05.02.2021 10:00;17.900,25;12.682,25;2,00
05.02.2021 10:00;05.02.2021 10:15;17.915,50;12.573,75;2,00
05.02.2021 10:15;05.02.2021 10:30;17.976,50;12.538,50;2,25
05.02.2021 10:30;05.02.2021 10:45;18.005,75;12.442,75;2,00
05.02.2021 10:45;05.02.2021 11:00;18.067,00;12.442,75;2,50
05.02.2021 11:00;05.02.2021 11:15;18.155,50;12.450,00;4,00
05.02.2021 11:15;05.02.2021 11:30;18.227,75;12.497,25;4,50
05.02.2021 11:30;05.02.2021 11:45;18.266,25;12.487,75;4,75
05.02.2021 11:45;05.02.2021 12:00;18.295,75;12.489,25;4,75
05.02.2021 12:00;05.02.2021 12:15;18.198,75;12.383,75;3,25
05.02.2021 12:15;05.02.2021 12:30;18.078,25;12.196,25;3,50
05.02.2021 12:30;05.02.2021 12:45;17.887,75;11.942,00;4,25
05.02.2021 12:45;05.02.2021 13:00;17.795,50;11.866,25;30,50
05.02.2021 13:00;05.02.2021 13:15;17.747,50;11.834,00;32,25
05.02.2021 13:15;05.02.2021 13:30;17.697,75;11.817,75;17,75
05.02.2021 13:30;05.02.2021 13:45;17.575,50;11.784,50;24,25
05.02.2021 13:45;05.02.2021 14:00;17.462,75;11.793,00;79,75
05.02.2021 14:00;05.02.2021 14:15;17.392,75;11.816,50;49,00
05.02.2021 14:15;05.02.2021 14:30;17.326,25;11.836,25;42,50
05.02.2021 14:30;05.02.2021 14:45;17.222,75;11.852,00;58,00
05.02.2021 14:45;05.02.2021 15:00;17.107,75;11.847,25;47,25
05.02.2021 15:00;05.02.2021 15:15;17.086,25;11.907,50;21,75
05.02.2021 15:15;05.02.2021 15:30;17.010,00;11.937,25;16,25
05.02.2021 15:30;05.02.2021 15:45;16.956,75;12.007,50;24,75
05.02.2021 15:45;05.02.2021 16:00;16.877,25;12.021,50;50,75
05.02.2021 16:00;05.02.2021 16:15;16.883,25;12.092,25;51,75
05.02.2021 16:15;05.02.2021 16:30;16.934,00;12.165,50;27,50
05.02.2021 16:30;05.02.2021 16:45;16.960,50;12.240,25;3,75
05.02.2021 16:45;05.02.2021 17:00;16.990,00;12.268,00;3,75
05.02.2021 17:00;05.02.2021 17:15;17.227,00;12.477,75;13,00
05.02.2021 17:15;05.02.2021 17:30;17.393,25;12.577,25;12,00
05.02.2021 17:30;05.02.2021 17:45;17.625,00;12.784,75;12,25
05.02.2021 17:45;05.02.2021 18:00;17.864,00;12.986,50;10,00
05.02.2021 18:00;05.02.2021 18:15;17.911,75;13.027,25;8,00
05.02.2021 18:15;05.02.2021 18:30;17.847,50;13.008,25;1,25
05.02.2021 18:30;05.02.2021 18:45;17.768,75;12.853,50;1,25
05.02.2021 18:45;05.02.2021 19:00;17.692,25;12.770,75;1,25
05.02.2021 19:00;05.02.2021 19:15;17.517,75;12.616,75;1,75
05.02.2021 19:15;05.02.2021 19:30;17.361,25;12.460,25;2,25
05.02.2021 19:30;05.02.2021 19:45;17.201,75;12.315,00;2,25
05.02.2021 19:45;05.02.2021 20:00;17.088,25;12.172,50;17,00
05.02.2021 20:00;05.02.2021 20:15;16.791,00;11.811,00;9,25
05.02.2021 20:15;05.02.2021 20:30;16.549,75;11.586,75;20,75
05.02.2021 20:30;05.02.2021 20:45;16.275,00;11.282,75;67,75
05.02.2021 20:45;05.02.2021 21:00;16.061,50;11.049,25;92,75
05.02.2021 21:00;05.02.2021 21:15;15.864,50;10.828,50;101,75
05.02.2021 21:15;05.02.2021 21:30;15.661,50;10.681,50;88,50
05.02.2021 21:30;05.02.2021 21:45;15.378,25;10.502,75;88,25
05.02.2021 21:45;05.02.2021 22:00;15.211,50;10.307,75;96,75
05.02.2021 22:00;05.02.2021 22:15;15.156,25;10.348,00;21,75
05.02.2021 22:15;05.02.2021 22:30;15.026,75;10.159,25;33,75
05.02.2021 22:30;05.02.2021 22:45;14.824,75;9.891,00;21,25
05.02.2021 22:45;05.02.2021 23:00;14.633,00;9.658,25;16,25
05.02.2021 23:00;05.02.2021 23:15;14.409,50;9.369,25;233,50
05.02.2021 23:15;05.02.2021 23:30;14.236,25;9.140,50;204,00
05.02.2021 23:30;05.02.2021 23:45;14.021,75;8.879,75;146,25
05.02.2021 23:45;06.02.2021 00:00;13.860,25;8.768,50;189,00
06.02.2021 00:00;06.02.2021 00:15;13.364,25;8.234,50;298,25
06.02.2021 00:15;06.02.2021 00:30;13.263,75;8.113,25;357,50
06.02.2021 00:30;06.02.2021 00:45;13.090,50;7.947,25;409,75
06.02.2021 00:45;06.02.2021 01:00;12.893,50;7.712,75;365,25
06.02.2021 01:00;06.02.2021 01:15;12.794,00;7.610,75;257,75
06.02.2021 01:15;06.02.2021 01:30;12.649,25;7.426,50;320,50
06.02.2021 01:30;06.02.2021 01:45;12.517,00;7.260,75;379,25
06.02.2021 01:45;06.02.2021 02:00;12.533,50;7.261,50;383,00
06.02.2021 02:00;06.02.2021 02:15;12.386,50;7.117,00;487,50
06.02.2021 02:15;06.02.2021 02:30;12.382,00;7.045,50;588,25
06.02.2021 02:30;06.02.2021 02:45;12.352,50;6.977,50;639,75
06.02.2021 02:45;06.02.2021 03:00;12.343,00;6.932,50;617,75
06.02.2021 03:00;06.02.2021 03:15;12.332,75;6.904,25;664,75
06.02.2021 03:15;06.02.2021 03:30;12.311,25;6.886,75;699,25
06.02.2021 03:30;06.02.2021 03:45;12.463,25;7.019,50;725,25
06.02.2021 03:45;06.02.2021 04:00;12.403,25;6.945,75;728,75
06.02.2021 04:00;06.02.2021 04:15;12.482,00;6.966,00;560,00
06.02.2021 04:15;06.02.2021 04:30;12.462,25;6.935,50;597,25
06.02.2021 04:30;06.02.2021 04:45;12.551,25;6.939,50;616,00
06.02.2021 04:45;06.02.2021 05:00;12.508,75;6.862,75;632,00
06.02.2021 05:00;06.02.2021 05:15;12.566,00;6.899,75;600,75
06.02.2021 05:15;06.02.2021 05:30;12.593,00;6.916,50;645,00
06.02.2021 05:30;06.02.2021 05:45;12.530,25;6.792,00;663,50
06.02.2021 05:45;06.02.2021 06:00;12.578,25;6.746,00;712,75
06.02.2021 06:00;06.02.2021 06:15;12.616,25;6.560,25;463,75
06.02.2021 06:15;06.02.2021 06:30;12.719,50;6.636,25;387,75
06.02.2021 06:30;06.02.2021 06:45;12.798,75;6.683,50;290,50
06.02.2021 06:45;06.02.2021 07:00;12.881,00;6.706,00;253,00
06.02.2021 07:00;06.02.2021 07:15;13.124,00;6.847,50;327,00
06.02.2021 07:15;06.02.2021 07:30;13.291,50;6.867,00;189,25
06.02.2021 07:30;06.02.2021 07:45;13.484,00;6.938,75;74,25
06.02.2021 07:45;06.02.2021 08:00;13.674,00;7.124,75;61,00
06.02.2021 08:00;06.02.2021 08:15;13.975,50;7.352,00;52,50
06.02.2021 08:15;06.02.2021 08:30;14.191,25;7.528,00;52,50
06.02.2021 08:30;06.02.2021 08:45;14.492,00;7.712,75;9,75
06.02.2021 08:45;06.02.2021 09:00;14.673,00;7.763,75;7,25
06.02.2021 09:00;06.02.2021 09:15;14.858,25;7.788,25;25,25
06.02.2021 09:15;06.02.2021 09:30;15.043,00;7.851,25;21,00
06.02.2021 09:30;06.02.2021 09:45;15.248,00;7.950,25;16,25
06.02.2021 09:45;06.02.2021 10:00;15.306,50;7.831,00;5,75
06.02.2021 10:00;06.02.2021 10:15;15.457,00;7.814,00;2,75
06.02.2021 10:15;06.02.2021 10:30;15.535,00;7.809,50;2,50
06.02.2021 10:30;06.02.2021 10:45;15.644,25;7.799,00;2,50
06.02.2021 10:45;06.02.2021 11:00;15.731,25;7.679,75;2,25
06.02.2021 11:00;06.02.2021 11:15;15.850,00;7.700,75;1,75
06.02.2021 11:15;06.02.2021 11:30;15.942,00;7.650,00;1,75
06.02.2021 11:30;06.02.2021 11:45;16.136,75;7.751,00;1,75
06.02.2021 11:45;06.02.2021 12:00;16.134,00;7.653,75;1,75
06.02.2021 12:00;06.02.2021 12:15;16.038,75;7.482,00;1,75
06.02.2021 12:15;06.02.2021 12:30;16.010,25;7.560,50;2,00
06.02.2021 12:30;06.02.2021 12:45;16.007,75;7.563,00;1,75
06.02.2021 12:45;06.02.2021 13:00;15.866,50;7.463,75;1,75
06.02.2021 13:00;06.02.2021 13:15;15.730,75;7.304,00;2,50
06.02.2021 13:15;06.02.2021 13:30;15.559,25;7.158,00;3,00
06.02.2021 13:30;06.02.2021 13:45;15.444,25;7.031,25;3,75
06.02.2021 13:45;06.02.2021 14:00;15.394,50;6.991,75;70,50
06.02.2021 14:00;06.02.2021 14:15;15.307,25;6.938,75;57,25
06.02.2021 14:15;06.02.2021 14:30;15.201,75;6.853,00;54,50
06.02.2021 14:30;06.02.2021 14:45;15.198,25;6.894,25;56,00
06.02.2021 14:45;06.02.2021 15:00;15.151,00;6.817,00;79,75
06.02.2021 15:00;06.02.2021 15:15;15.244,25;6.921,00;119,50
06.02.2021 15:15;06.02.2021 15:30;15.238,25;6.878,50;90,75
06.02.2021 15:30;06.02.2021 15:45;15.179,50;6.787,50;116,25
06.02.2021 15:45;06.02.2021 16:00;15.153,25;6.766,00;151,25
06.02.2021 16:00;06.02.2021 16:15;15.196,75;6.807,25;340,00
06.02.2021 16:15;06.02.2021 16:30;15.206,50;6.725,00;393,00
06.02.2021 16:30;06.02.2021 16:45;15.283,00;6.710,75;273,00
06.02.2021 16:45;06.02.2021 17:00;15.408,25;6.672,75;296,50
06.02.2021 17:00;06.02.2021 17:15;15.639,25;6.782,50;548,50
06.02.2021 17:15;06.02.2021 17:30;15.917,00;6.906,50;353,00
06.02.2021 17:30;06.02.2021 17:45;16.222,25;7.099,25;132,75
06.02.2021 17:45;06.02.2021 18:00;16.421,00;7.166,25;73,25
06.02.2021 18:00;06.02.2021 18:15;16.522,50;7.140,75;18,25
06.02.2021 18:15;06.02.2021 18:30;16.544,25;7.063,50;27,00
06.02.2021 18:30;06.02.2021 18:45;16.492,00;6.913,50;60,75
06.02.2021 18:45;06.02.2021 19:00;16.456,00;6.917,00;64,75
06.02.2021 19:00;06.02.2021 19:15;16.273,00;6.652,00;48,25
06.02.2021 19:15;06.02.2021 19:30;16.120,25;6.497,50;57,25
06.02.2021 19:30;06.02.2021 19:45;15.981,75;6.459,00;62,25
06.02.2021 19:45;06.02.2021 20:00;15.775,25;6.221,25;104,75
06.02.2021 20:00;06.02.2021 20:15;15.486,25;6.008,25;35,50
06.02.2021 20:15;06.02.2021 20:30;15.177,75;5.701,25;110,00
06.02.2021 20:30;06.02.2021 20:45;14.912,75;5.547,75;236,00
06.02.2021 20:45;06.02.2021 21:00;14.822,25;5.557,00;395,50
06.02.2021 21:00;06.02.2021 21:15;14.651,50;5.327,00;89,00
06.02.2021 21:15;06.02.2021 21:30;14.527,00;5.148,00;92,25
06.02.2021 21:30;06.02.2021 21:45;14.435,25;5.055,75;143,25
06.02.2021 21:45;06.02.2021 22:00;14.337,75;4.952,00;307,75
06.02.2021 22:00;06.02.2021 22:15;14.429,00;5.415,25;294,50
06.02.2021 22:15;06.02.2021 22:30;14.298,00;5.234,75;370,25
06.02.2021 22:30;06.02.2021 22:45;14.152,50;5.048,00;464,50
06.02.2021 22:45;06.02.2021 23:00;13.959,50;4.830,50;671,75
06.02.2021 23:00;06.02.2021 23:15;13.758,00;4.533,25;549,00
06.02.2021 23:15;06.02.2021 23:30;13.676,25;4.451,50;672,75
06.02.2021 23:30;06.02.2021 23:45;13.495,00;4.359,25;778,00
06.02.2021 23:45;07.02.2021 00:00;13.367,50;4.288,25;812,75
07.02.2021 00:00;07.02.2021 00:15;13.150,50;4.535,00;515,00
07.02.2021 00:15;07.02.2021 00:30;12.919,25;4.512,00;562,25
07.02.2021 00:30;07.02.2021 00:45;12.910,00;4.610,00;575,00
07.02.2021 00:45;07.02.2021 01:00;12.775,75;4.530,00;625,25
07.02.2021 01:00;07.02.2021 01:15;12.577,00;4.186,00;913,25
07.02.2021 01:15;07.02.2021 01:30;12.472,50;4.038,25;1.077,75
07.02.2021 01:30;07.02.2021 01:45;12.423,00;4.018,25;1.135,25
07.02.2021 01:45;07.02.2021 02:00;12.357,00;4.015,50;1.142,00
07.02.2021 02:00;07.02.2021 02:15;12.281,75;3.889,75;1.039,00
07.02.2021 02:15;07.02.2021 02:30;12.205,50;3.733,75;1.079,25
07.02.2021 02:30;07.02.2021 02:45;12.177,25;3.753,25;1.073,00
07.02.2021 02:45;07.02.2021 03:00;12.146,75;3.825,50;1.072,00
07.02.2021 03:00;07.02.2021 03:15;12.092,75;3.921,25;987,75
07.02.2021 03:15;07.02.2021 03:30;12.048,25;3.856,50;938,50
07.02.2021 03:30;07.02.2021 03:45;12.078,00;3.886,00;989,75
07.02.2021 03:45;07.02.2021 04:00;12.023,75;3.859,50;1.005,50
07.02.2021 04:00;07.02.2021 04:15;12.074,50;3.913,00;957,00
07.02.2021 04:15;07.02.2021 04:30;12.102,00;3.971,25;956,75
07.02.2021 04:30;07.02.2021 04:45;12.098,50;3.953,75;993,25
07.02.2021 04:45;07.02.2021 05:00;12.111,75;3.859,25;1.033,25
07.02.2021 05:00;07.02.2021 05:15;12.121,25;3.892,00;1.069,25
07.02.2021 05:15;07.02.2021 05:30;12.083,00;3.896,00;1.087,25
07.02.2021 05:30;07.02.2021 05:45;12.067,50;3.940,75;1.165,75
07.02.2021 05:45;07.02.2021 06:00;11.990,75;3.850,00;1.211,50
07.02.2021 06:00;07.02.2021 06:15;11.824,50;3.594,75;970,50
07.02.2021 06:15;07.02.2021 06:30;11.828,25;3.587,75;955,50
07.02.2021 06:30;07.02.2021 06:45;11.915,50;3.682,25;941,00
07.02.2021 06:45;07.02.2021 07:00;12.036,50;3.844,50;934,00
07.02.2021 07:00;07.02.2021 07:15;12.247,00;4.054,00;851,00
07.02.2021 07:15;07.02.2021 07:30;12.342,50;4.092,75;847,75
07.02.2021 07:30;07.02.2021 07:45;12.468,75;4.164,50;700,00
07.02.2021 07:45;07.02.2021 08:00;12.630,75;4.276,50;612,25
07.02.2021 08:00;07.02.2021 08:15;12.949,75;4.603,00;867,25
07.02.2021 08:15;07.02.2021 08:30;13.166,25;4.968,50;687,00
07.02.2021 08:30;07.02.2021 08:45;13.397,75;5.231,50;593,75
07.02.2021 08:45;07.02.2021 09:00;13.537,25;5.283,25;543,75
07.02.2021 09:00;07.02.2021 09:15;13.931,50;5.236,00;625,00
07.02.2021 09:15;07.02.2021 09:30;14.153,00;5.357,25;457,75
07.02.2021 09:30;07.02.2021 09:45;14.253,25;5.382,25;331,75
07.02.2021 09:45;07.02.2021 10:00;14.468,25;5.535,25;294,25
07.02.2021 10:00;07.02.2021 10:15;14.604,00;5.647,50;262,50
07.02.2021 10:15;07.02.2021 10:30;14.792,00;5.773,50;223,50
07.02.2021 10:30;07.02.2021 10:45;14.962,00;5.920,75;220,00
07.02.2021 10:45;07.02.2021 11:00;15.136,25;6.037,50;151,25
07.02.2021 11:00;07.02.2021 11:15;15.440,00;6.378,25;103,75
07.02.2021 11:15;07.02.2021 11:30;15.696,00;6.592,50;76,25
07.02.2021 11:30;07.02.2021 11:45;15.859,25;6.732,25;59,25
07.02.2021 11:45;07.02.2021 12:00;15.864,50;6.785,00;59,00
07.02.2021 12:00;07.02.2021 12:15;15.909,75;6.853,75;76,00
07.02.2021 12:15;07.02.2021 12:30;15.815,75;6.788,25;86,75
07.02.2021 12:30;07.02.2021 12:45;15.752,75;6.817,75;88,00
07.02.2021 12:45;07.02.2021 13:00;15.607,00;6.695,50;88,75
07.02.2021 13:00;07.02.2021 13:15;15.460,50;6.595,25;52,00
07.02.2021 13:15;07.02.2021 13:30;15.316,50;6.485,00;51,75
07.02.2021 13:30;07.02.2021 13:45;15.304,75;6.472,25;52,00
07.02.2021 13:45;07.02.2021 14:00;15.126,75;6.396,00;54,50
07.02.2021 14:00;07.02.2021 14:15;15.042,75;6.377,25;131,00
07.02.2021 14:15;07.02.2021 14:30;14.965,50;6.346,00;177,50
07.02.2021 14:30;07.02.2021 14:45;14.936,25;6.370,50;202,00
