Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
08.10.2024 17:00;08.10.2024 17:15;1.113,75;567,00;1.040,50;1.650,25;626,50;21,00;-;2.928,25;1.192,00;1.337,00;593,00;332,00
08.10.2024 17:15;08.10.2024 17:30;1.119,25;582,00;1.064,00;1.552,25;482,75;21,00;-;2.934,25;1.210,50;1.360,50;884,75;332,75
08.10.2024 17:30;08.10.2024 17:45;1.123,00;588,75;1.055,00;1.576,75;343,50;21,00;-;2.934,50;1.214,00;1.367,75;1.077,00;331,25
08.10.2024 17:45;08.10.2024 18:00;1.126,25;596,50;1.074,25;1.612,50;219,00;21,00;-;2.925,00;1.217,75;1.382,75;1.133,25;332,50
08.10.2024 18:00;08.10.2024 18:15;1.129,75;547,25;1.094,00;1.636,50;117,75;21,00;-;2.920,50;1.230,50;1.391,50;997,75;331,00
08.10.2024 18:15;08.10.2024 18:30;1.124,00;535,50;1.081,50;1.682,75;46,75;21,00;-;2.933,25;1.229,25;1.340,25;1.037,50;329,50
08.10.2024 18:30;08.10.2024 18:45;1.125,25;560,25;1.052,50;1.711,25;16,25;21,00;-;2.940,75;1.226,75;1.339,50;1.178,75;331,50
08.10.2024 18:45;08.10.2024 19:00;1.122,75;593,75;1.016,50;1.721,25;3,75;21,00;-;2.949,50;1.229,00;1.341,75;1.311,75;329,75
08.10.2024 19:00;08.10.2024 19:15;1.123,00;634,75;987,25;1.848,50;0,25;21,00;-;2.947,00;1.225,50;1.407,25;1.510,25;331,50
08.10.2024 19:15;08.10.2024 19:30;1.112,50;604,25;956,25;1.958,25;0,00;21,00;-;2.954,00;1.228,75;1.410,25;1.396,75;333,00
08.10.2024 19:30;08.10.2024 19:45;1.108,50;573,75;941,25;1.998,00;0,00;21,00;-;2.947,75;1.230,50;1.401,25;1.344,25;333,00
08.10.2024 19:45;08.10.2024 20:00;1.105,75;540,75;953,75;2.084,50;0,00;21,00;-;2.951,00;1.217,25;1.404,00;1.208,50;329,00
08.10.2024 20:00;08.10.2024 20:15;1.103,75;542,75;906,25;2.155,25;0,00;21,00;-;2.955,00;1.201,50;1.357,75;1.144,75;331,00
08.10.2024 20:15;08.10.2024 20:30;1.094,00;550,25;881,25;2.237,00;0,00;21,00;-;2.953,75;1.192,75;1.278,75;996,75;332,50
08.10.2024 20:30;08.10.2024 20:45;1.091,00;519,50;871,75;2.300,50;0,00;21,00;-;2.954,00;1.202,00;1.212,50;572,00;331,00
08.10.2024 20:45;08.10.2024 21:00;1.090,00;519,50;858,75;2.331,75;0,00;21,00;-;2.957,75;1.147,00;1.099,00;593,00;331,75
08.10.2024 21:00;08.10.2024 21:15;1.088,00;590,50;857,25;2.372,00;0,00;21,00;-;2.930,50;1.078,75;975,50;753,00;331,25
08.10.2024 21:15;08.10.2024 21:30;1.080,50;531,75;831,25;2.430,25;0,00;21,00;-;2.936,00;1.005,50;934,00;484,50;331,00
08.10.2024 21:30;08.10.2024 21:45;1.077,25;519,00;851,00;2.487,50;0,00;21,00;-;2.934,25;944,50;858,75;449,50;330,75
08.10.2024 21:45;08.10.2024 22:00;1.075,25;528,25;861,50;2.509,50;0,00;21,00;-;2.921,50;857,25;844,75;359,25;330,25
08.10.2024 22:00;08.10.2024 22:15;1.072,25;551,25;879,25;2.504,50;0,00;21,00;-;2.836,00;740,00;801,75;123,75;328,75
08.10.2024 22:15;08.10.2024 22:30;1.063,75;549,50;889,75;2.574,75;0,00;21,00;-;2.793,00;593,00;759,75;42,75;329,50
08.10.2024 22:30;08.10.2024 22:45;1.061,25;539,25;906,00;2.588,25;0,00;21,00;-;2.727,00;528,50;721,25;17,25;327,75
08.10.2024 22:45;08.10.2024 23:00;1.061,00;522,25;903,00;2.650,00;0,00;21,00;-;2.607,50;477,25;710,75;0,75;327,50
08.10.2024 23:00;08.10.2024 23:15;1.057,00;525,25;883,75;2.685,50;0,00;21,00;-;2.509,00;361,25;677,00;1,75;327,75
08.10.2024 23:15;08.10.2024 23:30;1.052,75;520,00;856,25;2.724,25;0,00;21,00;-;2.408,00;358,25;667,75;1,75;328,75
08.10.2024 23:30;08.10.2024 23:45;1.051,25;524,25;824,50;2.809,75;0,00;21,00;-;2.346,25;356,75;665,75;2,25;320,50
08.10.2024 23:45;09.10.2024 00:00;1.050,00;555,00;805,00;2.869,25;0,00;21,00;-;2.292,00;356,75;666,25;2,00;323,75
09.10.2024 00:00;09.10.2024 00:15;1.049,75;548,25;767,50;2.903,00;0,00;20,50;-;2.324,75;357,00;567,25;40,75;314,00
09.10.2024 00:15;09.10.2024 00:30;1.047,50;527,25;740,00;2.953,75;0,00;20,50;-;2.310,00;360,75;544,25;1,50;300,50
09.10.2024 00:30;09.10.2024 00:45;1.047,00;528,75;714,00;2.973,25;0,00;20,50;-;2.294,50;356,50;539,50;4,00;295,25
09.10.2024 00:45;09.10.2024 01:00;1.047,00;528,25;662,75;3.040,50;0,00;20,50;-;2.239,25;354,75;558,50;3,50;297,25
09.10.2024 01:00;09.10.2024 01:15;1.047,75;526,75;586,00;3.108,25;0,00;20,50;-;2.164,75;357,50;555,50;28,25;299,75
09.10.2024 01:15;09.10.2024 01:30;1.052,25;521,25;557,00;3.188,50;0,00;20,50;-;2.108,25;354,75;552,50;1,00;299,75
09.10.2024 01:30;09.10.2024 01:45;1.054,25;521,75;536,50;3.222,75;0,00;20,50;-;2.041,00;353,50;553,25;0,50;302,00
09.10.2024 01:45;09.10.2024 02:00;1.054,75;523,75;473,75;3.305,25;0,00;20,50;-;2.027,25;355,50;554,25;0,75;303,75
09.10.2024 02:00;09.10.2024 02:15;1.057,25;522,50;434,00;3.361,00;0,00;20,50;-;1.969,00;356,25;553,75;1,00;304,00
09.10.2024 02:15;09.10.2024 02:30;1.061,00;517,00;435,50;3.403,25;0,00;20,50;-;1.924,25;357,00;552,00;0,25;305,50
09.10.2024 02:30;09.10.2024 02:45;1.064,50;516,00;454,25;3.420,00;0,00;20,50;-;1.875,25;351,00;552,25;0,25;304,75
09.10.2024 02:45;09.10.2024 03:00;1.066,00;513,75;462,50;3.429,00;0,00;20,50;-;1.869,25;349,25;559,00;0,50;311,00
09.10.2024 03:00;09.10.2024 03:15;1.067,00;513,50;462,50;3.466,25;0,00;20,50;-;1.858,75;358,00;556,00;0,50;311,25
09.10.2024 03:15;09.10.2024 03:30;1.072,75;511,50;468,00;3.477,50;0,00;20,50;-;1.858,25;356,50;559,00;0,50;316,75
09.10.2024 03:30;09.10.2024 03:45;1.075,00;509,00;487,25;3.458,75;0,00;20,50;-;1.858,25;354,75;557,25;0,50;318,75
09.10.2024 03:45;09.10.2024 04:00;1.076,50;509,25;522,00;3.484,50;0,00;20,50;-;1.860,50;355,00;561,00;1,25;318,50
09.10.2024 04:00;09.10.2024 04:15;1.078,50;500,25;564,50;3.501,00;0,00;20,50;-;1.875,25;365,75;558,75;0,50;314,00
09.10.2024 04:15;09.10.2024 04:30;1.084,50;496,75;599,25;3.458,00;0,00;21,25;-;1.874,00;367,00;560,00;0,50;313,75
09.10.2024 04:30;09.10.2024 04:45;1.088,00;506,50;579,00;3.456,50;0,00;21,25;-;1.952,00;366,50;579,75;0,50;316,75
09.10.2024 04:45;09.10.2024 05:00;1.086,25;505,00;611,50;3.537,50;0,00;21,25;-;2.000,00;373,00;582,25;0,50;320,50
09.10.2024 05:00;09.10.2024 05:15;1.088,50;505,50;691,50;3.581,50;0,00;21,25;-;2.093,25;375,00;601,75;0,50;318,50
09.10.2024 05:15;09.10.2024 05:30;1.095,00;500,25;716,50;3.605,00;0,00;21,25;-;2.116,75;379,25;610,75;1,00;317,25
09.10.2024 05:30;09.10.2024 05:45;1.097,50;500,50;765,25;3.622,75;0,00;21,25;-;2.200,00;397,50;679,50;0,50;317,50
09.10.2024 05:45;09.10.2024 06:00;1.100,75;498,50;807,00;3.645,00;0,00;21,25;-;2.388,25;414,75;696,75;0,75;317,25
09.10.2024 06:00;09.10.2024 06:15;1.107,75;528,75;831,50;3.795,75;0,00;21,25;-;2.620,25;437,00;795,00;65,75;321,25
09.10.2024 06:15;09.10.2024 06:30;1.113,00;507,00;847,75;3.872,25;0,00;21,25;-;2.789,50;463,75;812,50;149,00;321,00
09.10.2024 06:30;09.10.2024 06:45;1.113,75;536,00;887,25;3.948,00;0,00;21,25;-;2.844,00;502,00;825,75;274,50;320,75
09.10.2024 06:45;09.10.2024 07:00;1.115,75;553,75;907,75;4.002,50;0,00;21,25;-;2.768,25;583,25;849,75;506,50;323,50
09.10.2024 07:00;09.10.2024 07:15;1.119,75;520,00;950,25;4.043,50;0,75;21,25;-;2.670,00;629,00;988,50;846,50;324,00
09.10.2024 07:15;09.10.2024 07:30;1.112,75;606,50;978,75;4.033,50;14,75;21,25;-;2.640,75;644,00;1.025,25;1.234,75;328,50
09.10.2024 07:30;09.10.2024 07:45;1.113,50;502,75;1.051,25;4.009,00;49,25;21,25;-;2.634,50;649,50;1.032,75;1.359,00;328,25
09.10.2024 07:45;09.10.2024 08:00;1.110,75;523,00;1.113,50;4.031,00;248,75;21,25;-;2.644,25;646,75;1.033,75;1.327,75;328,25
09.10.2024 08:00;09.10.2024 08:15;1.110,75;558,00;1.163,00;4.047,25;539,25;21,25;-;2.686,50;651,75;1.032,25;1.343,75;326,25
09.10.2024 08:15;09.10.2024 08:30;1.101,00;556,50;1.187,75;4.080,50;898,25;21,25;-;2.674,00;658,00;1.030,25;1.230,00;326,00
09.10.2024 08:30;09.10.2024 08:45;1.100,50;491,50;1.254,75;4.078,75;1.309,00;21,25;-;2.673,25;664,25;1.032,50;952,50;328,50
09.10.2024 08:45;09.10.2024 09:00;1.098,25;475,75;1.190,00;4.012,00;1.757,50;21,25;-;2.733,75;662,00;1.018,75;788,75;328,50
09.10.2024 09:00;09.10.2024 09:15;1.102,75;488,50;1.126,25;3.917,25;2.250,50;21,25;-;2.816,75;619,25;902,25;557,25;329,50
09.10.2024 09:15;09.10.2024 09:30;1.090,50;482,25;1.103,25;3.823,75;2.768,00;21,25;-;2.796,25;577,50;887,75;456,50;330,50
09.10.2024 09:30;09.10.2024 09:45;1.084,75;472,00;1.117,00;3.760,50;3.312,00;21,25;-;2.717,25;566,50;886,25;188,75;330,75
09.10.2024 09:45;09.10.2024 10:00;1.080,75;464,00;1.134,50;3.625,75;3.829,00;21,25;-;2.570,25;562,00;884,00;87,00;393,00
09.10.2024 10:00;09.10.2024 10:15;1.074,25;480,25;1.160,75;3.541,25;4.360,00;21,25;-;2.467,00;561,00;827,00;220,50;440,50
09.10.2024 10:15;09.10.2024 10:30;1.067,75;464,50;1.180,50;3.485,00;4.856,25;21,25;-;2.363,75;562,25;833,00;58,25;441,75
09.10.2024 10:30;09.10.2024 10:45;1.065,50;470,25;1.188,00;3.412,50;5.264,25;21,25;-;2.272,00;563,00;832,25;44,25;442,75
09.10.2024 10:45;09.10.2024 11:00;1.065,25;470,25;1.132,00;3.322,25;5.618,50;21,25;-;2.158,00;568,50;801,00;75,00;443,50
09.10.2024 11:00;09.10.2024 11:15;1.063,00;463,75;1.115,25;3.364,25;5.780,00;21,25;-;2.065,50;573,75;666,25;119,50;437,50
09.10.2024 11:15;09.10.2024 11:30;1.063,00;461,25;1.118,50;3.454,25;5.956,75;21,25;-;1.978,50;573,75;630,25;93,00;432,25
09.10.2024 11:30;09.10.2024 11:45;1.063,50;453,25;1.137,00;3.474,00;6.157,75;21,25;-;1.984,50;567,00;628,25;79,50;433,25
09.10.2024 11:45;09.10.2024 12:00;1.064,25;476,25;1.158,75;3.457,00;6.241,25;22,25;-;2.038,50;566,75;626,25;82,75;429,50
09.10.2024 12:00;09.10.2024 12:15;1.061,75;472,25;1.137,25;3.534,75;6.259,00;22,25;-;1.985,75;567,00;636,50;50,25;421,25
09.10.2024 12:15;09.10.2024 12:30;1.063,50;472,50;1.122,75;3.676,00;6.207,00;22,25;-;2.045,75;572,50;633,75;23,50;418,50
09.10.2024 12:30;09.10.2024 12:45;1.063,25;463,75;1.076,50;3.811,50;6.077,00;22,25;-;2.039,75;573,00;641,50;17,25;416,00
09.10.2024 12:45;09.10.2024 13:00;1.062,50;447,75;1.012,50;3.898,75;5.911,75;21,25;-;2.080,75;569,25;642,75;36,25;418,75
09.10.2024 13:00;09.10.2024 13:15;1.063,50;446,25;929,25;3.990,50;5.752,00;21,25;-;2.138,50;562,00;630,00;43,00;417,00
09.10.2024 13:15;09.10.2024 13:30;1.069,50;448,75;895,25;4.059,00;5.502,75;21,25;-;2.168,00;557,50;635,00;57,25;382,75
09.10.2024 13:30;09.10.2024 13:45;1.071,25;452,25;890,00;4.168,75;5.246,00;21,25;-;2.190,50;551,75;632,50;83,25;372,50
09.10.2024 13:45;09.10.2024 14:00;1.072,25;450,00;889,50;4.209,50;5.050,00;21,25;-;2.193,50;542,25;641,75;99,25;375,50
09.10.2024 14:00;09.10.2024 14:15;1.074,00;447,25;917,50;4.239,25;4.777,00;21,25;-;2.236,75;538,00;650,00;27,00;376,50
09.10.2024 14:15;09.10.2024 14:30;1.079,25;452,75;903,75;4.247,25;4.449,50;21,25;-;2.286,75;558,25;658,25;58,75;379,75
09.10.2024 14:30;09.10.2024 14:45;1.083,00;453,25;883,25;4.223,50;4.127,50;21,25;-;2.369,25;560,75;659,00;82,00;383,75
09.10.2024 14:45;09.10.2024 15:00;1.084,75;451,00;875,25;4.249,25;3.816,75;21,25;-;2.504,00;568,00;673,50;71,25;382,25
09.10.2024 15:00;09.10.2024 15:15;1.086,25;458,75;861,75;4.236,50;3.502,25;21,25;-;2.554,00;563,75;715,75;31,00;384,50
09.10.2024 15:15;09.10.2024 15:30;1.092,25;454,50;899,25;4.241,25;3.187,00;21,25;-;2.602,00;567,50;736,75;147,75;383,00
09.10.2024 15:30;09.10.2024 15:45;1.093,75;463,75;908,75;4.229,50;2.869,25;21,25;-;2.673,50;570,25;744,50;222,00;339,00
09.10.2024 15:45;09.10.2024 16:00;1.094,75;474,50;911,50;4.234,25;2.521,25;21,25;-;2.721,25;579,25;777,50;391,50;314,00
09.10.2024 16:00;09.10.2024 16:15;1.096,75;504,50;876,50;4.278,00;2.156,75;21,25;-;2.752,75;599,25;839,25;303,25;315,75
09.10.2024 16:15;09.10.2024 16:30;1.103,25;534,50;870,75;4.268,75;1.818,00;21,25;-;2.750,00;644,00;876,50;396,50;314,25
09.10.2024 16:30;09.10.2024 16:45;1.106,50;561,00;854,00;4.258,50;1.484,00;21,25;-;2.755,75;658,00;925,50;695,50;313,50
09.10.2024 16:45;09.10.2024 17:00;1.109,00;573,50;846,75;4.281,75;1.173,25;21,25;-;2.747,00;702,00;964,25;827,50;313,25
09.10.2024 17:00;09.10.2024 17:15;1.115,00;491,75;850,00;4.345,50;905,25;21,25;-;2.748,25;757,50;1.062,25;758,00;321,50
09.10.2024 17:15;09.10.2024 17:30;1.122,25;544,75;826,00;4.423,25;664,50;21,25;-;2.766,75;768,75;1.069,50;1.110,00;324,50
09.10.2024 17:30;09.10.2024 17:45;1.126,50;599,00;757,50;4.459,00;439,00;21,25;-;2.759,50;766,25;1.071,50;1.281,75;326,25
09.10.2024 17:45;09.10.2024 18:00;1.126,25;637,50;741,00;4.499,75;261,25;21,25;-;2.750,00;769,00;1.095,50;1.425,50;323,75
09.10.2024 18:00;09.10.2024 18:15;1.130,00;540,25;731,00;4.584,25;127,00;21,25;-;2.718,00;767,50;1.100,75;1.361,50;323,25
09.10.2024 18:15;09.10.2024 18:30;1.128,75;571,50;740,75;4.606,25;35,50;21,25;-;2.713,00;769,00;1.151,50;1.325,50;324,75
09.10.2024 18:30;09.10.2024 18:45;1.126,75;598,75;720,50;4.655,25;4,50;21,25;-;2.716,00;768,25;1.158,75;1.487,25;323,75
09.10.2024 18:45;09.10.2024 19:00;1.124,50;631,00;685,75;4.658,50;0,75;21,25;-;2.701,00;759,75;1.147,00;1.506,50;322,50
09.10.2024 19:00;09.10.2024 19:15;1.122,75;604,25;673,00;4.771,75;0,00;21,25;-;2.662,50;755,50;1.166,00;1.478,00;322,50
09.10.2024 19:15;09.10.2024 19:30;1.112,75;596,50;645,50;4.941,25;0,00;21,25;-;2.638,50;751,00;1.188,25;1.441,00;322,00
09.10.2024 19:30;09.10.2024 19:45;1.108,75;558,25;615,25;5.040,25;0,00;21,25;-;2.615,50;747,50;1.185,25;1.297,25;321,25
09.10.2024 19:45;09.10.2024 20:00;1.105,00;538,75;577,50;5.134,50;0,00;21,25;-;2.599,75;735,00;1.199,75;1.202,25;323,50
09.10.2024 20:00;09.10.2024 20:15;1.102,75;544,25;536,00;5.192,00;0,00;21,25;-;2.562,75;717,25;1.138,75;1.148,00;321,75
09.10.2024 20:15;09.10.2024 20:30;1.093,00;545,00;506,25;5.207,50;0,00;21,25;-;2.548,00;675,75;1.106,00;981,50;319,00
09.10.2024 20:30;09.10.2024 20:45;1.089,25;527,00;528,50;5.249,00;0,00;21,25;-;2.503,25;640,25;1.096,75;830,50;320,25
09.10.2024 20:45;09.10.2024 21:00;1.090,00;510,00;558,50;5.246,75;0,00;21,25;-;2.411,50;610,25;1.120,25;743,50;317,50
09.10.2024 21:00;09.10.2024 21:15;1.086,50;535,00;552,25;5.224,50;0,00;21,25;-;2.355,75;545,75;1.136,25;675,25;314,00
09.10.2024 21:15;09.10.2024 21:30;1.076,00;515,75;536,50;5.195,25;0,00;21,25;-;2.358,75;509,50;1.085,50;524,25;309,75
09.10.2024 21:30;09.10.2024 21:45;1.071,25;480,00;530,50;5.151,00;0,00;21,25;-;2.297,50;495,25;1.025,00;375,75;309,50
09.10.2024 21:45;09.10.2024 22:00;1.069,25;476,75;468,25;5.173,50;0,00;21,25;-;2.242,50;493,75;1.021,50;267,00;310,00
09.10.2024 22:00;09.10.2024 22:15;1.066,25;539,50;383,75;5.100,25;0,00;21,25;-;2.172,50;486,00;1.109,00;316,25;312,00
09.10.2024 22:15;09.10.2024 22:30;1.057,75;480,25;291,50;5.042,50;0,00;21,25;-;2.038,75;484,50;1.138,50;318,25;312,00
09.10.2024 22:30;09.10.2024 22:45;1.054,50;478,00;228,50;5.004,25;0,00;21,25;-;1.990,00;482,25;1.110,50;172,25;311,00
09.10.2024 22:45;09.10.2024 23:00;1.053,50;490,00;190,00;4.930,00;0,00;21,25;-;1.977,50;479,00;1.047,25;51,25;310,25
09.10.2024 23:00;09.10.2024 23:15;1.050,50;513,00;110,75;4.843,75;0,00;21,25;-;1.971,75;474,50;1.044,00;232,25;312,50
09.10.2024 23:15;09.10.2024 23:30;1.041,25;486,00;97,00;4.843,25;0,00;21,25;-;1.965,75;464,50;1.002,00;119,25;312,25
09.10.2024 23:30;09.10.2024 23:45;1.039,75;499,00;80,75;4.820,00;0,00;21,25;-;1.957,75;467,75;983,25;18,25;311,75
09.10.2024 23:45;10.10.2024 00:00;1.040,25;473,50;76,00;4.836,50;0,00;21,25;-;1.953,25;464,50;981,25;1,00;311,25
10.10.2024 00:00;10.10.2024 00:15;1.038,50;536,00;93,25;4.899,25;0,00;20,75;-;1.726,25;453,50;843,50;200,75;306,50
10.10.2024 00:15;10.10.2024 00:30;1.035,00;484,50;188,00;4.990,25;0,00;20,75;-;1.547,25;441,50;759,75;77,00;309,50
10.10.2024 00:30;10.10.2024 00:45;1.036,00;475,25;223,50;5.119,75;0,00;20,75;-;1.483,00;419,50;673,25;2,75;312,75
10.10.2024 00:45;10.10.2024 01:00;1.036,00;473,50;239,75;5.205,50;0,00;20,75;-;1.427,25;410,75;672,25;3,00;313,25
10.10.2024 01:00;10.10.2024 01:15;1.037,00;501,50;218,00;5.291,25;0,00;21,75;-;1.470,00;397,50;667,75;48,25;314,50
10.10.2024 01:15;10.10.2024 01:30;1.041,00;509,00;251,00;5.398,25;0,00;21,75;-;1.316,25;382,25;660,25;1,50;313,00
10.10.2024 01:30;10.10.2024 01:45;1.042,75;486,25;270,50;5.452,50;0,00;21,75;-;1.328,50;360,00;664,75;0,50;310,50
10.10.2024 01:45;10.10.2024 02:00;1.043,75;491,25;291,25;5.580,50;0,00;21,75;-;1.250,00;346,25;664,25;0,50;310,50
10.10.2024 02:00;10.10.2024 02:15;1.046,00;529,25;154,00;5.685,50;0,00;21,75;-;1.255,50;332,00;659,25;71,00;307,50
10.10.2024 02:15;10.10.2024 02:30;1.053,00;537,00;142,00;5.750,75;0,00;21,75;-;1.233,75;328,75;657,25;34,75;307,50
10.10.2024 02:30;10.10.2024 02:45;1.057,00;480,75;149,75;5.854,00;0,00;21,75;-;1.216,50;329,75;698,50;1,00;307,00
10.10.2024 02:45;10.10.2024 03:00;1.056,75;486,50;149,00;5.966,75;0,00;21,75;-;1.224,00;287,50;691,25;0,50;308,25
10.10.2024 03:00;10.10.2024 03:15;1.059,25;480,50;210,50;6.043,50;0,00;21,75;-;1.257,75;291,00;688,50;0,75;307,75
10.10.2024 03:15;10.10.2024 03:30;1.066,25;490,50;239,50;6.089,00;0,00;21,75;-;1.245,50;293,50;693,75;0,50;304,25
10.10.2024 03:30;10.10.2024 03:45;1.069,50;483,50;296,25;6.155,00;0,00;21,75;-;1.251,50;287,25;691,75;0,50;299,50
10.10.2024 03:45;10.10.2024 04:00;1.071,25;487,50;368,00;6.215,50;0,00;21,75;-;1.273,50;290,25;697,75;0,50;291,25
10.10.2024 04:00;10.10.2024 04:15;1.072,75;500,00;430,50;6.348,25;0,00;21,75;-;1.290,00;288,00;697,25;0,50;292,00
10.10.2024 04:15;10.10.2024 04:30;1.079,75;500,25;511,00;6.446,00;0,00;21,75;-;1.306,25;287,25;699,00;0,50;296,25
10.10.2024 04:30;10.10.2024 04:45;1.082,75;500,25;602,75;6.623,75;0,00;21,75;-;1.321,75;288,50;696,75;0,50;300,75
10.10.2024 04:45;10.10.2024 05:00;1.084,75;497,50;688,25;6.852,25;0,00;21,75;-;1.279,50;289,25;696,25;0,50;302,50
10.10.2024 05:00;10.10.2024 05:15;1.088,75;494,25;861,00;6.969,75;0,00;21,75;-;1.265,75;309,25;672,25;11,50;301,00
10.10.2024 05:15;10.10.2024 05:30;1.096,25;493,50;893,75;7.170,00;0,00;21,75;-;1.260,25;326,75;676,75;3,25;301,00
10.10.2024 05:30;10.10.2024 05:45;1.101,50;505,25;922,50;7.246,00;0,00;21,75;-;1.249,00;328,75;687,75;10,25;300,50
10.10.2024 05:45;10.10.2024 06:00;1.105,00;497,25;905,00;7.412,75;0,00;21,75;-;1.271,50;333,50;704,25;25,00;298,25
10.10.2024 06:00;10.10.2024 06:15;1.111,75;515,75;1.079,75;7.652,75;0,00;21,75;-;1.348,00;336,50;736,50;34,75;297,25
10.10.2024 06:15;10.10.2024 06:30;1.115,25;496,50;1.208,50;7.636,00;0,00;21,75;-;1.375,50;355,25;746,25;22,25;296,50
10.10.2024 06:30;10.10.2024 06:45;1.120,50;505,00;1.222,50;7.625,25;0,00;21,75;-;1.421,75;370,00;754,75;95,25;296,75
10.10.2024 06:45;10.10.2024 07:00;1.121,75;502,00;1.263,25;7.660,75;0,00;21,75;-;1.507,00;411,25;767,75;159,75;297,50
10.10.2024 07:00;10.10.2024 07:15;1.125,50;519,50;1.201,25;7.688,00;0,50;21,75;-;1.771,50;457,25;835,25;603,75;298,50
10.10.2024 07:15;10.10.2024 07:30;1.116,25;538,00;1.272,75;7.736,00;12,00;21,75;-;1.847,75;516,25;875,50;633,50;300,00
10.10.2024 07:30;10.10.2024 07:45;1.113,75;522,00;1.351,25;7.688,50;39,50;21,75;-;1.867,00;549,50;884,50;663,75;302,50
10.10.2024 07:45;10.10.2024 08:00;1.114,75;521,25;1.414,75;7.659,00;99,25;21,75;-;1.869,25;554,75;881,25;676,50;301,75
10.10.2024 08:00;10.10.2024 08:15;1.115,00;508,50;1.364,75;7.748,75;186,00;21,75;-;1.828,75;576,50;913,25;1.060,25;305,00
10.10.2024 08:15;10.10.2024 08:30;1.107,00;508,25;1.439,25;7.754,00;305,50;21,75;-;1.816,00;581,50;899,75;939,25;306,25
10.10.2024 08:30;10.10.2024 08:45;1.106,00;487,75;1.479,75;7.789,00;445,25;21,75;-;1.822,50;593,75;903,75;816,00;306,50
10.10.2024 08:45;10.10.2024 09:00;1.104,00;492,75;1.503,25;7.845,00;596,00;21,75;-;1.818,50;597,25;891,00;638,50;306,00
10.10.2024 09:00;10.10.2024 09:15;1.102,00;504,75;1.484,25;7.876,50;777,75;21,75;-;1.757,00;600,50;916,25;326,75;305,25
10.10.2024 09:15;10.10.2024 09:30;1.089,75;526,50;1.496,75;7.821,50;973,50;21,75;-;1.730,75;604,00;911,25;151,50;305,25
10.10.2024 09:30;10.10.2024 09:45;1.087,75;548,00;1.489,75;7.871,50;1.152,50;21,75;-;1.688,00;621,75;913,75;90,25;320,75
10.10.2024 09:45;10.10.2024 10:00;1.085,25;535,25;1.390,25;7.986,00;1.322,00;21,75;-;1.684,75;655,50;921,00;73,00;399,50
10.10.2024 10:00;10.10.2024 10:15;1.081,75;571,50;1.036,25;8.112,50;1.516,00;21,75;-;1.689,00;686,50;837,75;104,75;416,50
10.10.2024 10:15;10.10.2024 10:30;1.073,00;522,25;941,00;8.086,75;1.683,00;21,75;-;1.677,75;734,50;844,25;82,25;417,50
10.10.2024 10:30;10.10.2024 10:45;1.070,50;515,50;916,25;8.202,75;1.862,50;21,75;-;1.649,25;747,25;848,50;79,25;418,25
10.10.2024 10:45;10.10.2024 11:00;1.069,00;507,75;851,25;8.310,50;2.016,50;21,75;-;1.636,50;774,50;893,25;36,00;419,25
10.10.2024 11:00;10.10.2024 11:15;1.064,00;570,25;714,50;8.314,00;2.177,00;21,75;-;1.647,00;784,25;918,50;144,75;419,50
10.10.2024 11:15;10.10.2024 11:30;1.059,50;521,00;739,00;8.443,75;2.325,50;21,75;-;1.632,25;807,25;919,25;113,75;419,00
10.10.2024 11:30;10.10.2024 11:45;1.056,25;519,75;763,25;8.631,25;2.476,75;21,75;-;1.617,25;817,50;926,50;61,50;418,00
10.10.2024 11:45;10.10.2024 12:00;1.056,50;518,00;732,00;8.651,25;2.670,25;21,75;-;1.606,75;819,00;930,00;42,25;375,50
10.10.2024 12:00;10.10.2024 12:15;1.055,00;511,75;717,25;8.683,00;2.934,25;21,75;-;1.587,00;813,75;915,00;14,00;375,25
10.10.2024 12:15;10.10.2024 12:30;1.059,75;502,00;760,50;8.632,00;3.196,50;21,75;-;1.558,75;815,75;898,25;10,00;371,75
10.10.2024 12:30;10.10.2024 12:45;1.061,75;515,00;762,00;8.511,50;3.344,75;21,75;-;1.567,75;800,75;878,00;2,75;373,75
10.10.2024 12:45;10.10.2024 13:00;1.062,50;508,50;773,00;8.446,00;3.432,75;21,75;-;1.563,75;805,00;852,25;2,50;369,25
10.10.2024 13:00;10.10.2024 13:15;1.064,25;538,25;804,00;8.389,25;3.497,75;21,75;-;1.577,00;783,75;894,00;11,00;333,75
10.10.2024 13:15;10.10.2024 13:30;1.069,75;529,25;833,00;8.304,75;3.611,00;21,75;-;1.584,50;783,25;894,25;3,00;308,00
10.10.2024 13:30;10.10.2024 13:45;1.073,00;516,50;836,50;8.107,00;3.605,00;21,75;-;1.582,50;781,75;905,25;2,50;305,50
10.10.2024 13:45;10.10.2024 14:00;1.075,50;500,50;816,75;8.013,75;3.604,25;21,75;-;1.566,50;779,75;948,25;2,00;303,25
