Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
27.04.2019 17:00;27.04.2019 17:15;12.733,25;8.007,00;111,75
27.04.2019 17:15;27.04.2019 17:30;12.865,75;8.445,25;47,50
27.04.2019 17:30;27.04.2019 17:45;13.012,50;8.902,25;46,50
27.04.2019 17:45;27.04.2019 18:00;13.014,75;9.258,50;26,25
27.04.2019 18:00;27.04.2019 18:15;13.158,50;9.711,50;56,75
27.04.2019 18:15;27.04.2019 18:30;13.109,00;9.875,25;84,25
27.04.2019 18:30;27.04.2019 18:45;13.173,50;10.294,50;2,75
27.04.2019 18:45;27.04.2019 19:00;13.099,25;10.409,50;2,75
27.04.2019 19:00;27.04.2019 19:15;13.052,50;10.553,75;2,50
27.04.2019 19:15;27.04.2019 19:30;12.903,00;10.479,00;2,50
27.04.2019 19:30;27.04.2019 19:45;12.854,50;10.400,25;2,75
27.04.2019 19:45;27.04.2019 20:00;12.827,25;10.415,75;3,00
27.04.2019 20:00;27.04.2019 20:15;12.791,00;10.523,00;0,50
27.04.2019 20:15;27.04.2019 20:30;12.643,25;10.504,75;0,25
27.04.2019 20:30;27.04.2019 20:45;12.650,00;10.586,00;0,25
27.04.2019 20:45;27.04.2019 21:00;12.615,00;10.616,00;0,25
27.04.2019 21:00;27.04.2019 21:15;12.564,50;10.563,00;0,25
27.04.2019 21:15;27.04.2019 21:30;12.405,00;10.314,00;0,25
27.04.2019 21:30;27.04.2019 21:45;12.310,00;10.183,00;24,00
27.04.2019 21:45;27.04.2019 22:00;12.150,00;9.998,00;81,75
27.04.2019 22:00;27.04.2019 22:15;12.087,25;9.949,00;1,25
27.04.2019 22:15;27.04.2019 22:30;11.942,25;9.828,00;1,25
27.04.2019 22:30;27.04.2019 22:45;11.762,50;9.612,00;1,50
27.04.2019 22:45;27.04.2019 23:00;11.582,00;9.335,75;60,75
27.04.2019 23:00;27.04.2019 23:15;11.236,00;8.949,00;137,75
27.04.2019 23:15;27.04.2019 23:30;10.995,75;8.720,75;114,50
27.04.2019 23:30;27.04.2019 23:45;10.769,25;8.495,50;120,00
27.04.2019 23:45;28.04.2019 00:00;10.566,50;8.289,75;216,25
28.04.2019 00:00;28.04.2019 00:15;10.498,25;8.243,50;181,50
28.04.2019 00:15;28.04.2019 00:30;10.328,50;8.057,50;236,75
28.04.2019 00:30;28.04.2019 00:45;10.160,50;7.847,75;299,25
28.04.2019 00:45;28.04.2019 01:00;10.039,00;7.688,50;398,00
28.04.2019 01:00;28.04.2019 01:15;9.952,00;7.542,50;276,75
28.04.2019 01:15;28.04.2019 01:30;9.868,00;7.436,50;329,75
28.04.2019 01:30;28.04.2019 01:45;9.755,00;7.359,75;427,25
28.04.2019 01:45;28.04.2019 02:00;9.736,25;7.338,75;479,25
28.04.2019 02:00;28.04.2019 02:15;9.706,75;7.307,50;766,25
28.04.2019 02:15;28.04.2019 02:30;9.669,50;7.218,00;882,75
28.04.2019 02:30;28.04.2019 02:45;9.617,00;7.125,00;1.024,00
28.04.2019 02:45;28.04.2019 03:00;9.577,50;7.054,50;1.106,00
28.04.2019 03:00;28.04.2019 03:15;9.583,75;7.057,50;1.053,50
28.04.2019 03:15;28.04.2019 03:30;9.597,25;7.077,50;934,50
28.04.2019 03:30;28.04.2019 03:45;9.606,25;7.104,00;978,00
28.04.2019 03:45;28.04.2019 04:00;9.591,50;7.116,75;1.023,25
28.04.2019 04:00;28.04.2019 04:15;9.660,00;7.246,25;1.075,00
28.04.2019 04:15;28.04.2019 04:30;9.658,25;7.307,25;1.093,00
28.04.2019 04:30;28.04.2019 04:45;9.679,50;7.411,00;1.012,50
28.04.2019 04:45;28.04.2019 05:00;9.655,25;7.453,25;1.056,25
28.04.2019 05:00;28.04.2019 05:15;9.679,75;7.556,00;1.009,00
28.04.2019 05:15;28.04.2019 05:30;9.702,25;7.654,50;1.082,50
28.04.2019 05:30;28.04.2019 05:45;9.695,50;7.676,75;1.101,00
28.04.2019 05:45;28.04.2019 06:00;9.621,50;7.641,00;1.174,50
28.04.2019 06:00;28.04.2019 06:15;9.636,00;7.693,75;866,50
28.04.2019 06:15;28.04.2019 06:30;9.587,25;7.701,25;878,50
28.04.2019 06:30;28.04.2019 06:45;9.704,75;7.841,25;868,25
28.04.2019 06:45;28.04.2019 07:00;9.793,75;7.905,00;869,00
28.04.2019 07:00;28.04.2019 07:15;9.961,75;8.022,50;799,50
28.04.2019 07:15;28.04.2019 07:30;10.082,25;8.080,00;772,00
28.04.2019 07:30;28.04.2019 07:45;10.259,75;8.202,75;734,00
28.04.2019 07:45;28.04.2019 08:00;10.421,50;8.301,00;665,00
28.04.2019 08:00;28.04.2019 08:15;10.564,00;8.354,25;408,25
28.04.2019 08:15;28.04.2019 08:30;10.852,25;8.544,75;248,00
28.04.2019 08:30;28.04.2019 08:45;11.022,00;8.552,50;218,75
28.04.2019 08:45;28.04.2019 09:00;11.255,50;8.643,25;219,50
28.04.2019 09:00;28.04.2019 09:15;11.449,00;8.651,75;177,75
28.04.2019 09:15;28.04.2019 09:30;11.625,00;8.644,25;182,50
28.04.2019 09:30;28.04.2019 09:45;11.828,00;8.705,25;177,75
28.04.2019 09:45;28.04.2019 10:00;11.992,75;8.724,00;160,50
28.04.2019 10:00;28.04.2019 10:15;12.122,50;8.730,75;89,00
28.04.2019 10:15;28.04.2019 10:30;12.191,50;8.684,75;79,00
28.04.2019 10:30;28.04.2019 10:45;12.377,50;8.733,00;91,75
28.04.2019 10:45;28.04.2019 11:00;12.482,50;8.693,25;101,50
28.04.2019 11:00;28.04.2019 11:15;12.651,25;8.741,50;93,00
28.04.2019 11:15;28.04.2019 11:30;12.898,75;8.905,50;80,75
28.04.2019 11:30;28.04.2019 11:45;12.927,75;8.800,50;37,50
28.04.2019 11:45;28.04.2019 12:00;12.927,75;8.596,75;108,75
28.04.2019 12:00;28.04.2019 12:15;12.894,00;8.380,50;133,00
28.04.2019 12:15;28.04.2019 12:30;12.850,25;8.267,50;135,75
28.04.2019 12:30;28.04.2019 12:45;12.810,50;8.170,00;175,00
28.04.2019 12:45;28.04.2019 13:00;12.742,25;8.013,25;337,25
28.04.2019 13:00;28.04.2019 13:15;12.611,25;7.827,50;663,25
28.04.2019 13:15;28.04.2019 13:30;12.474,00;7.677,75;685,00
28.04.2019 13:30;28.04.2019 13:45;12.384,75;7.571,00;776,25
28.04.2019 13:45;28.04.2019 14:00;12.248,75;7.414,25;933,25
28.04.2019 14:00;28.04.2019 14:15;12.292,50;7.513,75;777,75
28.04.2019 14:15;28.04.2019 14:30;12.207,50;7.533,50;737,75
28.04.2019 14:30;28.04.2019 14:45;12.108,25;7.527,25;769,25
28.04.2019 14:45;28.04.2019 15:00;12.027,50;7.517,50;783,25
28.04.2019 15:00;28.04.2019 15:15;12.021,25;7.623,50;822,00
28.04.2019 15:15;28.04.2019 15:30;11.935,75;7.667,50;825,50
28.04.2019 15:30;28.04.2019 15:45;11.779,75;7.580,50;848,25
28.04.2019 15:45;28.04.2019 16:00;11.691,00;7.585,50;850,25
28.04.2019 16:00;28.04.2019 16:15;11.741,75;7.704,50;922,50
28.04.2019 16:15;28.04.2019 16:30;11.678,50;7.789,75;820,00
28.04.2019 16:30;28.04.2019 16:45;11.635,25;7.871,25;760,00
28.04.2019 16:45;28.04.2019 17:00;11.677,50;8.096,00;690,75
28.04.2019 17:00;28.04.2019 17:15;11.856,25;8.478,00;588,25
28.04.2019 17:15;28.04.2019 17:30;11.943,75;8.804,00;407,00
28.04.2019 17:30;28.04.2019 17:45;12.089,75;9.141,50;262,75
28.04.2019 17:45;28.04.2019 18:00;12.089,50;9.367,75;195,50
28.04.2019 18:00;28.04.2019 18:15;12.279,75;9.816,00;309,75
28.04.2019 18:15;28.04.2019 18:30;12.298,25;10.095,00;253,75
28.04.2019 18:30;28.04.2019 18:45;12.369,25;10.415,50;160,00
28.04.2019 18:45;28.04.2019 19:00;12.381,00;10.666,50;61,00
28.04.2019 19:00;28.04.2019 19:15;12.584,50;11.101,75;73,00
28.04.2019 19:15;28.04.2019 19:30;12.497,75;11.240,75;80,50
28.04.2019 19:30;28.04.2019 19:45;12.496,75;11.431,50;56,00
28.04.2019 19:45;28.04.2019 20:00;12.447,00;11.569,50;56,00
28.04.2019 20:00;28.04.2019 20:15;12.579,25;11.806,25;56,00
28.04.2019 20:15;28.04.2019 20:30;12.513,25;11.782,75;56,00
28.04.2019 20:30;28.04.2019 20:45;12.438,00;11.726,00;40,25
28.04.2019 20:45;28.04.2019 21:00;12.477,50;11.764,50;2,50
28.04.2019 21:00;28.04.2019 21:15;12.636,50;11.925,75;2,50
28.04.2019 21:15;28.04.2019 21:30;12.667,00;11.935,25;1,25
28.04.2019 21:30;28.04.2019 21:45;12.554,00;11.803,50;1,25
28.04.2019 21:45;28.04.2019 22:00;12.573,25;11.802,25;2,00
28.04.2019 22:00;28.04.2019 22:15;12.599,00;11.822,50;17,75
28.04.2019 22:15;28.04.2019 22:30;12.496,50;11.699,75;20,50
28.04.2019 22:30;28.04.2019 22:45;12.312,00;11.507,25;71,75
28.04.2019 22:45;28.04.2019 23:00;12.074,75;11.224,50;135,25
28.04.2019 23:00;28.04.2019 23:15;11.812,75;10.934,75;45,75
28.04.2019 23:15;28.04.2019 23:30;11.612,00;10.696,75;64,50
28.04.2019 23:30;28.04.2019 23:45;11.420,75;10.476,75;96,00
28.04.2019 23:45;29.04.2019 00:00;11.266,50;10.289,25;180,50
29.04.2019 00:00;29.04.2019 00:15;11.126,00;10.112,25;56,75
29.04.2019 00:15;29.04.2019 00:30;11.020,25;9.967,50;71,50
29.04.2019 00:30;29.04.2019 00:45;10.870,50;9.755,25;199,25
29.04.2019 00:45;29.04.2019 01:00;10.804,00;9.638,00;368,00
29.04.2019 01:00;29.04.2019 01:15;10.645,25;9.474,50;653,00
29.04.2019 01:15;29.04.2019 01:30;10.625,25;9.438,25;710,25
29.04.2019 01:30;29.04.2019 01:45;10.636,50;9.397,25;629,75
29.04.2019 01:45;29.04.2019 02:00;10.541,00;9.244,00;723,25
29.04.2019 02:00;29.04.2019 02:15;10.429,25;9.078,50;882,00
29.04.2019 02:15;29.04.2019 02:30;10.472,00;9.099,50;901,50
29.04.2019 02:30;29.04.2019 02:45;10.515,00;9.139,25;850,50
29.04.2019 02:45;29.04.2019 03:00;10.492,75;9.092,25;882,00
29.04.2019 03:00;29.04.2019 03:15;10.564,00;9.113,75;990,00
29.04.2019 03:15;29.04.2019 03:30;10.672,75;9.165,75;1.001,25
29.04.2019 03:30;29.04.2019 03:45;10.705,50;9.154,50;1.008,50
29.04.2019 03:45;29.04.2019 04:00;10.758,50;9.199,50;920,00
29.04.2019 04:00;29.04.2019 04:15;10.847,75;9.266,25;904,50
29.04.2019 04:15;29.04.2019 04:30;10.987,75;9.388,50;829,25
29.04.2019 04:30;29.04.2019 04:45;11.238,50;9.604,50;826,50
29.04.2019 04:45;29.04.2019 05:00;11.419,50;9.725,75;793,50
29.04.2019 05:00;29.04.2019 05:15;11.774,75;10.000,75;588,50
29.04.2019 05:15;29.04.2019 05:30;12.085,00;10.244,50;537,25
29.04.2019 05:30;29.04.2019 05:45;12.430,75;10.551,00;468,75
29.04.2019 05:45;29.04.2019 06:00;12.748,00;10.814,25;336,50
29.04.2019 06:00;29.04.2019 06:15;13.452,50;11.443,75;257,75
29.04.2019 06:15;29.04.2019 06:30;13.936,50;11.809,50;64,50
29.04.2019 06:30;29.04.2019 06:45;14.329,00;12.075,50;0,25
29.04.2019 06:45;29.04.2019 07:00;14.700,25;12.335,00;0,25
29.04.2019 07:00;29.04.2019 07:15;15.068,75;12.536,50;0,25
29.04.2019 07:15;29.04.2019 07:30;15.385,75;12.636,00;0,25
29.04.2019 07:30;29.04.2019 07:45;15.553,50;12.586,00;0,25
29.04.2019 07:45;29.04.2019 08:00;15.725,75;12.558,25;0,25
29.04.2019 08:00;29.04.2019 08:15;15.896,75;12.528,25;0,25
29.04.2019 08:15;29.04.2019 08:30;16.048,75;12.481,50;0,25
29.04.2019 08:30;29.04.2019 08:45;16.139,00;12.371,25;0,25
29.04.2019 08:45;29.04.2019 09:00;16.167,00;12.171,50;0,50
29.04.2019 09:00;29.04.2019 09:15;16.110,50;11.911,25;0,50
29.04.2019 09:15;29.04.2019 09:30;16.167,25;11.774,75;0,50
29.04.2019 09:30;29.04.2019 09:45;16.269,25;11.648,00;0,50
29.04.2019 09:45;29.04.2019 10:00;16.360,75;11.478,50;1,50
29.04.2019 10:00;29.04.2019 10:15;16.473,00;11.386,25;4,50
29.04.2019 10:15;29.04.2019 10:30;16.523,25;11.190,75;5,00
29.04.2019 10:30;29.04.2019 10:45;16.562,00;11.029,75;5,00
29.04.2019 10:45;29.04.2019 11:00;16.667,50;10.951,50;37,75
29.04.2019 11:00;29.04.2019 11:15;16.688,25;10.852,00;5,00
29.04.2019 11:15;29.04.2019 11:30;16.797,00;10.835,50;5,25
29.04.2019 11:30;29.04.2019 11:45;16.933,00;10.919,25;5,50
29.04.2019 11:45;29.04.2019 12:00;16.960,75;10.891,50;24,00
29.04.2019 12:00;29.04.2019 12:15;16.873,00;10.736,00;36,50
29.04.2019 12:15;29.04.2019 12:30;16.767,25;10.585,75;36,50
29.04.2019 12:30;29.04.2019 12:45;16.743,25;10.556,25;36,25
29.04.2019 12:45;29.04.2019 13:00;16.708,25;10.498,75;17,25
29.04.2019 13:00;29.04.2019 13:15;16.733,25;10.478,50;1,75
29.04.2019 13:15;29.04.2019 13:30;16.705,75;10.438,00;1,50
29.04.2019 13:30;29.04.2019 13:45;16.598,50;10.335,50;1,50
29.04.2019 13:45;29.04.2019 14:00;16.454,50;10.190,75;19,50
29.04.2019 14:00;29.04.2019 14:15;16.458,25;10.165,75;96,50
29.04.2019 14:15;29.04.2019 14:30;16.432,50;10.130,00;87,75
29.04.2019 14:30;29.04.2019 14:45;16.402,00;10.139,75;88,50
29.04.2019 14:45;29.04.2019 15:00;16.371,00;10.187,00;96,50
29.04.2019 15:00;29.04.2019 15:15;16.483,50;10.351,25;149,50
29.04.2019 15:15;29.04.2019 15:30;16.390,50;10.343,50;163,50
29.04.2019 15:30;29.04.2019 15:45;16.259,50;10.293,25;134,75
29.04.2019 15:45;29.04.2019 16:00;16.219,00;10.404,50;138,00
29.04.2019 16:00;29.04.2019 16:15;16.178,00;10.425,00;103,25
29.04.2019 16:15;29.04.2019 16:30;16.085,50;10.443,25;57,25
29.04.2019 16:30;29.04.2019 16:45;16.016,25;10.449,50;36,00
29.04.2019 16:45;29.04.2019 17:00;15.920,75;10.438,25;9,25
29.04.2019 17:00;29.04.2019 17:15;15.887,25;10.507,25;70,25
29.04.2019 17:15;29.04.2019 17:30;15.987,50;10.764,00;49,50
29.04.2019 17:30;29.04.2019 17:45;15.965,75;10.893,75;3,75
29.04.2019 17:45;29.04.2019 18:00;15.989,00;10.998,75;0,50
29.04.2019 18:00;29.04.2019 18:15;15.941,50;11.122,75;6,75
29.04.2019 18:15;29.04.2019 18:30;15.873,75;11.182,50;7,50
29.04.2019 18:30;29.04.2019 18:45;15.897,25;11.307,25;1,50
29.04.2019 18:45;29.04.2019 19:00;15.933,50;11.493,50;1,50
29.04.2019 19:00;29.04.2019 19:15;15.863,75;11.609,25;1,00
29.04.2019 19:15;29.04.2019 19:30;15.771,50;11.661,50;1,75
29.04.2019 19:30;29.04.2019 19:45;15.714,75;11.748,50;1,00
29.04.2019 19:45;29.04.2019 20:00;15.664,00;11.881,00;2,00
29.04.2019 20:00;29.04.2019 20:15;15.570,25;11.913,75;16,50
29.04.2019 20:15;29.04.2019 20:30;15.404,75;11.840,00;16,75
29.04.2019 20:30;29.04.2019 20:45;15.249,25;11.719,00;16,50
29.04.2019 20:45;29.04.2019 21:00;15.119,50;11.617,50;26,00
29.04.2019 21:00;29.04.2019 21:15;15.019,75;11.538,00;16,50
29.04.2019 21:15;29.04.2019 21:30;14.910,75;11.466,25;16,50
29.04.2019 21:30;29.04.2019 21:45;14.699,50;11.313,50;16,75
29.04.2019 21:45;29.04.2019 22:00;14.415,50;11.110,50;20,75
29.04.2019 22:00;29.04.2019 22:15;14.229,25;10.989,50;38,75
29.04.2019 22:15;29.04.2019 22:30;13.994,25;10.815,25;25,75
29.04.2019 22:30;29.04.2019 22:45;13.705,50;10.603,25;24,25
29.04.2019 22:45;29.04.2019 23:00;13.361,75;10.341,75;39,25
29.04.2019 23:00;29.04.2019 23:15;13.014,75;10.073,50;46,25
29.04.2019 23:15;29.04.2019 23:30;12.767,00;9.890,00;53,00
29.04.2019 23:30;29.04.2019 23:45;12.560,25;9.731,75;64,50
29.04.2019 23:45;30.04.2019 00:00;12.326,75;9.560,50;142,75
30.04.2019 00:00;30.04.2019 00:15;12.006,25;9.317,50;217,25
30.04.2019 00:15;30.04.2019 00:30;11.845,00;9.205,75;256,25
30.04.2019 00:30;30.04.2019 00:45;11.743,50;9.182,00;355,50
30.04.2019 00:45;30.04.2019 01:00;11.608,50;9.093,00;449,00
30.04.2019 01:00;30.04.2019 01:15;11.548,25;9.120,00;873,50
30.04.2019 01:15;30.04.2019 01:30;11.438,50;9.071,00;947,75
30.04.2019 01:30;30.04.2019 01:45;11.432,75;9.108,00;953,50
30.04.2019 01:45;30.04.2019 02:00;11.339,25;9.046,25;968,50
30.04.2019 02:00;30.04.2019 02:15;11.212,25;8.954,50;1.051,25
30.04.2019 02:15;30.04.2019 02:30;11.213,25;8.954,50;1.073,25
30.04.2019 02:30;30.04.2019 02:45;11.249,50;8.995,75;1.181,50
30.04.2019 02:45;30.04.2019 03:00;11.242,75;9.027,00;1.094,00
30.04.2019 03:00;30.04.2019 03:15;11.284,25;9.131,25;1.232,50
30.04.2019 03:15;30.04.2019 03:30;11.353,25;9.218,50;1.224,75
30.04.2019 03:30;30.04.2019 03:45;11.358,00;9.201,75;1.223,00
30.04.2019 03:45;30.04.2019 04:00;11.445,75;9.251,75;1.247,50
30.04.2019 04:00;30.04.2019 04:15;11.594,00;9.387,00;1.211,50
30.04.2019 04:15;30.04.2019 04:30;11.752,25;9.537,50;1.160,75
30.04.2019 04:30;30.04.2019 04:45;11.847,75;9.629,25;1.153,00
30.04.2019 04:45;30.04.2019 05:00;11.973,50;9.747,75;1.040,75
30.04.2019 05:00;30.04.2019 05:15;12.329,50;10.076,25;493,75
30.04.2019 05:15;30.04.2019 05:30;12.577,75;10.303,25;381,50
30.04.2019 05:30;30.04.2019 05:45;12.762,25;10.468,75;298,25
30.04.2019 05:45;30.04.2019 06:00;13.035,25;10.731,25;208,00
30.04.2019 06:00;30.04.2019 06:15;13.709,75;11.375,50;78,50
30.04.2019 06:15;30.04.2019 06:30;14.265,00;11.950,00;15,75
30.04.2019 06:30;30.04.2019 06:45;14.693,00;12.347,50;13,50
30.04.2019 06:45;30.04.2019 07:00;14.964,25;12.574,25;9,25
30.04.2019 07:00;30.04.2019 07:15;15.342,25;12.867,25;1,00
30.04.2019 07:15;30.04.2019 07:30;15.575,25;13.071,25;1,00
30.04.2019 07:30;30.04.2019 07:45;15.764,25;13.198,50;0,00
30.04.2019 07:45;30.04.2019 08:00;15.926,50;13.278,75;0,00
30.04.2019 08:00;30.04.2019 08:15;16.184,75;13.444,25;0,00
30.04.2019 08:15;30.04.2019 08:30;16.291,50;13.352,00;0,00
30.04.2019 08:30;30.04.2019 08:45;16.351,50;13.225,00;0,00
30.04.2019 08:45;30.04.2019 09:00;16.374,00;13.000,25;0,00
30.04.2019 09:00;30.04.2019 09:15;16.254,25;12.622,50;1,25
30.04.2019 09:15;30.04.2019 09:30;16.311,75;12.386,75;1,25
30.04.2019 09:30;30.04.2019 09:45;16.420,00;12.247,50;1,25
30.04.2019 09:45;30.04.2019 10:00;16.499,00;12.010,00;1,25
30.04.2019 10:00;30.04.2019 10:15;16.389,75;11.544,75;4,50
30.04.2019 10:15;30.04.2019 10:30;16.407,50;11.233,50;1,00
30.04.2019 10:30;30.04.2019 10:45;16.435,75;10.964,50;16,25
30.04.2019 10:45;30.04.2019 11:00;16.547,25;10.768,00;98,75
30.04.2019 11:00;30.04.2019 11:15;16.429,25;10.363,75;22,25
30.04.2019 11:15;30.04.2019 11:30;16.498,50;10.119,50;52,25
30.04.2019 11:30;30.04.2019 11:45;16.572,75;9.947,00;80,75
30.04.2019 11:45;30.04.2019 12:00;16.609,50;9.740,50;126,75
30.04.2019 12:00;30.04.2019 12:15;16.433,25;9.388,75;50,50
30.04.2019 12:15;30.04.2019 12:30;16.374,25;9.177,50;107,00
30.04.2019 12:30;30.04.2019 12:45;16.397,00;9.061,25;106,00
30.04.2019 12:45;30.04.2019 13:00;16.409,75;8.934,25;160,75
30.04.2019 13:00;30.04.2019 13:15;16.362,25;8.811,25;83,00
30.04.2019 13:15;30.04.2019 13:30;16.299,75;8.683,50;114,25
30.04.2019 13:30;30.04.2019 13:45;16.228,75;8.582,75;258,50
30.04.2019 13:45;30.04.2019 14:00;16.079,50;8.410,75;406,75
30.04.2019 14:00;30.04.2019 14:15;15.983,75;8.298,75;299,50
30.04.2019 14:15;30.04.2019 14:30;15.949,75;8.273,50;317,50
30.04.2019 14:30;30.04.2019 14:45;15.880,25;8.280,25;366,00
30.04.2019 14:45;30.04.2019 15:00;15.767,50;8.261,00;402,25
30.04.2019 15:00;30.04.2019 15:15;15.798,00;8.410,25;374,50
30.04.2019 15:15;30.04.2019 15:30;15.675,25;8.463,25;359,00
30.04.2019 15:30;30.04.2019 15:45;15.510,00;8.459,75;358,00
30.04.2019 15:45;30.04.2019 16:00;15.374,50;8.533,25;339,00
30.04.2019 16:00;30.04.2019 16:15;15.310,50;8.679,50;530,00
30.04.2019 16:15;30.04.2019 16:30;15.201,75;8.827,25;607,75
30.04.2019 16:30;30.04.2019 16:45;15.069,75;8.954,50;475,00
30.04.2019 16:45;30.04.2019 17:00;15.044,00;9.215,50;298,00
30.04.2019 17:00;30.04.2019 17:15;14.971,25;9.466,50;171,25
30.04.2019 17:15;30.04.2019 17:30;14.981,25;9.845,25;156,25
30.04.2019 17:30;30.04.2019 17:45;14.922,50;10.091,25;105,00
30.04.2019 17:45;30.04.2019 18:00;14.960,25;10.491,00;99,75
30.04.2019 18:00;30.04.2019 18:15;14.991,75;10.834,00;92,00
30.04.2019 18:15;30.04.2019 18:30;14.801,50;11.014,50;132,50
30.04.2019 18:30;30.04.2019 18:45;14.807,00;11.386,75;91,50
30.04.2019 18:45;30.04.2019 19:00;14.843,50;11.803,50;23,00
30.04.2019 19:00;30.04.2019 19:15;14.916,25;12.212,50;56,75
30.04.2019 19:15;30.04.2019 19:30;14.815,50;12.363,25;35,25
30.04.2019 19:30;30.04.2019 19:45;14.708,25;12.486,25;25,25
30.04.2019 19:45;30.04.2019 20:00;14.678,00;12.672,25;10,50
30.04.2019 20:00;30.04.2019 20:15;14.525,25;12.658,25;15,75
30.04.2019 20:15;30.04.2019 20:30;14.398,75;12.565,25;90,75
30.04.2019 20:30;30.04.2019 20:45;14.376,00;12.523,75;35,25
30.04.2019 20:45;30.04.2019 21:00;14.376,25;12.497,50;45,75
30.04.2019 21:00;30.04.2019 21:15;14.346,50;12.418,75;38,50
30.04.2019 21:15;30.04.2019 21:30;14.247,75;12.254,00;33,00
30.04.2019 21:30;30.04.2019 21:45;14.011,75;11.961,00;82,50
30.04.2019 21:45;30.04.2019 22:00;13.622,25;11.526,50;299,00
30.04.2019 22:00;30.04.2019 22:15;13.420,25;11.319,00;97,50
30.04.2019 22:15;30.04.2019 22:30;13.226,75;11.087,00;60,50
30.04.2019 22:30;30.04.2019 22:45;12.938,50;10.789,75;60,25
30.04.2019 22:45;30.04.2019 23:00;12.689,25;10.554,00;78,25
30.04.2019 23:00;30.04.2019 23:15;12.304,00;10.182,50;30,00
30.04.2019 23:15;30.04.2019 23:30;12.128,50;10.033,75;22,25
30.04.2019 23:30;30.04.2019 23:45;11.893,00;9.852,75;35,00
30.04.2019 23:45;01.05.2019 00:00;11.741,75;9.761,00;36,25
01.05.2019 00:00;01.05.2019 00:15;11.344,75;9.392,25;54,25
01.05.2019 00:15;01.05.2019 00:30;11.260,25;9.338,75;20,75
01.05.2019 00:30;01.05.2019 00:45;11.115,00;9.267,75;18,75
01.05.2019 00:45;01.05.2019 01:00;10.951,50;9.125,25;20,00
01.05.2019 01:00;01.05.2019 01:15;10.764,00;8.979,75;77,00
01.05.2019 01:15;01.05.2019 01:30;10.679,25;8.905,25;87,00
01.05.2019 01:30;01.05.2019 01:45;10.588,00;8.815,50;113,50
01.05.2019 01:45;01.05.2019 02:00;10.475,25;8.716,00;134,75
01.05.2019 02:00;01.05.2019 02:15;10.284,00;8.525,00;136,00
01.05.2019 02:15;01.05.2019 02:30;10.243,00;8.479,25;143,50
01.05.2019 02:30;01.05.2019 02:45;10.189,50;8.391,50;220,00
01.05.2019 02:45;01.05.2019 03:00;10.172,50;8.334,00;318,75
01.05.2019 03:00;01.05.2019 03:15;10.182,50;8.289,75;443,00
01.05.2019 03:15;01.05.2019 03:30;10.146,50;8.251,50;453,50
01.05.2019 03:30;01.05.2019 03:45;10.101,50;8.168,25;478,00
01.05.2019 03:45;01.05.2019 04:00;10.078,50;8.125,75;508,00
01.05.2019 04:00;01.05.2019 04:15;10.082,00;8.079,25;447,00
01.05.2019 04:15;01.05.2019 04:30;10.078,25;8.038,25;442,00
01.05.2019 04:30;01.05.2019 04:45;10.101,75;8.015,75;464,25
01.05.2019 04:45;01.05.2019 05:00;10.107,75;7.975,00;449,25
01.05.2019 05:00;01.05.2019 05:15;10.140,75;7.974,50;120,50
01.05.2019 05:15;01.05.2019 05:30;10.040,50;7.815,00;150,50
01.05.2019 05:30;01.05.2019 05:45;9.908,00;7.603,00;210,75
01.05.2019 05:45;01.05.2019 06:00;9.730,00;7.382,25;324,75
01.05.2019 06:00;01.05.2019 06:15;9.619,00;7.189,50;363,00
01.05.2019 06:15;01.05.2019 06:30;9.585,50;7.094,50;344,50
01.05.2019 06:30;01.05.2019 06:45;9.677,75;7.068,00;254,25
01.05.2019 06:45;01.05.2019 07:00;9.807,75;7.060,75;260,00
01.05.2019 07:00;01.05.2019 07:15;9.970,75;7.017,50;235,00
01.05.2019 07:15;01.05.2019 07:30;10.159,50;6.988,25;250,50
01.05.2019 07:30;01.05.2019 07:45;10.369,25;6.987,25;248,50
01.05.2019 07:45;01.05.2019 08:00;10.587,00;6.901,25;299,00
01.05.2019 08:00;01.05.2019 08:15;10.815,75;6.851,50;93,75
01.05.2019 08:15;01.05.2019 08:30;11.022,25;6.794,75;124,50
01.05.2019 08:30;01.05.2019 08:45;11.227,50;6.743,00;136,00
01.05.2019 08:45;01.05.2019 09:00;11.443,25;6.658,25;145,50
01.05.2019 09:00;01.05.2019 09:15;11.630,75;6.521,50;102,75
01.05.2019 09:15;01.05.2019 09:30;11.832,75;6.387,25;179,75
01.05.2019 09:30;01.05.2019 09:45;12.005,25;6.236,00;286,75
01.05.2019 09:45;01.05.2019 10:00;12.148,25;6.097,25;441,75
01.05.2019 10:00;01.05.2019 10:15;12.286,50;5.913,75;219,25
01.05.2019 10:15;01.05.2019 10:30;12.401,00;5.756,25;358,00
01.05.2019 10:30;01.05.2019 10:45;12.586,75;5.656,25;456,50
01.05.2019 10:45;01.05.2019 11:00;12.663,25;5.513,75;442,50
01.05.2019 11:00;01.05.2019 11:15;12.676,25;5.243,25;457,00
01.05.2019 11:15;01.05.2019 11:30;12.802,75;5.183,00;542,50
01.05.2019 11:30;01.05.2019 11:45;12.881,50;5.078,25;621,50
01.05.2019 11:45;01.05.2019 12:00;12.893,00;4.913,00;745,00
01.05.2019 12:00;01.05.2019 12:15;12.692,00;4.575,75;725,00
