Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
10.02.2016 15:45;10.02.2016 16:00;17.605,25;13.789,50;2,25
10.02.2016 16:00;10.02.2016 16:15;17.517,75;13.866,50;32,25
10.02.2016 16:15;10.02.2016 16:30;17.508,25;13.934,75;32,25
10.02.2016 16:30;10.02.2016 16:45;17.584,50;14.112,25;32,25
10.02.2016 16:45;10.02.2016 17:00;17.606,75;14.197,00;33,50
10.02.2016 17:00;10.02.2016 17:15;17.728,50;14.389,25;53,75
10.02.2016 17:15;10.02.2016 17:30;17.918,75;14.608,00;56,00
10.02.2016 17:30;10.02.2016 17:45;18.227,00;14.926,00;2,50
10.02.2016 17:45;10.02.2016 18:00;18.575,00;15.247,75;0,00
10.02.2016 18:00;10.02.2016 18:15;18.671,25;15.281,50;0,00
10.02.2016 18:15;10.02.2016 18:30;18.583,50;15.120,00;0,00
10.02.2016 18:30;10.02.2016 18:45;18.658,75;15.169,75;0,00
10.02.2016 18:45;10.02.2016 19:00;18.541,75;15.024,00;0,00
10.02.2016 19:00;10.02.2016 19:15;18.425,00;14.860,00;0,00
10.02.2016 19:15;10.02.2016 19:30;18.250,50;14.637,25;0,00
10.02.2016 19:30;10.02.2016 19:45;18.088,75;14.403,00;57,25
10.02.2016 19:45;10.02.2016 20:00;17.924,75;14.158,50;70,00
10.02.2016 20:00;10.02.2016 20:15;17.616,50;13.793,00;9,50
10.02.2016 20:15;10.02.2016 20:30;17.322,75;13.481,25;70,75
10.02.2016 20:30;10.02.2016 20:45;16.989,75;13.141,00;45,75
10.02.2016 20:45;10.02.2016 21:00;16.774,00;12.932,50;32,50
10.02.2016 21:00;10.02.2016 21:15;16.583,00;12.773,75;87,75
10.02.2016 21:15;10.02.2016 21:30;16.424,25;12.603,75;131,75
10.02.2016 21:30;10.02.2016 21:45;16.266,50;12.414,25;152,50
10.02.2016 21:45;10.02.2016 22:00;15.877,00;11.982,75;369,25
10.02.2016 22:00;10.02.2016 22:15;15.930,75;12.039,75;198,75
10.02.2016 22:15;10.02.2016 22:30;15.774,75;11.846,75;200,00
10.02.2016 22:30;10.02.2016 22:45;15.443,00;11.457,50;364,50
10.02.2016 22:45;10.02.2016 23:00;15.141,50;11.095,50;440,00
10.02.2016 23:00;10.02.2016 23:15;14.832,25;10.721,25;479,25
10.02.2016 23:15;10.02.2016 23:30;14.563,00;10.442,50;819,25
10.02.2016 23:30;10.02.2016 23:45;14.330,75;10.227,25;806,50
10.02.2016 23:45;11.02.2016 00:00;14.059,25;9.949,25;878,75
11.02.2016 00:00;11.02.2016 00:15;13.733,75;9.590,25;1.067,00
11.02.2016 00:15;11.02.2016 00:30;13.507,00;9.367,00;1.127,75
11.02.2016 00:30;11.02.2016 00:45;13.390,25;9.236,75;1.275,25
11.02.2016 00:45;11.02.2016 01:00;13.218,50;9.022,00;1.310,75
11.02.2016 01:00;11.02.2016 01:15;13.067,00;8.891,25;1.266,25
11.02.2016 01:15;11.02.2016 01:30;12.940,00;8.700,75;1.291,25
11.02.2016 01:30;11.02.2016 01:45;12.949,00;8.688,25;1.262,50
11.02.2016 01:45;11.02.2016 02:00;12.800,00;8.510,00;1.307,00
11.02.2016 02:00;11.02.2016 02:15;12.668,50;8.344,50;1.250,00
11.02.2016 02:15;11.02.2016 02:30;12.662,50;8.280,75;1.344,50
11.02.2016 02:30;11.02.2016 02:45;12.663,00;8.272,25;1.373,25
11.02.2016 02:45;11.02.2016 03:00;12.632,25;8.219,00;1.369,25
11.02.2016 03:00;11.02.2016 03:15;12.633,25;8.253,00;1.279,75
11.02.2016 03:15;11.02.2016 03:30;12.657,75;8.273,75;1.282,50
11.02.2016 03:30;11.02.2016 03:45;12.696,50;8.249,75;1.267,50
11.02.2016 03:45;11.02.2016 04:00;12.729,25;8.242,00;1.275,50
11.02.2016 04:00;11.02.2016 04:15;12.976,25;8.491,50;1.078,75
11.02.2016 04:15;11.02.2016 04:30;13.022,25;8.540,75;963,75
11.02.2016 04:30;11.02.2016 04:45;13.108,00;8.679,00;867,25
11.02.2016 04:45;11.02.2016 05:00;13.266,00;8.866,75;863,50
11.02.2016 05:00;11.02.2016 05:15;13.545,00;9.200,50;618,75
11.02.2016 05:15;11.02.2016 05:30;13.699,50;9.446,00;641,50
11.02.2016 05:30;11.02.2016 05:45;13.985,25;9.703,50;539,50
11.02.2016 05:45;11.02.2016 06:00;14.292,25;9.990,50;362,50
11.02.2016 06:00;11.02.2016 06:15;14.925,25;10.567,25;271,75
11.02.2016 06:15;11.02.2016 06:30;15.538,75;11.164,00;142,25
11.02.2016 06:30;11.02.2016 06:45;15.985,25;11.660,50;145,50
11.02.2016 06:45;11.02.2016 07:00;16.460,00;12.203,00;28,75
11.02.2016 07:00;11.02.2016 07:15;17.131,00;12.886,00;85,50
11.02.2016 07:15;11.02.2016 07:30;17.335,00;13.104,75;10,00
11.02.2016 07:30;11.02.2016 07:45;17.489,25;13.299,75;11,00
11.02.2016 07:45;11.02.2016 08:00;17.609,25;13.477,00;12,00
11.02.2016 08:00;11.02.2016 08:15;17.711,25;13.638,75;1,00
11.02.2016 08:15;11.02.2016 08:30;17.798,50;13.723,00;0,25
11.02.2016 08:30;11.02.2016 08:45;17.817,00;13.757,25;0,00
11.02.2016 08:45;11.02.2016 09:00;17.879,75;13.753,75;2,25
11.02.2016 09:00;11.02.2016 09:15;17.777,25;13.518,50;24,00
11.02.2016 09:15;11.02.2016 09:30;17.822,25;13.444,25;38,50
11.02.2016 09:30;11.02.2016 09:45;17.905,50;13.347,75;50,75
11.02.2016 09:45;11.02.2016 10:00;17.859,75;13.174,50;113,25
11.02.2016 10:00;11.02.2016 10:15;17.900,75;13.009,75;77,00
11.02.2016 10:15;11.02.2016 10:30;17.973,25;12.910,75;75,00
11.02.2016 10:30;11.02.2016 10:45;17.942,25;12.707,75;132,50
11.02.2016 10:45;11.02.2016 11:00;17.940,50;12.536,00;183,00
11.02.2016 11:00;11.02.2016 11:15;18.169,50;12.676,50;44,25
11.02.2016 11:15;11.02.2016 11:30;18.240,50;12.617,00;58,50
11.02.2016 11:30;11.02.2016 11:45;18.237,00;12.506,00;41,00
11.02.2016 11:45;11.02.2016 12:00;18.228,00;12.456,25;43,00
11.02.2016 12:00;11.02.2016 12:15;18.089,25;12.271,25;45,00
11.02.2016 12:15;11.02.2016 12:30;17.919,00;11.947,25;110,00
11.02.2016 12:30;11.02.2016 12:45;17.888,25;11.843,75;134,50
11.02.2016 12:45;11.02.2016 13:00;17.862,75;11.821,00;153,75
11.02.2016 13:00;11.02.2016 13:15;17.896,25;11.902,25;149,50
11.02.2016 13:15;11.02.2016 13:30;17.821,50;11.924,25;159,25
11.02.2016 13:30;11.02.2016 13:45;17.739,25;11.884,75;154,75
11.02.2016 13:45;11.02.2016 14:00;17.582,25;11.842,00;172,00
11.02.2016 14:00;11.02.2016 14:15;17.522,25;11.941,50;190,75
11.02.2016 14:15;11.02.2016 14:30;17.542,75;12.151,25;187,75
11.02.2016 14:30;11.02.2016 14:45;17.494,00;12.285,75;113,50
11.02.2016 14:45;11.02.2016 15:00;17.458,75;12.460,00;99,00
11.02.2016 15:00;11.02.2016 15:15;17.323,75;12.494,00;213,75
11.02.2016 15:15;11.02.2016 15:30;17.275,25;12.797,00;142,25
11.02.2016 15:30;11.02.2016 15:45;17.273,25;13.077,00;56,00
11.02.2016 15:45;11.02.2016 16:00;17.098,00;13.258,75;59,50
11.02.2016 16:00;11.02.2016 16:15;17.007,75;13.526,25;128,50
11.02.2016 16:15;11.02.2016 16:30;17.001,50;13.854,25;56,50
11.02.2016 16:30;11.02.2016 16:45;16.975,00;14.198,25;16,50
11.02.2016 16:45;11.02.2016 17:00;17.045,25;14.478,50;6,75
11.02.2016 17:00;11.02.2016 17:15;16.938,25;14.539,75;152,75
11.02.2016 17:15;11.02.2016 17:30;17.309,00;15.021,75;87,25
11.02.2016 17:30;11.02.2016 17:45;17.686,50;15.419,25;65,00
11.02.2016 17:45;11.02.2016 18:00;18.094,75;15.849,00;0,00
11.02.2016 18:00;11.02.2016 18:15;18.207,50;15.976,75;0,00
11.02.2016 18:15;11.02.2016 18:30;18.268,00;15.988,00;0,00
11.02.2016 18:30;11.02.2016 18:45;18.322,50;16.019,00;0,00
11.02.2016 18:45;11.02.2016 19:00;18.274,75;15.983,50;0,00
11.02.2016 19:00;11.02.2016 19:15;18.139,00;15.874,00;0,00
11.02.2016 19:15;11.02.2016 19:30;17.921,25;15.664,75;0,25
11.02.2016 19:30;11.02.2016 19:45;17.807,25;15.599,75;0,00
11.02.2016 19:45;11.02.2016 20:00;17.637,75;15.486,25;0,00
11.02.2016 20:00;11.02.2016 20:15;17.383,00;15.219,50;8,50
11.02.2016 20:15;11.02.2016 20:30;17.015,00;14.804,00;10,25
11.02.2016 20:30;11.02.2016 20:45;16.733,25;14.545,50;48,00
11.02.2016 20:45;11.02.2016 21:00;16.329,75;14.112,00;115,00
11.02.2016 21:00;11.02.2016 21:15;16.328,50;14.089,25;59,50
11.02.2016 21:15;11.02.2016 21:30;16.069,75;13.847,75;104,25
11.02.2016 21:30;11.02.2016 21:45;15.952,50;13.747,25;218,25
11.02.2016 21:45;11.02.2016 22:00;15.689,00;13.478,25;217,00
11.02.2016 22:00;11.02.2016 22:15;15.710,00;13.525,25;63,50
11.02.2016 22:15;11.02.2016 22:30;15.580,75;13.413,25;87,75
11.02.2016 22:30;11.02.2016 22:45;15.106,75;12.974,50;261,25
11.02.2016 22:45;11.02.2016 23:00;14.748,75;12.601,00;373,00
11.02.2016 23:00;11.02.2016 23:15;14.601,50;12.455,75;202,75
11.02.2016 23:15;11.02.2016 23:30;14.276,75;12.142,75;422,00
11.02.2016 23:30;11.02.2016 23:45;13.972,00;11.923,75;496,75
11.02.2016 23:45;12.02.2016 00:00;13.690,75;11.725,75;581,00
12.02.2016 00:00;12.02.2016 00:15;13.467,50;11.532,50;748,75
12.02.2016 00:15;12.02.2016 00:30;13.215,75;11.326,50;778,00
12.02.2016 00:30;12.02.2016 00:45;13.154,00;11.297,75;897,25
12.02.2016 00:45;12.02.2016 01:00;13.011,75;11.200,25;998,25
12.02.2016 01:00;12.02.2016 01:15;12.924,50;11.152,00;1.033,75
12.02.2016 01:15;12.02.2016 01:30;12.790,75;11.049,25;1.126,50
12.02.2016 01:30;12.02.2016 01:45;12.769,25;11.051,50;1.128,25
12.02.2016 01:45;12.02.2016 02:00;12.732,00;11.054,00;1.113,75
12.02.2016 02:00;12.02.2016 02:15;12.627,50;10.966,25;1.145,00
12.02.2016 02:15;12.02.2016 02:30;12.634,75;11.026,75;1.105,00
12.02.2016 02:30;12.02.2016 02:45;12.695,75;11.164,75;1.050,75
12.02.2016 02:45;12.02.2016 03:00;12.699,25;11.221,75;969,50
12.02.2016 03:00;12.02.2016 03:15;12.676,50;11.224,25;954,00
12.02.2016 03:15;12.02.2016 03:30;12.668,75;11.215,00;879,50
12.02.2016 03:30;12.02.2016 03:45;12.788,00;11.361,00;781,50
12.02.2016 03:45;12.02.2016 04:00;12.792,25;11.404,00;753,00
12.02.2016 04:00;12.02.2016 04:15;12.956,75;11.599,00;800,00
12.02.2016 04:15;12.02.2016 04:30;13.057,75;11.721,50;790,25
12.02.2016 04:30;12.02.2016 04:45;13.133,25;11.832,50;744,50
12.02.2016 04:45;12.02.2016 05:00;13.314,00;12.047,50;728,75
12.02.2016 05:00;12.02.2016 05:15;13.596,75;12.358,25;481,25
12.02.2016 05:15;12.02.2016 05:30;13.705,00;12.490,00;522,25
12.02.2016 05:30;12.02.2016 05:45;13.922,50;12.741,00;435,50
12.02.2016 05:45;12.02.2016 06:00;14.262,50;13.071,00;343,75
12.02.2016 06:00;12.02.2016 06:15;14.882,50;13.685,25;515,00
12.02.2016 06:15;12.02.2016 06:30;15.468,25;14.273,25;269,25
12.02.2016 06:30;12.02.2016 06:45;15.949,00;14.773,25;130,50
12.02.2016 06:45;12.02.2016 07:00;16.451,50;15.308,25;1,25
12.02.2016 07:00;12.02.2016 07:15;16.962,25;15.836,75;1,50
12.02.2016 07:15;12.02.2016 07:30;17.260,25;16.147,25;1,25
12.02.2016 07:30;12.02.2016 07:45;17.433,25;16.346,25;1,00
12.02.2016 07:45;12.02.2016 08:00;17.517,50;16.441,50;15,00
12.02.2016 08:00;12.02.2016 08:15;17.742,50;16.608,75;22,00
12.02.2016 08:15;12.02.2016 08:30;17.828,25;16.568,75;20,00
12.02.2016 08:30;12.02.2016 08:45;17.935,00;16.533,50;5,25
12.02.2016 08:45;12.02.2016 09:00;17.939,50;16.436,50;6,75
12.02.2016 09:00;12.02.2016 09:15;17.910,00;16.262,25;0,75
12.02.2016 09:15;12.02.2016 09:30;17.884,75;16.092,50;4,50
12.02.2016 09:30;12.02.2016 09:45;17.869,25;15.960,25;6,75
12.02.2016 09:45;12.02.2016 10:00;17.871,50;15.739,50;23,50
12.02.2016 10:00;12.02.2016 10:15;17.929,25;15.539,50;36,50
12.02.2016 10:15;12.02.2016 10:30;17.978,00;15.367,25;24,25
12.02.2016 10:30;12.02.2016 10:45;17.900,50;15.101,00;76,50
12.02.2016 10:45;12.02.2016 11:00;17.897,75;14.917,50;119,25
12.02.2016 11:00;12.02.2016 11:15;18.012,00;14.888,50;20,25
12.02.2016 11:15;12.02.2016 11:30;18.076,00;14.809,75;13,25
12.02.2016 11:30;12.02.2016 11:45;18.034,25;14.651,75;48,75
12.02.2016 11:45;12.02.2016 12:00;17.995,25;14.458,75;82,75
12.02.2016 12:00;12.02.2016 12:15;17.932,50;14.350,50;2,50
12.02.2016 12:15;12.02.2016 12:30;17.887,75;14.262,50;11,00
12.02.2016 12:30;12.02.2016 12:45;17.793,50;14.203,25;21,25
12.02.2016 12:45;12.02.2016 13:00;17.723,50;14.194,75;17,50
12.02.2016 13:00;12.02.2016 13:15;17.682,00;14.188,25;6,50
12.02.2016 13:15;12.02.2016 13:30;17.548,50;14.166,00;14,00
12.02.2016 13:30;12.02.2016 13:45;17.398,00;14.140,50;10,75
12.02.2016 13:45;12.02.2016 14:00;17.312,00;14.166,50;4,00
12.02.2016 14:00;12.02.2016 14:15;17.243,25;14.266,50;7,75
12.02.2016 14:15;12.02.2016 14:30;17.204,75;14.454,75;0,50
12.02.2016 14:30;12.02.2016 14:45;17.081,50;14.536,00;0,50
12.02.2016 14:45;12.02.2016 15:00;16.997,50;14.637,75;0,00
12.02.2016 15:00;12.02.2016 15:15;16.875,75;14.753,50;42,50
12.02.2016 15:15;12.02.2016 15:30;16.805,25;14.893,50;30,00
12.02.2016 15:30;12.02.2016 15:45;16.737,75;15.042,00;0,00
12.02.2016 15:45;12.02.2016 16:00;16.602,00;15.146,25;0,00
12.02.2016 16:00;12.02.2016 16:15;16.490,50;15.269,75;75,25
12.02.2016 16:15;12.02.2016 16:30;16.508,25;15.533,75;42,00
12.02.2016 16:30;12.02.2016 16:45;16.609,75;15.834,25;8,25
12.02.2016 16:45;12.02.2016 17:00;16.658,25;16.014,25;12,75
12.02.2016 17:00;12.02.2016 17:15;16.734,25;16.151,25;46,25
12.02.2016 17:15;12.02.2016 17:30;16.961,50;16.382,25;17,50
12.02.2016 17:30;12.02.2016 17:45;17.156,75;16.541,50;44,50
12.02.2016 17:45;12.02.2016 18:00;17.592,25;16.926,25;0,00
12.02.2016 18:00;12.02.2016 18:15;17.820,25;17.098,50;0,00
12.02.2016 18:15;12.02.2016 18:30;17.900,25;17.114,75;0,00
12.02.2016 18:30;12.02.2016 18:45;17.944,00;17.105,75;0,00
12.02.2016 18:45;12.02.2016 19:00;17.813,75;16.942,25;0,00
12.02.2016 19:00;12.02.2016 19:15;17.706,50;16.813,75;0,00
12.02.2016 19:15;12.02.2016 19:30;17.494,00;16.579,00;0,00
12.02.2016 19:30;12.02.2016 19:45;17.256,50;16.312,25;27,00
12.02.2016 19:45;12.02.2016 20:00;17.104,25;16.126,00;24,25
12.02.2016 20:00;12.02.2016 20:15;16.858,50;15.863,00;15,00
12.02.2016 20:15;12.02.2016 20:30;16.459,00;15.469,75;46,50
12.02.2016 20:30;12.02.2016 20:45;16.153,00;15.166,00;105,50
12.02.2016 20:45;12.02.2016 21:00;15.825,50;14.856,75;151,50
12.02.2016 21:00;12.02.2016 21:15;15.743,50;14.811,50;64,00
12.02.2016 21:15;12.02.2016 21:30;15.639,25;14.721,25;48,50
12.02.2016 21:30;12.02.2016 21:45;15.481,00;14.560,00;47,00
12.02.2016 21:45;12.02.2016 22:00;15.205,00;14.293,50;90,00
12.02.2016 22:00;12.02.2016 22:15;15.229,00;14.323,75;44,25
12.02.2016 22:15;12.02.2016 22:30;14.988,00;14.076,00;49,00
12.02.2016 22:30;12.02.2016 22:45;14.783,75;13.892,75;45,75
12.02.2016 22:45;12.02.2016 23:00;14.517,75;13.648,00;77,50
12.02.2016 23:00;12.02.2016 23:15;14.284,00;13.438,75;41,75
12.02.2016 23:15;12.02.2016 23:30;14.016,50;13.179,50;39,50
12.02.2016 23:30;12.02.2016 23:45;13.774,75;12.958,75;43,00
12.02.2016 23:45;13.02.2016 00:00;13.511,50;12.715,00;167,75
13.02.2016 00:00;13.02.2016 00:15;13.405,25;12.640,75;69,50
13.02.2016 00:15;13.02.2016 00:30;13.285,00;12.550,75;67,25
13.02.2016 00:30;13.02.2016 00:45;13.133,25;12.430,75;96,25
13.02.2016 00:45;13.02.2016 01:00;12.969,50;12.299,75;78,75
13.02.2016 01:00;13.02.2016 01:15;12.735,75;12.086,00;136,50
13.02.2016 01:15;13.02.2016 01:30;12.614,00;11.976,75;223,50
13.02.2016 01:30;13.02.2016 01:45;12.560,50;11.946,50;247,00
13.02.2016 01:45;13.02.2016 02:00;12.487,00;11.886,75;292,75
13.02.2016 02:00;13.02.2016 02:15;12.229,25;11.640,75;351,25
13.02.2016 02:15;13.02.2016 02:30;12.159,75;11.587,00;361,50
13.02.2016 02:30;13.02.2016 02:45;12.148,25;11.590,00;400,50
13.02.2016 02:45;13.02.2016 03:00;12.219,50;11.669,75;280,00
13.02.2016 03:00;13.02.2016 03:15;12.168,25;11.615,75;320,00
13.02.2016 03:15;13.02.2016 03:30;12.150,75;11.600,25;312,75
13.02.2016 03:30;13.02.2016 03:45;12.211,50;11.658,50;422,75
13.02.2016 03:45;13.02.2016 04:00;12.183,00;11.617,50;401,50
13.02.2016 04:00;13.02.2016 04:15;12.211,75;11.647,00;761,25
13.02.2016 04:15;13.02.2016 04:30;12.184,25;11.621,00;795,00
13.02.2016 04:30;13.02.2016 04:45;12.218,25;11.650,50;823,25
13.02.2016 04:45;13.02.2016 05:00;12.229,75;11.656,00;920,25
13.02.2016 05:00;13.02.2016 05:15;12.347,00;11.768,00;673,50
13.02.2016 05:15;13.02.2016 05:30;12.320,50;11.723,50;732,50
13.02.2016 05:30;13.02.2016 05:45;12.318,75;11.704,25;808,75
13.02.2016 05:45;13.02.2016 06:00;12.228,75;11.592,50;845,25
13.02.2016 06:00;13.02.2016 06:15;12.236,75;11.588,50;374,50
13.02.2016 06:15;13.02.2016 06:30;12.271,25;11.613,50;244,00
13.02.2016 06:30;13.02.2016 06:45;12.396,50;11.719,75;182,00
13.02.2016 06:45;13.02.2016 07:00;12.594,00;11.891,25;178,00
13.02.2016 07:00;13.02.2016 07:15;12.826,75;12.099,00;247,50
13.02.2016 07:15;13.02.2016 07:30;12.985,00;12.241,50;148,00
13.02.2016 07:30;13.02.2016 07:45;13.177,00;12.417,25;115,75
13.02.2016 07:45;13.02.2016 08:00;13.362,50;12.546,75;119,75
13.02.2016 08:00;13.02.2016 08:15;13.739,75;12.847,00;196,00
13.02.2016 08:15;13.02.2016 08:30;13.869,75;12.862,75;118,00
13.02.2016 08:30;13.02.2016 08:45;14.141,50;12.991,00;84,25
13.02.2016 08:45;13.02.2016 09:00;14.366,25;13.026,00;59,00
13.02.2016 09:00;13.02.2016 09:15;14.620,50;13.080,25;13,00
13.02.2016 09:15;13.02.2016 09:30;14.795,25;13.093,50;15,75
13.02.2016 09:30;13.02.2016 09:45;14.949,00;13.047,50;23,25
13.02.2016 09:45;13.02.2016 10:00;15.048,00;12.983,50;20,25
13.02.2016 10:00;13.02.2016 10:15;15.129,25;12.897,00;102,00
13.02.2016 10:15;13.02.2016 10:30;15.153,75;12.767,75;125,75
13.02.2016 10:30;13.02.2016 10:45;15.221,50;12.654,00;123,75
13.02.2016 10:45;13.02.2016 11:00;15.294,25;12.595,00;124,50
13.02.2016 11:00;13.02.2016 11:15;15.371,50;12.540,00;132,50
13.02.2016 11:15;13.02.2016 11:30;15.470,75;12.551,25;129,00
13.02.2016 11:30;13.02.2016 11:45;15.361,00;12.324,25;181,50
13.02.2016 11:45;13.02.2016 12:00;15.305,75;12.179,25;181,00
13.02.2016 12:00;13.02.2016 12:15;15.215,25;11.993,00;62,75
13.02.2016 12:15;13.02.2016 12:30;15.109,00;11.830,00;70,50
13.02.2016 12:30;13.02.2016 12:45;15.091,00;11.733,00;67,50
13.02.2016 12:45;13.02.2016 13:00;14.993,75;11.671,75;74,25
13.02.2016 13:00;13.02.2016 13:15;14.802,00;11.542,00;182,25
13.02.2016 13:15;13.02.2016 13:30;14.675,75;11.415,50;209,50
13.02.2016 13:30;13.02.2016 13:45;14.598,00;11.394,25;250,25
13.02.2016 13:45;13.02.2016 14:00;14.487,00;11.378,50;292,50
13.02.2016 14:00;13.02.2016 14:15;14.589,00;11.567,25;95,50
13.02.2016 14:15;13.02.2016 14:30;14.522,00;11.591,25;56,25
13.02.2016 14:30;13.02.2016 14:45;14.321,75;11.460,25;125,50
13.02.2016 14:45;13.02.2016 15:00;14.288,50;11.537,50;127,75
13.02.2016 15:00;13.02.2016 15:15;14.327,75;11.646,25;131,50
13.02.2016 15:15;13.02.2016 15:30;14.343,00;11.732,00;115,00
13.02.2016 15:30;13.02.2016 15:45;14.266,25;11.696,25;19,50
13.02.2016 15:45;13.02.2016 16:00;14.276,25;11.727,50;21,00
13.02.2016 16:00;13.02.2016 16:15;14.121,00;11.584,00;309,25
13.02.2016 16:15;13.02.2016 16:30;14.238,00;11.701,00;249,75
13.02.2016 16:30;13.02.2016 16:45;14.210,50;11.610,75;290,00
13.02.2016 16:45;13.02.2016 17:00;14.378,50;11.733,75;180,50
13.02.2016 17:00;13.02.2016 17:15;14.528,25;11.832,75;314,00
13.02.2016 17:15;13.02.2016 17:30;14.813,25;12.014,75;211,75
13.02.2016 17:30;13.02.2016 17:45;15.162,75;12.247,00;182,50
13.02.2016 17:45;13.02.2016 18:00;15.593,00;12.553,75;116,75
13.02.2016 18:00;13.02.2016 18:15;15.891,00;12.753,25;90,25
13.02.2016 18:15;13.02.2016 18:30;15.925,00;12.650,00;80,25
13.02.2016 18:30;13.02.2016 18:45;15.891,00;12.533,75;88,25
13.02.2016 18:45;13.02.2016 19:00;15.817,00;12.367,75;94,50
13.02.2016 19:00;13.02.2016 19:15;15.771,50;12.266,50;68,50
13.02.2016 19:15;13.02.2016 19:30;15.508,25;11.961,25;91,75
13.02.2016 19:30;13.02.2016 19:45;15.344,00;11.769,50;100,50
13.02.2016 19:45;13.02.2016 20:00;15.187,25;11.615,25;92,50
13.02.2016 20:00;13.02.2016 20:15;14.958,75;11.390,75;68,00
13.02.2016 20:15;13.02.2016 20:30;14.625,75;11.052,50;79,25
13.02.2016 20:30;13.02.2016 20:45;14.325,75;10.745,75;100,75
13.02.2016 20:45;13.02.2016 21:00;14.156,75;10.567,00;136,25
13.02.2016 21:00;13.02.2016 21:15;14.051,00;10.451,50;90,50
13.02.2016 21:15;13.02.2016 21:30;13.938,75;10.333,25;88,25
13.02.2016 21:30;13.02.2016 21:45;13.854,25;10.275,25;156,75
13.02.2016 21:45;13.02.2016 22:00;13.691,50;10.107,25;149,50
13.02.2016 22:00;13.02.2016 22:15;13.840,25;10.304,25;21,00
13.02.2016 22:15;13.02.2016 22:30;13.689,25;10.161,25;32,50
13.02.2016 22:30;13.02.2016 22:45;13.508,75;9.991,00;70,00
13.02.2016 22:45;13.02.2016 23:00;13.223,50;9.702,00;264,25
13.02.2016 23:00;13.02.2016 23:15;13.012,25;9.509,25;489,75
13.02.2016 23:15;13.02.2016 23:30;12.755,00;9.264,75;669,00
13.02.2016 23:30;13.02.2016 23:45;12.544,25;9.047,50;754,50
13.02.2016 23:45;14.02.2016 00:00;12.278,25;8.782,50;907,50
14.02.2016 00:00;14.02.2016 00:15;12.122,25;8.585,75;778,00
14.02.2016 00:15;14.02.2016 00:30;11.903,00;8.350,00;809,00
14.02.2016 00:30;14.02.2016 00:45;11.746,25;8.181,75;823,50
14.02.2016 00:45;14.02.2016 01:00;11.598,25;8.029,00;973,00
14.02.2016 01:00;14.02.2016 01:15;11.498,25;7.900,75;964,25
14.02.2016 01:15;14.02.2016 01:30;11.377,00;7.738,25;927,75
14.02.2016 01:30;14.02.2016 01:45;11.160,00;7.551,25;1.047,75
14.02.2016 01:45;14.02.2016 02:00;11.057,25;7.438,75;1.054,50
14.02.2016 02:00;14.02.2016 02:15;11.069,00;7.492,75;959,50
14.02.2016 02:15;14.02.2016 02:30;10.995,50;7.436,00;959,00
14.02.2016 02:30;14.02.2016 02:45;10.963,25;7.396,00;991,50
14.02.2016 02:45;14.02.2016 03:00;10.843,75;7.216,50;1.129,75
14.02.2016 03:00;14.02.2016 03:15;10.859,00;7.181,25;1.161,50
14.02.2016 03:15;14.02.2016 03:30;10.838,25;7.121,00;1.181,50
14.02.2016 03:30;14.02.2016 03:45;10.866,50;7.139,75;1.152,50
14.02.2016 03:45;14.02.2016 04:00;10.852,25;7.103,25;1.065,00
14.02.2016 04:00;14.02.2016 04:15;10.868,25;7.116,75;1.234,25
14.02.2016 04:15;14.02.2016 04:30;10.824,75;7.056,00;1.270,00
14.02.2016 04:30;14.02.2016 04:45;10.860,50;7.059,75;1.251,25
14.02.2016 04:45;14.02.2016 05:00;10.831,25;7.012,75;1.270,75
14.02.2016 05:00;14.02.2016 05:15;10.957,00;7.165,00;1.101,50
14.02.2016 05:15;14.02.2016 05:30;10.854,75;7.073,75;1.188,50
14.02.2016 05:30;14.02.2016 05:45;10.820,75;7.036,75;1.329,00
14.02.2016 05:45;14.02.2016 06:00;10.737,00;6.957,50;1.393,25
14.02.2016 06:00;14.02.2016 06:15;10.686,00;6.903,25;1.168,50
14.02.2016 06:15;14.02.2016 06:30;10.759,00;7.003,50;1.161,75
14.02.2016 06:30;14.02.2016 06:45;10.953,00;7.209,25;1.070,50
14.02.2016 06:45;14.02.2016 07:00;11.044,75;7.359,75;1.000,25
14.02.2016 07:00;14.02.2016 07:15;11.120,00;7.505,25;876,00
14.02.2016 07:15;14.02.2016 07:30;11.126,50;7.562,75;819,00
14.02.2016 07:30;14.02.2016 07:45;11.327,25;7.792,50;646,00
14.02.2016 07:45;14.02.2016 08:00;11.438,50;7.887,50;607,50
14.02.2016 08:00;14.02.2016 08:15;11.751,00;8.173,25;489,25
14.02.2016 08:15;14.02.2016 08:30;11.918,00;8.299,75;560,00
14.02.2016 08:30;14.02.2016 08:45;12.220,00;8.524,50;549,00
14.02.2016 08:45;14.02.2016 09:00;12.503,25;8.751,25;532,25
14.02.2016 09:00;14.02.2016 09:15;12.675,50;8.854,50;360,25
14.02.2016 09:15;14.02.2016 09:30;12.915,25;8.996,50;359,50
14.02.2016 09:30;14.02.2016 09:45;13.138,00;9.142,00;350,00
14.02.2016 09:45;14.02.2016 10:00;13.347,50;9.280,00;285,75
14.02.2016 10:00;14.02.2016 10:15;13.472,00;9.394,75;339,75
14.02.2016 10:15;14.02.2016 10:30;13.607,25;9.500,25;176,75
14.02.2016 10:30;14.02.2016 10:45;13.818,50;9.683,75;131,75
