Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
28.02.2015 04:15;28.02.2015 04:30;12.350,00;11.263,50;494,50
28.02.2015 04:30;28.02.2015 04:45;12.296,00;11.175,50;473,50
28.02.2015 04:45;28.02.2015 05:00;12.316,50;11.168,00;460,75
28.02.2015 05:00;28.02.2015 05:15;12.364,50;11.209,00;246,50
28.02.2015 05:15;28.02.2015 05:30;12.332,25;11.179,75;239,75
28.02.2015 05:30;28.02.2015 05:45;12.274,50;11.115,50;316,50
28.02.2015 05:45;28.02.2015 06:00;12.264,00;11.088,25;332,50
28.02.2015 06:00;28.02.2015 06:15;12.296,00;11.104,75;261,00
28.02.2015 06:15;28.02.2015 06:30;12.439,50;11.239,50;169,25
28.02.2015 06:30;28.02.2015 06:45;12.568,75;11.355,00;150,50
28.02.2015 06:45;28.02.2015 07:00;12.710,25;11.471,00;161,25
28.02.2015 07:00;28.02.2015 07:15;12.901,00;11.660,75;247,00
28.02.2015 07:15;28.02.2015 07:30;13.078,75;11.811,75;81,25
28.02.2015 07:30;28.02.2015 07:45;13.269,75;11.969,50;16,50
28.02.2015 07:45;28.02.2015 08:00;13.502,00;12.108,50;13,00
28.02.2015 08:00;28.02.2015 08:15;13.828,50;12.331,50;7,25
28.02.2015 08:15;28.02.2015 08:30;14.028,00;12.375,75;3,75
28.02.2015 08:30;28.02.2015 08:45;14.218,75;12.354,00;2,50
28.02.2015 08:45;28.02.2015 09:00;14.354,00;12.287,25;3,50
28.02.2015 09:00;28.02.2015 09:15;14.627,75;12.336,00;9,25
28.02.2015 09:15;28.02.2015 09:30;14.764,25;12.189,25;13,25
28.02.2015 09:30;28.02.2015 09:45;14.894,00;12.107,00;18,75
28.02.2015 09:45;28.02.2015 10:00;15.087,75;11.995,00;23,50
28.02.2015 10:00;28.02.2015 10:15;15.166,00;11.794,75;46,50
28.02.2015 10:15;28.02.2015 10:30;15.208,00;11.550,00;106,50
28.02.2015 10:30;28.02.2015 10:45;15.309,25;11.366,75;163,00
28.02.2015 10:45;28.02.2015 11:00;15.372,00;11.119,00;259,50
28.02.2015 11:00;28.02.2015 11:15;15.437,25;10.951,25;73,75
28.02.2015 11:15;28.02.2015 11:30;15.554,50;10.797,25;85,25
28.02.2015 11:30;28.02.2015 11:45;15.604,75;10.628,50;96,25
28.02.2015 11:45;28.02.2015 12:00;15.556,00;10.398,50;178,25
28.02.2015 12:00;28.02.2015 12:15;15.513,75;10.278,50;82,75
28.02.2015 12:15;28.02.2015 12:30;15.410,50;10.168,25;82,25
28.02.2015 12:30;28.02.2015 12:45;15.285,00;10.027,75;121,75
28.02.2015 12:45;28.02.2015 13:00;15.081,00;9.839,25;105,00
28.02.2015 13:00;28.02.2015 13:15;14.885,50;9.691,50;92,25
28.02.2015 13:15;28.02.2015 13:30;14.737,75;9.554,50;114,75
28.02.2015 13:30;28.02.2015 13:45;14.542,00;9.422,50;177,50
28.02.2015 13:45;28.02.2015 14:00;14.358,75;9.293,50;287,75
28.02.2015 14:00;28.02.2015 14:15;14.293,00;9.349,75;408,00
28.02.2015 14:15;28.02.2015 14:30;14.221,50;9.444,75;352,50
28.02.2015 14:30;28.02.2015 14:45;14.120,50;9.469,25;297,75
28.02.2015 14:45;28.02.2015 15:00;14.001,50;9.434,75;305,50
28.02.2015 15:00;28.02.2015 15:15;13.960,25;9.568,00;425,00
28.02.2015 15:15;28.02.2015 15:30;13.948,50;9.695,50;282,00
28.02.2015 15:30;28.02.2015 15:45;13.887,00;9.841,25;156,00
28.02.2015 15:45;28.02.2015 16:00;13.809,50;9.997,25;101,75
28.02.2015 16:00;28.02.2015 16:15;13.749,75;10.185,50;192,75
28.02.2015 16:15;28.02.2015 16:30;13.767,50;10.452,50;99,75
28.02.2015 16:30;28.02.2015 16:45;13.806,00;10.773,75;121,50
28.02.2015 16:45;28.02.2015 17:00;13.831,00;11.107,75;52,75
28.02.2015 17:00;28.02.2015 17:15;13.941,50;11.522,50;60,75
28.02.2015 17:15;28.02.2015 17:30;14.091,00;11.919,50;38,25
28.02.2015 17:30;28.02.2015 17:45;14.313,00;12.248,50;39,75
28.02.2015 17:45;28.02.2015 18:00;14.625,50;12.586,50;21,75
28.02.2015 18:00;28.02.2015 18:15;15.085,50;12.967,25;0,00
28.02.2015 18:15;28.02.2015 18:30;15.515,25;13.281,75;0,25
28.02.2015 18:30;28.02.2015 18:45;15.795,00;13.411,75;1,00
28.02.2015 18:45;28.02.2015 19:00;15.828,00;13.272,00;0,25
28.02.2015 19:00;28.02.2015 19:15;15.734,00;13.001,50;3,00
28.02.2015 19:15;28.02.2015 19:30;15.613,00;12.701,25;26,50
28.02.2015 19:30;28.02.2015 19:45;15.467,50;12.381,25;68,25
28.02.2015 19:45;28.02.2015 20:00;15.247,50;11.948,75;178,00
28.02.2015 20:00;28.02.2015 20:15;15.042,00;11.587,75;19,75
28.02.2015 20:15;28.02.2015 20:30;14.692,50;11.079,00;91,25
28.02.2015 20:30;28.02.2015 20:45;14.408,00;10.652,75;206,75
28.02.2015 20:45;28.02.2015 21:00;14.184,00;10.311,75;292,75
28.02.2015 21:00;28.02.2015 21:15;14.115,75;10.119,75;79,75
28.02.2015 21:15;28.02.2015 21:30;13.955,50;9.845,50;83,00
28.02.2015 21:30;28.02.2015 21:45;13.778,25;9.583,25;109,25
28.02.2015 21:45;28.02.2015 22:00;13.646,50;9.398,00;176,00
28.02.2015 22:00;28.02.2015 22:15;13.889,75;9.693,25;56,75
28.02.2015 22:15;28.02.2015 22:30;13.740,00;9.495,00;56,75
28.02.2015 22:30;28.02.2015 22:45;13.458,00;9.135,75;103,00
28.02.2015 22:45;28.02.2015 23:00;13.311,00;8.928,00;255,50
28.02.2015 23:00;28.02.2015 23:15;13.140,75;8.624,00;180,50
28.02.2015 23:15;28.02.2015 23:30;12.967,00;8.358,25;198,75
28.02.2015 23:30;28.02.2015 23:45;12.763,00;8.143,00;404,00
28.02.2015 23:45;01.03.2015 00:00;12.504,00;7.881,75;372,00
01.03.2015 00:00;01.03.2015 00:15;12.456,75;7.793,25;484,75
01.03.2015 00:15;01.03.2015 00:30;12.022,25;7.347,50;425,50
01.03.2015 00:30;01.03.2015 00:45;11.831,75;7.117,75;267,00
01.03.2015 00:45;01.03.2015 01:00;11.701,50;6.965,75;194,25
01.03.2015 01:00;01.03.2015 01:15;11.620,50;6.750,50;113,75
01.03.2015 01:15;01.03.2015 01:30;11.497,00;6.596,25;114,50
01.03.2015 01:30;01.03.2015 01:45;11.334,50;6.418,75;166,25
01.03.2015 01:45;01.03.2015 02:00;11.301,00;6.390,50;193,75
01.03.2015 02:00;01.03.2015 02:15;11.284,75;6.330,75;208,75
01.03.2015 02:15;01.03.2015 02:30;11.253,25;6.240,50;300,00
01.03.2015 02:30;01.03.2015 02:45;11.145,50;6.134,50;332,00
01.03.2015 02:45;01.03.2015 03:00;11.138,00;6.123,00;340,25
01.03.2015 03:00;01.03.2015 03:15;11.171,00;6.062,00;446,25
01.03.2015 03:15;01.03.2015 03:30;11.129,50;5.931,00;485,25
01.03.2015 03:30;01.03.2015 03:45;11.122,50;5.851,25;498,25
01.03.2015 03:45;01.03.2015 04:00;11.107,25;5.762,25;517,00
01.03.2015 04:00;01.03.2015 04:15;11.213,25;5.832,00;435,00
01.03.2015 04:15;01.03.2015 04:30;11.164,50;5.829,50;401,50
01.03.2015 04:30;01.03.2015 04:45;11.124,50;5.754,25;529,75
01.03.2015 04:45;01.03.2015 05:00;11.136,50;5.736,25;527,75
01.03.2015 05:00;01.03.2015 05:15;11.189,00;5.745,50;491,25
01.03.2015 05:15;01.03.2015 05:30;11.090,75;5.532,25;621,75
01.03.2015 05:30;01.03.2015 05:45;11.030,50;5.426,25;674,25
01.03.2015 05:45;01.03.2015 06:00;10.965,25;5.324,75;764,50
01.03.2015 06:00;01.03.2015 06:15;10.838,25;5.062,75;861,25
01.03.2015 06:15;01.03.2015 06:30;10.888,25;5.075,50;805,75
01.03.2015 06:30;01.03.2015 06:45;10.969,50;5.177,00;715,25
01.03.2015 06:45;01.03.2015 07:00;10.984,75;5.177,25;690,25
01.03.2015 07:00;01.03.2015 07:15;11.067,75;5.229,25;642,25
01.03.2015 07:15;01.03.2015 07:30;11.170,25;5.263,50;584,50
01.03.2015 07:30;01.03.2015 07:45;11.348,25;5.459,25;461,00
01.03.2015 07:45;01.03.2015 08:00;11.555,75;5.669,00;406,00
01.03.2015 08:00;01.03.2015 08:15;11.745,00;5.854,25;316,00
01.03.2015 08:15;01.03.2015 08:30;12.057,75;6.178,50;298,00
01.03.2015 08:30;01.03.2015 08:45;12.306,00;6.372,00;272,00
01.03.2015 08:45;01.03.2015 09:00;12.520,00;6.585,00;259,25
01.03.2015 09:00;01.03.2015 09:15;12.981,75;7.011,25;312,50
01.03.2015 09:15;01.03.2015 09:30;13.165,75;7.134,00;332,75
01.03.2015 09:30;01.03.2015 09:45;13.353,00;7.286,75;337,00
01.03.2015 09:45;01.03.2015 10:00;13.529,00;7.405,75;295,00
01.03.2015 10:00;01.03.2015 10:15;13.679,00;7.491,25;387,25
01.03.2015 10:15;01.03.2015 10:30;13.881,00;7.610,25;351,00
01.03.2015 10:30;01.03.2015 10:45;14.049,50;7.659,25;291,25
01.03.2015 10:45;01.03.2015 11:00;14.162,50;7.620,25;192,25
01.03.2015 11:00;01.03.2015 11:15;14.443,00;7.825,50;61,00
01.03.2015 11:15;01.03.2015 11:30;14.604,25;7.909,00;49,00
01.03.2015 11:30;01.03.2015 11:45;14.757,25;7.945,50;7,75
01.03.2015 11:45;01.03.2015 12:00;14.690,00;7.807,50;36,75
01.03.2015 12:00;01.03.2015 12:15;14.703,25;7.825,00;20,25
01.03.2015 12:15;01.03.2015 12:30;14.551,25;7.693,75;50,75
01.03.2015 12:30;01.03.2015 12:45;14.420,25;7.531,50;39,50
01.03.2015 12:45;01.03.2015 13:00;14.258,75;7.350,50;73,00
01.03.2015 13:00;01.03.2015 13:15;14.148,00;7.281,25;107,00
01.03.2015 13:15;01.03.2015 13:30;13.943,50;7.117,00;105,00
01.03.2015 13:30;01.03.2015 13:45;13.816,00;7.035,00;154,75
01.03.2015 13:45;01.03.2015 14:00;13.635,00;6.821,00;190,75
01.03.2015 14:00;01.03.2015 14:15;13.545,75;6.854,50;88,50
01.03.2015 14:15;01.03.2015 14:30;13.482,75;6.924,25;89,00
01.03.2015 14:30;01.03.2015 14:45;13.387,25;6.970,50;95,50
01.03.2015 14:45;01.03.2015 15:00;13.255,75;6.975,00;72,50
01.03.2015 15:00;01.03.2015 15:15;13.208,50;7.072,25;100,25
01.03.2015 15:15;01.03.2015 15:30;13.168,75;7.160,00;128,25
01.03.2015 15:30;01.03.2015 15:45;13.084,00;7.269,75;69,75
01.03.2015 15:45;01.03.2015 16:00;12.933,25;7.278,75;61,75
01.03.2015 16:00;01.03.2015 16:15;12.923,00;7.547,75;326,50
01.03.2015 16:15;01.03.2015 16:30;12.957,00;7.795,75;370,00
01.03.2015 16:30;01.03.2015 16:45;13.038,00;8.030,25;336,25
01.03.2015 16:45;01.03.2015 17:00;13.074,25;8.303,00;193,25
01.03.2015 17:00;01.03.2015 17:15;13.227,75;8.712,00;91,50
01.03.2015 17:15;01.03.2015 17:30;13.417,25;9.110,75;17,00
01.03.2015 17:30;01.03.2015 17:45;13.602,25;9.541,50;0,75
01.03.2015 17:45;01.03.2015 18:00;13.888,50;10.021,50;0,25
01.03.2015 18:00;01.03.2015 18:15;14.371,25;10.589,50;0,50
01.03.2015 18:15;01.03.2015 18:30;14.755,75;10.996,50;0,25
01.03.2015 18:30;01.03.2015 18:45;14.928,50;11.344,25;1,75
01.03.2015 18:45;01.03.2015 19:00;14.924,25;11.520,25;2,25
01.03.2015 19:00;01.03.2015 19:15;14.826,75;11.535,25;1,00
01.03.2015 19:15;01.03.2015 19:30;14.740,00;11.477,00;0,25
01.03.2015 19:30;01.03.2015 19:45;14.656,25;11.393,00;1,25
01.03.2015 19:45;01.03.2015 20:00;14.521,25;11.251,50;1,00
01.03.2015 20:00;01.03.2015 20:15;14.428,00;11.240,50;1,25
01.03.2015 20:15;01.03.2015 20:30;14.173,50;11.085,00;20,75
01.03.2015 20:30;01.03.2015 20:45;13.892,00;10.749,25;60,25
01.03.2015 20:45;01.03.2015 21:00;13.677,00;10.501,00;101,25
01.03.2015 21:00;01.03.2015 21:15;13.616,75;10.348,25;27,25
01.03.2015 21:15;01.03.2015 21:30;13.484,50;10.143,75;81,00
01.03.2015 21:30;01.03.2015 21:45;13.370,75;9.986,00;154,75
01.03.2015 21:45;01.03.2015 22:00;13.408,75;9.997,75;140,25
01.03.2015 22:00;01.03.2015 22:15;13.679,00;10.284,00;236,50
01.03.2015 22:15;01.03.2015 22:30;13.577,50;10.200,75;45,00
01.03.2015 22:30;01.03.2015 22:45;13.432,25;10.122,50;31,25
01.03.2015 22:45;01.03.2015 23:00;13.188,00;9.926,00;84,25
01.03.2015 23:00;01.03.2015 23:15;12.975,75;9.754,00;95,00
01.03.2015 23:15;01.03.2015 23:30;12.733,25;9.561,50;43,25
01.03.2015 23:30;01.03.2015 23:45;12.585,00;9.395,00;50,50
01.03.2015 23:45;02.03.2015 00:00;12.344,25;9.086,75;124,75
02.03.2015 00:00;02.03.2015 00:15;12.144,50;8.782,00;131,75
02.03.2015 00:15;02.03.2015 00:30;11.994,25;8.538,75;191,25
02.03.2015 00:30;02.03.2015 00:45;11.819,25;8.157,50;376,25
02.03.2015 00:45;02.03.2015 01:00;11.702,75;7.989,00;621,00
02.03.2015 01:00;02.03.2015 01:15;11.639,75;7.883,00;663,00
02.03.2015 01:15;02.03.2015 01:30;11.649,00;7.829,50;614,75
02.03.2015 01:30;02.03.2015 01:45;11.600,75;7.741,50;619,00
02.03.2015 01:45;02.03.2015 02:00;11.468,00;7.432,25;628,00
02.03.2015 02:00;02.03.2015 02:15;11.414,50;7.186,50;594,25
02.03.2015 02:15;02.03.2015 02:30;11.409,25;7.141,00;737,75
02.03.2015 02:30;02.03.2015 02:45;11.430,25;7.049,00;743,50
02.03.2015 02:45;02.03.2015 03:00;11.397,75;6.808,00;795,50
02.03.2015 03:00;02.03.2015 03:15;11.479,25;6.811,00;995,75
02.03.2015 03:15;02.03.2015 03:30;11.588,50;6.927,00;987,00
02.03.2015 03:30;02.03.2015 03:45;11.592,25;6.872,75;982,00
02.03.2015 03:45;02.03.2015 04:00;11.730,00;6.748,50;771,25
02.03.2015 04:00;02.03.2015 04:15;11.991,25;6.866,50;678,25
02.03.2015 04:15;02.03.2015 04:30;12.130,00;6.877,50;824,75
02.03.2015 04:30;02.03.2015 04:45;12.277,50;6.950,25;937,75
02.03.2015 04:45;02.03.2015 05:00;12.482,25;7.044,25;1.029,75
02.03.2015 05:00;02.03.2015 05:15;12.903,50;7.378,50;734,75
02.03.2015 05:15;02.03.2015 05:30;13.176,75;7.616,00;461,50
02.03.2015 05:30;02.03.2015 05:45;13.466,25;7.899,00;383,75
02.03.2015 05:45;02.03.2015 06:00;13.923,75;8.397,25;356,25
02.03.2015 06:00;02.03.2015 06:15;14.723,25;9.084,25;353,75
02.03.2015 06:15;02.03.2015 06:30;15.411,50;9.667,50;44,50
02.03.2015 06:30;02.03.2015 06:45;15.861,00;10.006,00;0,50
02.03.2015 06:45;02.03.2015 07:00;16.279,75;10.440,50;0,25
02.03.2015 07:00;02.03.2015 07:15;16.725,75;10.980,00;71,75
02.03.2015 07:15;02.03.2015 07:30;16.934,00;11.097,50;24,00
02.03.2015 07:30;02.03.2015 07:45;17.037,50;11.217,75;49,50
02.03.2015 07:45;02.03.2015 08:00;17.193,00;11.259,25;89,25
02.03.2015 08:00;02.03.2015 08:15;17.401,75;11.327,25;116,75
02.03.2015 08:15;02.03.2015 08:30;17.578,25;11.292,50;122,25
02.03.2015 08:30;02.03.2015 08:45;17.654,75;11.197,00;172,75
02.03.2015 08:45;02.03.2015 09:00;17.617,00;10.939,25;231,50
02.03.2015 09:00;02.03.2015 09:15;17.633,00;10.542,25;190,75
02.03.2015 09:15;02.03.2015 09:30;17.707,75;10.348,75;237,25
02.03.2015 09:30;02.03.2015 09:45;17.714,75;10.173,50;254,25
02.03.2015 09:45;02.03.2015 10:00;17.800,25;10.198,50;233,25
02.03.2015 10:00;02.03.2015 10:15;17.881,50;10.101,00;171,25
02.03.2015 10:15;02.03.2015 10:30;17.961,75;10.083,50;219,50
02.03.2015 10:30;02.03.2015 10:45;18.039,00;9.973,75;255,50
02.03.2015 10:45;02.03.2015 11:00;18.236,50;9.982,50;270,75
02.03.2015 11:00;02.03.2015 11:15;18.425,25;10.000,50;148,50
02.03.2015 11:15;02.03.2015 11:30;18.389,75;9.956,25;182,00
02.03.2015 11:30;02.03.2015 11:45;18.384,50;9.892,00;93,50
02.03.2015 11:45;02.03.2015 12:00;18.366,75;9.756,25;85,00
02.03.2015 12:00;02.03.2015 12:15;18.242,25;9.508,50;95,25
02.03.2015 12:15;02.03.2015 12:30;18.201,75;9.396,25;168,50
02.03.2015 12:30;02.03.2015 12:45;18.156,75;9.298,00;183,00
02.03.2015 12:45;02.03.2015 13:00;18.105,50;9.247,25;157,75
02.03.2015 13:00;02.03.2015 13:15;18.141,50;9.420,25;148,75
02.03.2015 13:15;02.03.2015 13:30;18.098,00;9.407,75;163,75
02.03.2015 13:30;02.03.2015 13:45;17.989,25;9.417,00;202,75
02.03.2015 13:45;02.03.2015 14:00;17.793,25;9.383,25;331,00
02.03.2015 14:00;02.03.2015 14:15;17.772,00;9.553,75;242,50
02.03.2015 14:15;02.03.2015 14:30;17.743,00;9.663,25;180,00
02.03.2015 14:30;02.03.2015 14:45;17.650,50;9.792,50;152,75
02.03.2015 14:45;02.03.2015 15:00;17.613,00;9.817,00;107,75
02.03.2015 15:00;02.03.2015 15:15;17.618,75;10.005,25;184,75
02.03.2015 15:15;02.03.2015 15:30;17.680,75;10.319,50;133,50
02.03.2015 15:30;02.03.2015 15:45;17.673,75;10.686,25;66,75
02.03.2015 15:45;02.03.2015 16:00;17.552,25;10.852,25;58,75
02.03.2015 16:00;02.03.2015 16:15;17.373,50;10.937,50;124,00
02.03.2015 16:15;02.03.2015 16:30;17.264,25;11.194,00;86,75
02.03.2015 16:30;02.03.2015 16:45;17.217,50;11.497,75;22,50
02.03.2015 16:45;02.03.2015 17:00;17.112,50;11.764,25;22,25
02.03.2015 17:00;02.03.2015 17:15;17.122,00;12.159,50;18,00
02.03.2015 17:15;02.03.2015 17:30;17.230,00;12.394,50;7,00
02.03.2015 17:30;02.03.2015 17:45;17.393,25;12.659,00;7,25
02.03.2015 17:45;02.03.2015 18:00;17.534,75;12.960,75;7,00
02.03.2015 18:00;02.03.2015 18:15;17.760,25;13.477,75;7,25
02.03.2015 18:15;02.03.2015 18:30;18.110,75;13.845,25;7,00
02.03.2015 18:30;02.03.2015 18:45;18.394,00;14.065,75;0,50
02.03.2015 18:45;02.03.2015 19:00;18.520,75;14.268,25;0,25
02.03.2015 19:00;02.03.2015 19:15;18.432,00;14.234,00;0,50
02.03.2015 19:15;02.03.2015 19:30;18.194,25;13.951,25;0,25
02.03.2015 19:30;02.03.2015 19:45;18.017,75;13.604,50;0,75
02.03.2015 19:45;02.03.2015 20:00;17.778,75;13.151,00;1,00
02.03.2015 20:00;02.03.2015 20:15;17.396,00;12.847,00;4,25
02.03.2015 20:15;02.03.2015 20:30;17.109,25;12.398,50;7,75
02.03.2015 20:30;02.03.2015 20:45;16.827,75;12.037,25;59,50
02.03.2015 20:45;02.03.2015 21:00;16.575,00;11.705,25;128,75
02.03.2015 21:00;02.03.2015 21:15;16.469,25;11.472,25;93,00
02.03.2015 21:15;02.03.2015 21:30;16.244,00;11.077,00;165,50
02.03.2015 21:30;02.03.2015 21:45;16.142,50;10.981,25;251,50
02.03.2015 21:45;02.03.2015 22:00;15.943,50;10.682,75;335,75
02.03.2015 22:00;02.03.2015 22:15;16.002,75;10.785,25;130,25
02.03.2015 22:15;02.03.2015 22:30;15.745,75;10.412,75;190,50
02.03.2015 22:30;02.03.2015 22:45;15.410,50;10.028,00;372,00
02.03.2015 22:45;02.03.2015 23:00;15.150,25;9.630,50;392,25
02.03.2015 23:00;02.03.2015 23:15;14.840,75;9.269,00;327,75
02.03.2015 23:15;02.03.2015 23:30;14.569,50;9.021,00;357,75
02.03.2015 23:30;02.03.2015 23:45;14.270,75;8.822,75;533,50
02.03.2015 23:45;03.03.2015 00:00;14.076,25;8.568,50;527,00
03.03.2015 00:00;03.03.2015 00:15;13.878,50;8.355,25;548,00
03.03.2015 00:15;03.03.2015 00:30;13.721,25;8.062,50;648,25
03.03.2015 00:30;03.03.2015 00:45;13.546,75;7.796,25;663,25
03.03.2015 00:45;03.03.2015 01:00;13.409,50;7.588,00;635,75
03.03.2015 01:00;03.03.2015 01:15;13.292,00;7.453,25;683,00
03.03.2015 01:15;03.03.2015 01:30;13.179,00;7.345,75;696,25
03.03.2015 01:30;03.03.2015 01:45;13.087,25;7.239,75;801,50
03.03.2015 01:45;03.03.2015 02:00;13.031,25;7.302,50;859,00
03.03.2015 02:00;03.03.2015 02:15;12.977,75;7.360,25;859,25
03.03.2015 02:15;03.03.2015 02:30;12.934,50;7.299,00;887,50
03.03.2015 02:30;03.03.2015 02:45;12.948,00;7.258,25;842,50
03.03.2015 02:45;03.03.2015 03:00;12.987,00;7.382,50;845,75
03.03.2015 03:00;03.03.2015 03:15;13.064,50;7.398,25;830,00
03.03.2015 03:15;03.03.2015 03:30;13.042,25;7.378,25;800,25
03.03.2015 03:30;03.03.2015 03:45;13.088,50;7.491,75;733,00
03.03.2015 03:45;03.03.2015 04:00;13.103,25;7.594,75;700,50
03.03.2015 04:00;03.03.2015 04:15;13.224,75;7.818,25;631,25
03.03.2015 04:15;03.03.2015 04:30;13.324,25;8.009,75;592,25
03.03.2015 04:30;03.03.2015 04:45;13.454,50;8.125,25;630,50
03.03.2015 04:45;03.03.2015 05:00;13.581,25;8.202,75;597,75
03.03.2015 05:00;03.03.2015 05:15;13.786,50;8.483,00;410,75
03.03.2015 05:15;03.03.2015 05:30;13.920,25;8.688,25;444,75
03.03.2015 05:30;03.03.2015 05:45;14.219,00;9.118,25;269,75
03.03.2015 05:45;03.03.2015 06:00;14.525,25;9.586,00;162,50
03.03.2015 06:00;03.03.2015 06:15;15.205,75;10.233,50;250,00
03.03.2015 06:15;03.03.2015 06:30;15.773,50;10.745,50;110,50
03.03.2015 06:30;03.03.2015 06:45;16.345,00;11.372,25;5,00
03.03.2015 06:45;03.03.2015 07:00;16.659,50;11.689,25;1,50
03.03.2015 07:00;03.03.2015 07:15;16.978,25;12.057,75;0,50
03.03.2015 07:15;03.03.2015 07:30;17.205,25;12.267,75;0,50
03.03.2015 07:30;03.03.2015 07:45;17.375,75;12.425,75;0,25
03.03.2015 07:45;03.03.2015 08:00;17.492,00;12.359,00;0,50
03.03.2015 08:00;03.03.2015 08:15;17.693,50;12.224,00;0,00
03.03.2015 08:15;03.03.2015 08:30;17.822,75;12.122,75;4,00
03.03.2015 08:30;03.03.2015 08:45;17.905,50;11.921,50;34,00
03.03.2015 08:45;03.03.2015 09:00;17.838,50;11.473,50;86,00
03.03.2015 09:00;03.03.2015 09:15;17.769,25;11.024,75;117,25
03.03.2015 09:15;03.03.2015 09:30;17.855,75;10.632,25;189,00
03.03.2015 09:30;03.03.2015 09:45;17.900,50;10.296,50;228,75
03.03.2015 09:45;03.03.2015 10:00;17.972,25;10.074,25;490,50
03.03.2015 10:00;03.03.2015 10:15;18.029,75;9.856,50;246,25
03.03.2015 10:15;03.03.2015 10:30;18.172,25;9.746,50;177,00
03.03.2015 10:30;03.03.2015 10:45;18.259,00;9.617,25;207,50
03.03.2015 10:45;03.03.2015 11:00;18.326,75;9.605,50;177,00
03.03.2015 11:00;03.03.2015 11:15;18.436,00;9.575,75;189,00
03.03.2015 11:15;03.03.2015 11:30;18.472,75;9.501,75;180,50
03.03.2015 11:30;03.03.2015 11:45;18.556,00;9.450,50;142,25
03.03.2015 11:45;03.03.2015 12:00;18.605,25;9.529,25;127,00
03.03.2015 12:00;03.03.2015 12:15;18.464,00;9.407,00;163,00
03.03.2015 12:15;03.03.2015 12:30;18.295,50;9.282,00;206,00
03.03.2015 12:30;03.03.2015 12:45;18.252,50;9.323,75;243,00
03.03.2015 12:45;03.03.2015 13:00;18.248,25;9.487,25;185,00
03.03.2015 13:00;03.03.2015 13:15;18.283,75;9.680,75;264,00
03.03.2015 13:15;03.03.2015 13:30;18.133,75;9.770,25;172,75
03.03.2015 13:30;03.03.2015 13:45;18.022,00;9.746,25;156,75
03.03.2015 13:45;03.03.2015 14:00;17.819,75;9.721,75;138,50
03.03.2015 14:00;03.03.2015 14:15;17.742,00;10.013,00;212,00
03.03.2015 14:15;03.03.2015 14:30;17.650,00;10.238,00;225,25
03.03.2015 14:30;03.03.2015 14:45;17.535,50;10.570,00;159,00
03.03.2015 14:45;03.03.2015 15:00;17.480,00;10.826,50;170,00
03.03.2015 15:00;03.03.2015 15:15;17.442,25;11.096,50;180,25
03.03.2015 15:15;03.03.2015 15:30;17.347,00;11.390,50;123,00
03.03.2015 15:30;03.03.2015 15:45;17.303,25;11.491,75;53,50
03.03.2015 15:45;03.03.2015 16:00;17.186,50;11.606,25;53,75
03.03.2015 16:00;03.03.2015 16:15;17.028,00;11.738,00;91,00
03.03.2015 16:15;03.03.2015 16:30;16.955,00;12.140,50;39,00
03.03.2015 16:30;03.03.2015 16:45;16.935,25;12.404,50;50,00
03.03.2015 16:45;03.03.2015 17:00;16.997,75;12.780,75;60,50
03.03.2015 17:00;03.03.2015 17:15;17.078,75;13.178,50;40,00
03.03.2015 17:15;03.03.2015 17:30;17.259,25;13.626,25;42,75
03.03.2015 17:30;03.03.2015 17:45;17.322,75;13.917,50;18,50
03.03.2015 17:45;03.03.2015 18:00;17.482,00;14.125,25;39,75
03.03.2015 18:00;03.03.2015 18:15;17.647,75;14.286,75;61,25
03.03.2015 18:15;03.03.2015 18:30;17.978,50;14.493,75;19,00
03.03.2015 18:30;03.03.2015 18:45;18.301,50;14.750,00;17,25
03.03.2015 18:45;03.03.2015 19:00;18.407,75;14.837,75;17,50
03.03.2015 19:00;03.03.2015 19:15;18.390,50;14.860,75;17,50
03.03.2015 19:15;03.03.2015 19:30;18.195,75;14.650,25;17,50
03.03.2015 19:30;03.03.2015 19:45;17.947,75;14.356,75;23,50
03.03.2015 19:45;03.03.2015 20:00;17.779,25;14.157,75;23,75
03.03.2015 20:00;03.03.2015 20:15;17.480,75;13.806,75;23,50
03.03.2015 20:15;03.03.2015 20:30;17.163,25;13.434,25;23,75
03.03.2015 20:30;03.03.2015 20:45;16.846,25;13.115,25;30,75
03.03.2015 20:45;03.03.2015 21:00;16.584,25;12.864,00;71,75
03.03.2015 21:00;03.03.2015 21:15;16.417,50;12.684,75;30,00
03.03.2015 21:15;03.03.2015 21:30;16.223,25;12.567,50;75,75
03.03.2015 21:30;03.03.2015 21:45;16.006,25;12.301,75;162,00
03.03.2015 21:45;03.03.2015 22:00;15.767,25;11.961,75;256,75
03.03.2015 22:00;03.03.2015 22:15;15.724,25;11.939,50;27,00
03.03.2015 22:15;03.03.2015 22:30;15.552,50;11.713,25;67,50
03.03.2015 22:30;03.03.2015 22:45;15.239,50;11.317,25;281,00
03.03.2015 22:45;03.03.2015 23:00;14.906,75;10.976,50;388,50
03.03.2015 23:00;03.03.2015 23:15;14.598,75;10.704,75;308,25
03.03.2015 23:15;03.03.2015 23:30;14.365,75;10.458,50;327,25
03.03.2015 23:30;03.03.2015 23:45;14.096,50;10.143,25;460,00
