Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
28.06.2020 01:15;28.06.2020 01:30;9.458,25;6.575,50;91,00
28.06.2020 01:30;28.06.2020 01:45;9.333,25;6.463,50;111,75
28.06.2020 01:45;28.06.2020 02:00;9.276,00;6.427,00;149,50
28.06.2020 02:00;28.06.2020 02:15;9.112,00;6.248,50;251,75
28.06.2020 02:15;28.06.2020 02:30;9.072,75;6.167,25;318,00
28.06.2020 02:30;28.06.2020 02:45;9.032,25;6.147,50;297,00
28.06.2020 02:45;28.06.2020 03:00;8.965,75;6.065,00;300,00
28.06.2020 03:00;28.06.2020 03:15;8.925,50;5.952,75;172,25
28.06.2020 03:15;28.06.2020 03:30;8.910,50;5.843,75;179,25
28.06.2020 03:30;28.06.2020 03:45;8.922,00;5.883,75;209,75
28.06.2020 03:45;28.06.2020 04:00;8.886,25;5.850,75;157,25
28.06.2020 04:00;28.06.2020 04:15;8.917,50;5.836,00;181,00
28.06.2020 04:15;28.06.2020 04:30;8.849,75;5.806,00;203,75
28.06.2020 04:30;28.06.2020 04:45;8.833,00;5.897,00;218,00
28.06.2020 04:45;28.06.2020 05:00;8.811,25;5.959,00;231,25
28.06.2020 05:00;28.06.2020 05:15;8.781,75;5.890,00;365,75
28.06.2020 05:15;28.06.2020 05:30;8.673,25;5.698,75;405,25
28.06.2020 05:30;28.06.2020 05:45;8.662,75;5.693,75;418,75
28.06.2020 05:45;28.06.2020 06:00;8.766,50;5.810,75;421,50
28.06.2020 06:00;28.06.2020 06:15;8.865,00;5.812,25;335,75
28.06.2020 06:15;28.06.2020 06:30;8.953,50;5.809,25;266,50
28.06.2020 06:30;28.06.2020 06:45;9.026,75;5.732,75;275,00
28.06.2020 06:45;28.06.2020 07:00;9.142,50;5.692,00;266,00
28.06.2020 07:00;28.06.2020 07:15;9.276,00;5.663,50;207,25
28.06.2020 07:15;28.06.2020 07:30;9.419,25;5.629,25;190,75
28.06.2020 07:30;28.06.2020 07:45;9.622,25;5.586,75;170,25
28.06.2020 07:45;28.06.2020 08:00;9.823,25;5.486,25;161,75
28.06.2020 08:00;28.06.2020 08:15;10.101,00;5.458,00;243,50
28.06.2020 08:15;28.06.2020 08:30;10.263,50;5.282,25;245,25
28.06.2020 08:30;28.06.2020 08:45;10.415,50;5.144,25;201,25
28.06.2020 08:45;28.06.2020 09:00;10.571,25;4.984,50;276,00
28.06.2020 09:00;28.06.2020 09:15;10.880,00;4.940,25;154,00
28.06.2020 09:15;28.06.2020 09:30;11.002,50;4.738,50;126,25
28.06.2020 09:30;28.06.2020 09:45;11.120,00;4.565,75;138,75
28.06.2020 09:45;28.06.2020 10:00;11.364,75;4.459,75;195,00
28.06.2020 10:00;28.06.2020 10:15;11.469,50;4.167,75;189,00
28.06.2020 10:15;28.06.2020 10:30;11.568,50;3.999,50;258,75
28.06.2020 10:30;28.06.2020 10:45;11.788,25;4.095,25;295,00
28.06.2020 10:45;28.06.2020 11:00;12.008,50;4.146,75;317,00
28.06.2020 11:00;28.06.2020 11:15;12.053,00;4.040,00;122,25
28.06.2020 11:15;28.06.2020 11:30;12.260,25;4.065,75;88,75
28.06.2020 11:30;28.06.2020 11:45;12.405,00;3.960,25;140,75
28.06.2020 11:45;28.06.2020 12:00;12.471,25;3.883,00;201,25
28.06.2020 12:00;28.06.2020 12:15;12.509,75;3.780,00;133,25
28.06.2020 12:15;28.06.2020 12:30;12.394,75;3.561,00;213,50
28.06.2020 12:30;28.06.2020 12:45;12.306,25;3.451,25;381,50
28.06.2020 12:45;28.06.2020 13:00;12.156,50;3.079,50;632,75
28.06.2020 13:00;28.06.2020 13:15;12.063,25;2.794,25;509,25
28.06.2020 13:15;28.06.2020 13:30;12.015,75;2.657,50;614,00
28.06.2020 13:30;28.06.2020 13:45;11.947,25;2.497,75;749,75
28.06.2020 13:45;28.06.2020 14:00;11.888,00;2.472,00;808,25
28.06.2020 14:00;28.06.2020 14:15;11.899,00;2.458,25;759,75
28.06.2020 14:15;28.06.2020 14:30;11.772,25;2.355,75;737,25
28.06.2020 14:30;28.06.2020 14:45;11.636,25;2.338,00;723,75
28.06.2020 14:45;28.06.2020 15:00;11.605,75;2.455,00;696,50
28.06.2020 15:00;28.06.2020 15:15;11.597,25;2.507,00;655,75
28.06.2020 15:15;28.06.2020 15:30;11.485,00;2.443,00;701,75
28.06.2020 15:30;28.06.2020 15:45;11.417,00;2.517,00;581,25
28.06.2020 15:45;28.06.2020 16:00;11.439,50;2.733,50;448,00
28.06.2020 16:00;28.06.2020 16:15;11.421,00;3.022,50;701,25
28.06.2020 16:15;28.06.2020 16:30;11.309,00;3.214,25;539,00
28.06.2020 16:30;28.06.2020 16:45;11.352,25;3.533,25;429,50
28.06.2020 16:45;28.06.2020 17:00;11.331,25;3.909,75;225,25
28.06.2020 17:00;28.06.2020 17:15;11.476,25;4.506,50;546,75
28.06.2020 17:15;28.06.2020 17:30;11.489,25;4.970,00;352,50
28.06.2020 17:30;28.06.2020 17:45;11.600,50;5.552,00;241,75
28.06.2020 17:45;28.06.2020 18:00;11.576,50;5.845,00;300,25
28.06.2020 18:00;28.06.2020 18:15;11.719,00;6.362,25;254,00
28.06.2020 18:15;28.06.2020 18:30;11.702,50;6.811,50;204,25
28.06.2020 18:30;28.06.2020 18:45;11.649,50;7.183,25;69,50
28.06.2020 18:45;28.06.2020 19:00;11.667,50;7.589,25;53,50
28.06.2020 19:00;28.06.2020 19:15;11.705,25;7.954,00;92,50
28.06.2020 19:15;28.06.2020 19:30;11.600,00;8.213,00;33,00
28.06.2020 19:30;28.06.2020 19:45;11.539,50;8.474,75;33,50
28.06.2020 19:45;28.06.2020 20:00;11.530,25;8.790,00;72,50
28.06.2020 20:00;28.06.2020 20:15;11.489,75;8.973,50;355,75
28.06.2020 20:15;28.06.2020 20:30;11.325,00;9.008,00;368,25
28.06.2020 20:30;28.06.2020 20:45;11.260,00;9.172,50;367,50
28.06.2020 20:45;28.06.2020 21:00;11.232,00;9.302,25;355,50
28.06.2020 21:00;28.06.2020 21:15;11.153,00;9.335,00;355,50
28.06.2020 21:15;28.06.2020 21:30;11.074,00;9.287,00;355,50
28.06.2020 21:30;28.06.2020 21:45;10.995,75;9.271,75;355,75
28.06.2020 21:45;28.06.2020 22:00;11.040,25;9.370,50;355,00
28.06.2020 22:00;28.06.2020 22:15;11.199,00;9.567,75;353,50
28.06.2020 22:15;28.06.2020 22:30;11.142,50;9.501,25;353,50
28.06.2020 22:30;28.06.2020 22:45;10.945,50;9.294,50;354,75
28.06.2020 22:45;28.06.2020 23:00;10.753,25;9.118,75;389,00
28.06.2020 23:00;28.06.2020 23:15;10.557,25;8.927,25;55,00
28.06.2020 23:15;28.06.2020 23:30;10.382,50;8.729,00;29,75
28.06.2020 23:30;28.06.2020 23:45;10.218,25;8.496,75;33,25
28.06.2020 23:45;29.06.2020 00:00;10.144,75;8.347,50;96,00
29.06.2020 00:00;29.06.2020 00:15;9.864,50;7.998,25;62,50
29.06.2020 00:15;29.06.2020 00:30;9.763,00;7.802,75;42,00
29.06.2020 00:30;29.06.2020 00:45;9.638,25;7.623,00;96,00
29.06.2020 00:45;29.06.2020 01:00;9.583,25;7.485,50;211,75
29.06.2020 01:00;29.06.2020 01:15;9.483,50;7.334,75;228,75
29.06.2020 01:15;29.06.2020 01:30;9.407,00;7.222,50;315,75
29.06.2020 01:30;29.06.2020 01:45;9.451,75;7.209,00;325,75
29.06.2020 01:45;29.06.2020 02:00;9.424,25;7.115,75;385,00
29.06.2020 02:00;29.06.2020 02:15;9.291,75;6.905,75;440,75
29.06.2020 02:15;29.06.2020 02:30;9.308,75;6.879,00;437,50
29.06.2020 02:30;29.06.2020 02:45;9.311,25;6.832,00;466,50
29.06.2020 02:45;29.06.2020 03:00;9.349,75;6.833,00;470,75
29.06.2020 03:00;29.06.2020 03:15;9.353,00;6.773,25;521,75
29.06.2020 03:15;29.06.2020 03:30;9.322,00;6.677,50;540,50
29.06.2020 03:30;29.06.2020 03:45;9.338,75;6.652,50;550,75
29.06.2020 03:45;29.06.2020 04:00;9.418,00;6.721,00;536,50
29.06.2020 04:00;29.06.2020 04:15;9.494,00;6.807,25;646,50
29.06.2020 04:15;29.06.2020 04:30;9.585,50;6.885,75;694,00
29.06.2020 04:30;29.06.2020 04:45;9.691,75;7.011,50;730,50
29.06.2020 04:45;29.06.2020 05:00;9.798,75;7.165,25;696,75
29.06.2020 05:00;29.06.2020 05:15;10.152,00;7.555,75;540,75
29.06.2020 05:15;29.06.2020 05:30;10.252,00;7.666,50;575,00
29.06.2020 05:30;29.06.2020 05:45;10.451,00;7.866,50;564,75
29.06.2020 05:45;29.06.2020 06:00;10.913,25;8.295,00;506,00
29.06.2020 06:00;29.06.2020 06:15;11.679,00;9.018,00;398,75
29.06.2020 06:15;29.06.2020 06:30;12.217,00;9.483,75;391,00
29.06.2020 06:30;29.06.2020 06:45;12.639,75;9.812,50;372,00
29.06.2020 06:45;29.06.2020 07:00;12.986,50;10.132,25;543,50
29.06.2020 07:00;29.06.2020 07:15;13.514,25;10.516,50;559,25
29.06.2020 07:15;29.06.2020 07:30;13.832,25;10.719,00;578,00
29.06.2020 07:30;29.06.2020 07:45;14.102,50;10.881,00;576,25
29.06.2020 07:45;29.06.2020 08:00;14.379,50;10.977,25;540,50
29.06.2020 08:00;29.06.2020 08:15;14.738,00;11.091,75;548,25
29.06.2020 08:15;29.06.2020 08:30;14.914,25;10.941,00;537,75
29.06.2020 08:30;29.06.2020 08:45;15.069,25;10.730,00;505,50
29.06.2020 08:45;29.06.2020 09:00;15.181,25;10.434,00;511,25
29.06.2020 09:00;29.06.2020 09:15;15.077,50;9.909,25;496,50
29.06.2020 09:15;29.06.2020 09:30;15.260,50;9.695,00;467,00
29.06.2020 09:30;29.06.2020 09:45;15.397,00;9.573,75;511,50
29.06.2020 09:45;29.06.2020 10:00;15.551,75;9.400,25;514,50
29.06.2020 10:00;29.06.2020 10:15;15.637,50;9.221,75;362,75
29.06.2020 10:15;29.06.2020 10:30;15.705,00;8.993,25;330,75
29.06.2020 10:30;29.06.2020 10:45;15.768,00;8.793,75;333,25
29.06.2020 10:45;29.06.2020 11:00;15.824,25;8.562,25;339,75
29.06.2020 11:00;29.06.2020 11:15;15.909,25;8.333,50;258,50
29.06.2020 11:15;29.06.2020 11:30;16.071,75;8.134,00;228,00
29.06.2020 11:30;29.06.2020 11:45;16.174,25;8.060,25;252,75
29.06.2020 11:45;29.06.2020 12:00;16.194,00;7.748,00;328,25
29.06.2020 12:00;29.06.2020 12:15;16.094,00;7.344,25;304,75
29.06.2020 12:15;29.06.2020 12:30;16.090,50;7.152,00;151,00
29.06.2020 12:30;29.06.2020 12:45;16.090,50;6.822,50;183,75
29.06.2020 12:45;29.06.2020 13:00;16.094,75;6.687,50;315,25
29.06.2020 13:00;29.06.2020 13:15;16.015,50;6.389,25;97,75
29.06.2020 13:15;29.06.2020 13:30;15.852,50;6.158,50;139,75
29.06.2020 13:30;29.06.2020 13:45;15.741,00;5.946,25;182,50
29.06.2020 13:45;29.06.2020 14:00;15.546,50;5.563,75;279,00
29.06.2020 14:00;29.06.2020 14:15;15.475,75;5.380,75;273,50
29.06.2020 14:15;29.06.2020 14:30;15.382,50;5.151,00;317,75
29.06.2020 14:30;29.06.2020 14:45;15.433,50;5.231,25;348,25
29.06.2020 14:45;29.06.2020 15:00;15.488,00;5.240,50;361,00
29.06.2020 15:00;29.06.2020 15:15;15.356,75;5.253,50;310,50
29.06.2020 15:15;29.06.2020 15:30;15.239,00;5.296,50;311,75
29.06.2020 15:30;29.06.2020 15:45;15.121,75;5.254,25;247,25
29.06.2020 15:45;29.06.2020 16:00;15.069,50;5.351,50;335,75
29.06.2020 16:00;29.06.2020 16:15;15.109,75;5.388,00;414,50
29.06.2020 16:15;29.06.2020 16:30;15.007,25;5.386,00;440,00
29.06.2020 16:30;29.06.2020 16:45;15.112,00;5.550,50;326,50
29.06.2020 16:45;29.06.2020 17:00;15.023,25;5.778,00;281,50
29.06.2020 17:00;29.06.2020 17:15;15.017,25;6.030,25;170,50
29.06.2020 17:15;29.06.2020 17:30;15.121,00;6.518,50;105,25
29.06.2020 17:30;29.06.2020 17:45;15.102,00;6.862,75;78,00
29.06.2020 17:45;29.06.2020 18:00;15.014,25;7.086,75;32,50
29.06.2020 18:00;29.06.2020 18:15;14.862,50;7.374,75;48,75
29.06.2020 18:15;29.06.2020 18:30;14.771,75;7.752,00;44,50
29.06.2020 18:30;29.06.2020 18:45;14.788,50;8.159,75;161,00
29.06.2020 18:45;29.06.2020 19:00;14.719,50;8.478,25;318,50
29.06.2020 19:00;29.06.2020 19:15;14.678,75;8.704,50;244,25
29.06.2020 19:15;29.06.2020 19:30;14.526,00;8.954,50;245,75
29.06.2020 19:30;29.06.2020 19:45;14.376,50;9.126,75;232,25
29.06.2020 19:45;29.06.2020 20:00;14.282,00;9.317,75;313,75
29.06.2020 20:00;29.06.2020 20:15;14.074,75;9.426,50;293,00
29.06.2020 20:15;29.06.2020 20:30;13.861,50;9.482,75;274,25
29.06.2020 20:30;29.06.2020 20:45;13.718,00;9.583,00;286,00
29.06.2020 20:45;29.06.2020 21:00;13.595,50;9.627,75;305,75
29.06.2020 21:00;29.06.2020 21:15;13.334,50;9.484,50;347,50
29.06.2020 21:15;29.06.2020 21:30;13.173,50;9.362,00;342,50
29.06.2020 21:30;29.06.2020 21:45;13.044,75;9.277,00;321,25
29.06.2020 21:45;29.06.2020 22:00;12.917,00;9.142,25;293,75
29.06.2020 22:00;29.06.2020 22:15;12.963,00;9.220,25;356,25
29.06.2020 22:15;29.06.2020 22:30;12.818,75;8.950,50;323,50
29.06.2020 22:30;29.06.2020 22:45;12.601,00;8.620,75;297,75
29.06.2020 22:45;29.06.2020 23:00;12.320,50;8.193,75;275,25
29.06.2020 23:00;29.06.2020 23:15;12.003,25;7.809,75;136,50
29.06.2020 23:15;29.06.2020 23:30;11.871,00;7.530,75;58,50
29.06.2020 23:30;29.06.2020 23:45;11.671,25;7.203,50;83,75
29.06.2020 23:45;30.06.2020 00:00;11.535,00;6.922,50;201,50
30.06.2020 00:00;30.06.2020 00:15;11.233,25;6.544,50;285,75
30.06.2020 00:15;30.06.2020 00:30;11.098,75;6.466,25;162,25
30.06.2020 00:30;30.06.2020 00:45;11.055,50;6.348,25;176,50
30.06.2020 00:45;30.06.2020 01:00;10.898,00;6.215,75;252,00
30.06.2020 01:00;30.06.2020 01:15;10.711,50;5.971,25;276,75
30.06.2020 01:15;30.06.2020 01:30;10.612,50;5.751,75;251,00
30.06.2020 01:30;30.06.2020 01:45;10.566,00;5.709,00;197,75
30.06.2020 01:45;30.06.2020 02:00;10.501,75;5.573,25;81,00
30.06.2020 02:00;30.06.2020 02:15;10.367,50;5.412,50;54,00
30.06.2020 02:15;30.06.2020 02:30;10.352,25;5.324,75;10,50
30.06.2020 02:30;30.06.2020 02:45;10.403,50;5.328,25;17,50
30.06.2020 02:45;30.06.2020 03:00;10.500,75;5.332,75;55,25
30.06.2020 03:00;30.06.2020 03:15;10.480,50;5.223,25;68,25
30.06.2020 03:15;30.06.2020 03:30;10.435,00;5.149,50;50,25
30.06.2020 03:30;30.06.2020 03:45;10.417,25;5.039,00;10,00
30.06.2020 03:45;30.06.2020 04:00;10.529,25;5.109,50;50,00
30.06.2020 04:00;30.06.2020 04:15;10.680,50;5.226,00;125,25
30.06.2020 04:15;30.06.2020 04:30;10.764,50;5.162,75;122,50
30.06.2020 04:30;30.06.2020 04:45;10.825,00;5.193,50;144,50
30.06.2020 04:45;30.06.2020 05:00;10.887,25;5.184,75;190,00
30.06.2020 05:00;30.06.2020 05:15;11.267,00;5.430,25;170,25
30.06.2020 05:15;30.06.2020 05:30;11.312,75;5.402,75;208,25
30.06.2020 05:30;30.06.2020 05:45;11.504,50;5.686,50;234,75
30.06.2020 05:45;30.06.2020 06:00;11.881,75;6.084,50;201,50
30.06.2020 06:00;30.06.2020 06:15;12.763,00;6.740,75;175,00
30.06.2020 06:15;30.06.2020 06:30;13.165,75;6.939,25;110,25
30.06.2020 06:30;30.06.2020 06:45;13.537,00;7.052,00;98,00
30.06.2020 06:45;30.06.2020 07:00;13.888,25;7.177,00;130,00
30.06.2020 07:00;30.06.2020 07:15;14.317,50;7.286,00;518,00
30.06.2020 07:15;30.06.2020 07:30;14.574,25;7.205,75;518,50
30.06.2020 07:30;30.06.2020 07:45;14.916,75;7.146,25;515,75
30.06.2020 07:45;30.06.2020 08:00;15.241,25;6.999,75;513,00
30.06.2020 08:00;30.06.2020 08:15;15.580,25;6.987,75;379,00
30.06.2020 08:15;30.06.2020 08:30;15.866,25;6.724,50;265,00
30.06.2020 08:30;30.06.2020 08:45;16.040,00;6.417,50;231,75
30.06.2020 08:45;30.06.2020 09:00;16.122,00;6.144,50;306,25
30.06.2020 09:00;30.06.2020 09:15;16.131,25;5.858,25;113,00
30.06.2020 09:15;30.06.2020 09:30;16.149,75;5.601,00;120,25
30.06.2020 09:30;30.06.2020 09:45;16.138,75;5.578,25;178,25
30.06.2020 09:45;30.06.2020 10:00;16.161,00;5.376,25;151,25
30.06.2020 10:00;30.06.2020 10:15;16.155,50;5.201,25;40,50
30.06.2020 10:15;30.06.2020 10:30;16.212,00;5.032,75;13,00
30.06.2020 10:30;30.06.2020 10:45;16.369,75;4.973,50;13,25
30.06.2020 10:45;30.06.2020 11:00;16.554,75;4.956,00;98,25
30.06.2020 11:00;30.06.2020 11:15;16.709,25;4.962,50;248,75
30.06.2020 11:15;30.06.2020 11:30;16.751,50;4.885,25;323,00
30.06.2020 11:30;30.06.2020 11:45;16.836,25;4.805,75;404,50
30.06.2020 11:45;30.06.2020 12:00;16.878,75;4.737,50;413,00
30.06.2020 12:00;30.06.2020 12:15;16.831,50;4.633,25;589,75
30.06.2020 12:15;30.06.2020 12:30;16.671,25;4.487,25;585,00
30.06.2020 12:30;30.06.2020 12:45;16.636,00;4.454,00;522,50
30.06.2020 12:45;30.06.2020 13:00;16.639,00;4.386,50;544,50
30.06.2020 13:00;30.06.2020 13:15;16.562,75;4.262,50;564,00
30.06.2020 13:15;30.06.2020 13:30;16.531,50;4.331,50;589,75
30.06.2020 13:30;30.06.2020 13:45;16.387,75;4.138,50;566,75
30.06.2020 13:45;30.06.2020 14:00;16.256,75;4.146,00;611,75
30.06.2020 14:00;30.06.2020 14:15;16.116,75;4.044,00;523,25
30.06.2020 14:15;30.06.2020 14:30;16.155,00;4.172,25;538,75
30.06.2020 14:30;30.06.2020 14:45;16.112,00;4.220,25;555,25
30.06.2020 14:45;30.06.2020 15:00;16.055,00;4.240,75;580,50
30.06.2020 15:00;30.06.2020 15:15;15.943,25;4.295,75;665,00
30.06.2020 15:15;30.06.2020 15:30;15.752,50;4.213,00;641,75
30.06.2020 15:30;30.06.2020 15:45;15.627,25;4.220,75;620,25
30.06.2020 15:45;30.06.2020 16:00;15.477,25;4.385,00;563,75
30.06.2020 16:00;30.06.2020 16:15;15.465,75;4.670,75;588,50
30.06.2020 16:15;30.06.2020 16:30;15.423,25;4.763,50;556,00
30.06.2020 16:30;30.06.2020 16:45;15.359,25;4.968,75;489,25
30.06.2020 16:45;30.06.2020 17:00;15.336,00;5.300,00;468,00
30.06.2020 17:00;30.06.2020 17:15;15.315,75;5.607,00;369,00
30.06.2020 17:15;30.06.2020 17:30;15.416,25;6.024,50;282,00
30.06.2020 17:30;30.06.2020 17:45;15.281,75;6.147,00;150,25
30.06.2020 17:45;30.06.2020 18:00;15.307,50;6.614,75;95,50
30.06.2020 18:00;30.06.2020 18:15;15.227,25;6.953,50;211,50
30.06.2020 18:15;30.06.2020 18:30;15.215,50;7.366,75;161,50
30.06.2020 18:30;30.06.2020 18:45;15.135,25;7.639,00;301,75
30.06.2020 18:45;30.06.2020 19:00;15.156,25;7.996,50;558,50
30.06.2020 19:00;30.06.2020 19:15;15.075,75;8.284,75;610,25
30.06.2020 19:15;30.06.2020 19:30;14.950,50;8.558,00;549,25
30.06.2020 19:30;30.06.2020 19:45;14.786,75;8.804,00;493,75
30.06.2020 19:45;30.06.2020 20:00;14.643,50;9.012,25;554,25
30.06.2020 20:00;30.06.2020 20:15;14.477,25;9.224,75;537,00
30.06.2020 20:15;30.06.2020 20:30;14.300,25;9.332,00;536,75
30.06.2020 20:30;30.06.2020 20:45;14.125,75;9.339,00;534,00
30.06.2020 20:45;30.06.2020 21:00;13.949,50;9.332,00;535,75
30.06.2020 21:00;30.06.2020 21:15;13.770,00;9.400,75;526,00
30.06.2020 21:15;30.06.2020 21:30;13.534,00;9.262,00;520,50
30.06.2020 21:30;30.06.2020 21:45;13.382,00;9.113,25;510,50
30.06.2020 21:45;30.06.2020 22:00;13.208,00;8.959,25;504,75
30.06.2020 22:00;30.06.2020 22:15;13.242,50;9.045,00;540,75
30.06.2020 22:15;30.06.2020 22:30;13.036,00;8.762,50;527,25
30.06.2020 22:30;30.06.2020 22:45;12.797,75;8.461,50;497,75
30.06.2020 22:45;30.06.2020 23:00;12.561,75;8.164,00;399,25
30.06.2020 23:00;30.06.2020 23:15;12.330,75;7.961,75;336,75
30.06.2020 23:15;30.06.2020 23:30;12.109,75;7.679,25;236,50
30.06.2020 23:30;30.06.2020 23:45;11.877,50;7.433,25;254,00
30.06.2020 23:45;01.07.2020 00:00;11.662,50;7.254,00;228,50
01.07.2020 00:00;01.07.2020 00:15;11.744,75;7.368,50;66,00
01.07.2020 00:15;01.07.2020 00:30;11.585,00;7.228,50;66,00
01.07.2020 00:30;01.07.2020 00:45;11.512,50;7.189,25;174,50
01.07.2020 00:45;01.07.2020 01:00;11.377,50;7.080,00;189,25
01.07.2020 01:00;01.07.2020 01:15;11.247,50;6.947,00;407,25
01.07.2020 01:15;01.07.2020 01:30;11.161,25;6.823,25;369,25
01.07.2020 01:30;01.07.2020 01:45;11.002,00;6.693,00;411,25
01.07.2020 01:45;01.07.2020 02:00;10.858,75;6.610,25;443,00
01.07.2020 02:00;01.07.2020 02:15;10.795,50;6.567,75;477,00
01.07.2020 02:15;01.07.2020 02:30;10.718,00;6.481,25;525,50
01.07.2020 02:30;01.07.2020 02:45;10.715,25;6.441,25;534,75
01.07.2020 02:45;01.07.2020 03:00;10.729,75;6.501,50;513,75
01.07.2020 03:00;01.07.2020 03:15;10.733,00;6.515,75;432,25
01.07.2020 03:15;01.07.2020 03:30;10.800,25;6.672,00;381,25
01.07.2020 03:30;01.07.2020 03:45;10.839,75;6.770,75;367,00
01.07.2020 03:45;01.07.2020 04:00;10.882,00;6.892,25;307,75
01.07.2020 04:00;01.07.2020 04:15;10.922,00;7.059,50;324,00
01.07.2020 04:15;01.07.2020 04:30;10.914,50;7.176,00;291,00
01.07.2020 04:30;01.07.2020 04:45;10.917,50;7.316,00;183,25
01.07.2020 04:45;01.07.2020 05:00;11.036,75;7.536,50;129,75
01.07.2020 05:00;01.07.2020 05:15;11.185,00;7.787,50;159,50
01.07.2020 05:15;01.07.2020 05:30;11.291,50;7.927,00;280,50
01.07.2020 05:30;01.07.2020 05:45;11.455,00;8.188,00;116,50
01.07.2020 05:45;01.07.2020 06:00;11.777,50;8.551,00;87,75
01.07.2020 06:00;01.07.2020 06:15;12.378,25;9.140,75;95,25
01.07.2020 06:15;01.07.2020 06:30;12.774,25;9.503,25;76,50
01.07.2020 06:30;01.07.2020 06:45;13.037,50;9.701,25;68,50
01.07.2020 06:45;01.07.2020 07:00;13.321,00;9.896,50;154,50
01.07.2020 07:00;01.07.2020 07:15;13.757,75;10.219,25;548,00
01.07.2020 07:15;01.07.2020 07:30;14.029,50;10.285,25;569,50
01.07.2020 07:30;01.07.2020 07:45;14.295,50;10.294,50;536,75
01.07.2020 07:45;01.07.2020 08:00;14.600,25;10.353,50;536,25
01.07.2020 08:00;01.07.2020 08:15;14.959,00;10.435,25;373,25
01.07.2020 08:15;01.07.2020 08:30;15.229,25;10.386,50;360,75
01.07.2020 08:30;01.07.2020 08:45;15.440,00;10.240,75;354,25
01.07.2020 08:45;01.07.2020 09:00;15.563,75;10.054,25;415,00
01.07.2020 09:00;01.07.2020 09:15;15.636,50;9.799,00;442,75
01.07.2020 09:15;01.07.2020 09:30;15.785,00;9.617,00;325,50
01.07.2020 09:30;01.07.2020 09:45;15.966,25;9.449,25;274,00
01.07.2020 09:45;01.07.2020 10:00;16.173,00;9.390,25;294,00
01.07.2020 10:00;01.07.2020 10:15;16.235,50;9.199,00;154,50
01.07.2020 10:15;01.07.2020 10:30;16.320,75;9.016,75;90,75
01.07.2020 10:30;01.07.2020 10:45;16.425,00;8.925,75;111,25
01.07.2020 10:45;01.07.2020 11:00;16.440,75;8.696,50;133,00
01.07.2020 11:00;01.07.2020 11:15;16.478,75;8.550,00;55,00
01.07.2020 11:15;01.07.2020 11:30;16.555,25;8.455,25;63,00
01.07.2020 11:30;01.07.2020 11:45;16.601,75;8.339,75;59,75
01.07.2020 11:45;01.07.2020 12:00;16.677,00;8.302,25;120,25
01.07.2020 12:00;01.07.2020 12:15;16.586,00;8.166,25;81,25
01.07.2020 12:15;01.07.2020 12:30;16.610,50;8.116,00;78,00
01.07.2020 12:30;01.07.2020 12:45;16.536,75;7.809,75;101,25
01.07.2020 12:45;01.07.2020 13:00;16.506,00;7.702,50;216,75
01.07.2020 13:00;01.07.2020 13:15;16.454,25;7.620,00;303,00
01.07.2020 13:15;01.07.2020 13:30;16.367,25;7.470,50;431,25
01.07.2020 13:30;01.07.2020 13:45;16.319,75;7.301,75;527,75
01.07.2020 13:45;01.07.2020 14:00;16.199,75;7.153,75;587,75
01.07.2020 14:00;01.07.2020 14:15;16.076,50;7.072,75;582,75
01.07.2020 14:15;01.07.2020 14:30;16.068,50;7.093,25;604,25
01.07.2020 14:30;01.07.2020 14:45;15.973,50;7.028,75;498,50
01.07.2020 14:45;01.07.2020 15:00;15.869,50;7.019,00;500,25
01.07.2020 15:00;01.07.2020 15:15;15.777,50;7.059,50;426,50
01.07.2020 15:15;01.07.2020 15:30;15.780,75;7.181,00;376,25
01.07.2020 15:30;01.07.2020 15:45;15.717,25;7.283,00;380,75
01.07.2020 15:45;01.07.2020 16:00;15.565,00;7.310,25;318,00
01.07.2020 16:00;01.07.2020 16:15;15.451,50;7.342,25;245,75
01.07.2020 16:15;01.07.2020 16:30;15.452,50;7.535,25;112,25
01.07.2020 16:30;01.07.2020 16:45;15.411,00;7.576,25;124,50
01.07.2020 16:45;01.07.2020 17:00;15.346,75;7.752,25;105,75
01.07.2020 17:00;01.07.2020 17:15;15.378,00;7.978,50;397,25
01.07.2020 17:15;01.07.2020 17:30;15.407,75;8.256,75;331,50
01.07.2020 17:30;01.07.2020 17:45;15.226,25;8.440,50;265,25
01.07.2020 17:45;01.07.2020 18:00;15.216,25;8.725,75;231,25
01.07.2020 18:00;01.07.2020 18:15;15.101,75;8.888,50;389,00
01.07.2020 18:15;01.07.2020 18:30;15.055,75;9.250,50;489,25
01.07.2020 18:30;01.07.2020 18:45;15.060,50;9.527,25;481,75
01.07.2020 18:45;01.07.2020 19:00;14.973,25;9.729,50;449,25
01.07.2020 19:00;01.07.2020 19:15;14.915,75;9.939,75;409,00
01.07.2020 19:15;01.07.2020 19:30;14.822,00;10.071,75;377,75
01.07.2020 19:30;01.07.2020 19:45;14.765,00;10.211,00;349,25
01.07.2020 19:45;01.07.2020 20:00;14.701,50;10.319,00;368,50
01.07.2020 20:00;01.07.2020 20:15;14.511,25;10.274,50;377,00
01.07.2020 20:15;01.07.2020 20:30;14.359,00;10.346,25;363,75
01.07.2020 20:30;01.07.2020 20:45;14.199,75;10.390,75;342,75
