Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
17.03.2018 13:00;17.03.2018 13:15;16.287,25;6.110,00;658,50
17.03.2018 13:15;17.03.2018 13:30;16.214,25;6.093,25;674,50
17.03.2018 13:30;17.03.2018 13:45;16.142,75;6.067,75;644,75
17.03.2018 13:45;17.03.2018 14:00;16.044,75;6.039,25;690,00
17.03.2018 14:00;17.03.2018 14:15;15.933,25;5.987,75;530,75
17.03.2018 14:15;17.03.2018 14:30;15.891,50;5.970,50;458,50
17.03.2018 14:30;17.03.2018 14:45;15.874,00;5.936,50;456,25
17.03.2018 14:45;17.03.2018 15:00;15.788,75;5.905,50;478,25
17.03.2018 15:00;17.03.2018 15:15;15.753,00;5.979,50;247,50
17.03.2018 15:15;17.03.2018 15:30;15.713,75;6.025,50;193,75
17.03.2018 15:30;17.03.2018 15:45;15.644,75;6.072,75;178,75
17.03.2018 15:45;17.03.2018 16:00;15.576,00;6.119,25;146,50
17.03.2018 16:00;17.03.2018 16:15;15.652,00;6.293,00;309,50
17.03.2018 16:15;17.03.2018 16:30;15.660,50;6.391,00;186,25
17.03.2018 16:30;17.03.2018 16:45;15.645,75;6.529,75;113,25
17.03.2018 16:45;17.03.2018 17:00;15.658,25;6.672,75;146,00
17.03.2018 17:00;17.03.2018 17:15;15.779,50;6.770,00;364,00
17.03.2018 17:15;17.03.2018 17:30;15.852,75;6.857,25;289,50
17.03.2018 17:30;17.03.2018 17:45;15.916,75;6.930,00;297,75
17.03.2018 17:45;17.03.2018 18:00;16.036,50;7.057,25;281,25
17.03.2018 18:00;17.03.2018 18:15;16.256,75;7.217,00;310,75
17.03.2018 18:15;17.03.2018 18:30;16.442,00;7.306,25;295,75
17.03.2018 18:30;17.03.2018 18:45;16.628,50;7.439,50;116,00
17.03.2018 18:45;17.03.2018 19:00;16.775,00;7.548,25;48,75
17.03.2018 19:00;17.03.2018 19:15;16.730,75;7.480,75;21,00
17.03.2018 19:15;17.03.2018 19:30;16.652,25;7.328,25;41,50
17.03.2018 19:30;17.03.2018 19:45;16.530,50;7.173,50;79,00
17.03.2018 19:45;17.03.2018 20:00;16.307,25;6.975,00;96,25
17.03.2018 20:00;17.03.2018 20:15;16.129,25;6.791,75;150,50
17.03.2018 20:15;17.03.2018 20:30;15.801,75;6.459,25;328,75
17.03.2018 20:30;17.03.2018 20:45;15.558,50;6.190,00;336,50
17.03.2018 20:45;17.03.2018 21:00;15.354,50;5.972,75;359,25
17.03.2018 21:00;17.03.2018 21:15;15.257,25;5.881,25;366,75
17.03.2018 21:15;17.03.2018 21:30;15.114,50;5.710,75;411,00
17.03.2018 21:30;17.03.2018 21:45;15.034,00;5.656,75;340,25
17.03.2018 21:45;17.03.2018 22:00;14.935,25;5.562,00;391,25
17.03.2018 22:00;17.03.2018 22:15;15.061,50;6.016,50;242,75
17.03.2018 22:15;17.03.2018 22:30;14.971,25;6.059,00;291,75
17.03.2018 22:30;17.03.2018 22:45;14.803,75;5.919,50;376,25
17.03.2018 22:45;17.03.2018 23:00;14.646,50;5.746,25;482,25
17.03.2018 23:00;17.03.2018 23:15;14.467,50;5.822,25;151,50
17.03.2018 23:15;17.03.2018 23:30;14.267,00;5.665,00;136,00
17.03.2018 23:30;17.03.2018 23:45;14.166,75;5.535,75;138,75
17.03.2018 23:45;18.03.2018 00:00;14.017,25;5.390,00;251,50
18.03.2018 00:00;18.03.2018 00:15;13.811,50;5.167,25;446,25
18.03.2018 00:15;18.03.2018 00:30;13.681,75;5.040,75;501,50
18.03.2018 00:30;18.03.2018 00:45;13.554,75;4.918,25;552,75
18.03.2018 00:45;18.03.2018 01:00;13.458,00;4.860,25;721,00
18.03.2018 01:00;18.03.2018 01:15;13.338,00;4.760,00;775,75
18.03.2018 01:15;18.03.2018 01:30;13.237,00;4.660,75;815,00
18.03.2018 01:30;18.03.2018 01:45;13.152,75;4.605,75;897,25
18.03.2018 01:45;18.03.2018 02:00;13.058,25;4.536,50;903,50
18.03.2018 02:00;18.03.2018 02:15;12.956,25;4.443,50;802,25
18.03.2018 02:15;18.03.2018 02:30;12.946,00;4.409,25;843,75
18.03.2018 02:30;18.03.2018 02:45;12.918,50;4.406,25;875,75
18.03.2018 02:45;18.03.2018 03:00;12.885,00;4.361,25;942,50
18.03.2018 03:00;18.03.2018 03:15;12.848,25;4.313,75;879,75
18.03.2018 03:15;18.03.2018 03:30;12.796,00;4.216,50;953,75
18.03.2018 03:30;18.03.2018 03:45;12.699,50;4.135,25;997,50
18.03.2018 03:45;18.03.2018 04:00;12.697,00;4.116,25;907,00
18.03.2018 04:00;18.03.2018 04:15;12.725,50;4.134,25;881,25
18.03.2018 04:15;18.03.2018 04:30;12.655,25;4.118,75;910,50
18.03.2018 04:30;18.03.2018 04:45;12.651,25;4.145,50;894,00
18.03.2018 04:45;18.03.2018 05:00;12.633,75;4.138,50;891,25
18.03.2018 05:00;18.03.2018 05:15;12.689,75;4.245,75;810,75
18.03.2018 05:15;18.03.2018 05:30;12.557,50;4.099,75;862,75
18.03.2018 05:30;18.03.2018 05:45;12.550,00;4.097,25;863,50
18.03.2018 05:45;18.03.2018 06:00;12.506,00;4.076,25;768,25
18.03.2018 06:00;18.03.2018 06:15;12.363,00;3.746,50;766,50
18.03.2018 06:15;18.03.2018 06:30;12.308,50;3.604,25;770,00
18.03.2018 06:30;18.03.2018 06:45;12.269,75;3.634,75;758,25
18.03.2018 06:45;18.03.2018 07:00;12.361,50;3.660,00;739,25
18.03.2018 07:00;18.03.2018 07:15;12.542,75;3.953,50;416,25
18.03.2018 07:15;18.03.2018 07:30;12.765,75;4.059,00;375,75
18.03.2018 07:30;18.03.2018 07:45;13.002,25;4.052,75;362,50
18.03.2018 07:45;18.03.2018 08:00;13.223,75;4.010,00;333,75
18.03.2018 08:00;18.03.2018 08:15;13.548,25;4.122,25;475,25
18.03.2018 08:15;18.03.2018 08:30;13.796,50;4.291,50;419,50
18.03.2018 08:30;18.03.2018 08:45;13.952,50;4.333,00;359,00
18.03.2018 08:45;18.03.2018 09:00;14.181,25;4.282,25;392,00
18.03.2018 09:00;18.03.2018 09:15;14.451,00;4.298,50;279,00
18.03.2018 09:15;18.03.2018 09:30;14.648,00;4.340,25;289,00
18.03.2018 09:30;18.03.2018 09:45;14.854,75;4.437,25;256,50
18.03.2018 09:45;18.03.2018 10:00;14.975,25;4.496,00;226,00
18.03.2018 10:00;18.03.2018 10:15;15.155,00;4.552,75;368,25
18.03.2018 10:15;18.03.2018 10:30;15.291,75;4.674,75;405,75
18.03.2018 10:30;18.03.2018 10:45;15.355,00;4.637,00;460,75
18.03.2018 10:45;18.03.2018 11:00;15.546,00;4.723,50;576,00
18.03.2018 11:00;18.03.2018 11:15;15.726,25;4.742,50;718,00
18.03.2018 11:15;18.03.2018 11:30;15.889,50;4.903,00;668,50
18.03.2018 11:30;18.03.2018 11:45;15.964,50;4.974,75;642,50
18.03.2018 11:45;18.03.2018 12:00;15.851,75;4.796,50;770,00
18.03.2018 12:00;18.03.2018 12:15;15.793,00;4.687,75;755,25
18.03.2018 12:15;18.03.2018 12:30;15.682,75;4.600,75;820,25
18.03.2018 12:30;18.03.2018 12:45;15.577,00;4.494,75;884,00
18.03.2018 12:45;18.03.2018 13:00;15.392,00;4.291,50;941,25
18.03.2018 13:00;18.03.2018 13:15;15.224,00;4.146,25;824,50
18.03.2018 13:15;18.03.2018 13:30;15.103,75;4.040,25;839,00
18.03.2018 13:30;18.03.2018 13:45;14.975,00;3.953,25;928,75
18.03.2018 13:45;18.03.2018 14:00;14.805,00;3.973,25;1.039,25
18.03.2018 14:00;18.03.2018 14:15;14.746,75;3.982,50;716,75
18.03.2018 14:15;18.03.2018 14:30;14.655,75;4.048,25;759,50
18.03.2018 14:30;18.03.2018 14:45;14.553,75;4.073,75;739,00
18.03.2018 14:45;18.03.2018 15:00;14.468,00;4.176,25;715,50
18.03.2018 15:00;18.03.2018 15:15;14.489,50;4.351,00;527,75
18.03.2018 15:15;18.03.2018 15:30;14.422,25;4.481,00;555,25
18.03.2018 15:30;18.03.2018 15:45;14.431,25;4.695,75;522,25
18.03.2018 15:45;18.03.2018 16:00;14.356,75;4.826,25;543,25
18.03.2018 16:00;18.03.2018 16:15;14.438,25;5.177,00;321,75
18.03.2018 16:15;18.03.2018 16:30;14.442,50;5.409,50;264,25
18.03.2018 16:30;18.03.2018 16:45;14.482,25;5.674,75;181,00
18.03.2018 16:45;18.03.2018 17:00;14.588,00;5.950,50;100,00
18.03.2018 17:00;18.03.2018 17:15;14.630,50;6.185,50;410,25
18.03.2018 17:15;18.03.2018 17:30;14.721,00;6.486,00;260,50
18.03.2018 17:30;18.03.2018 17:45;14.846,00;6.786,25;70,25
18.03.2018 17:45;18.03.2018 18:00;14.972,50;7.157,00;1,75
18.03.2018 18:00;18.03.2018 18:15;15.214,50;7.578,25;48,25
18.03.2018 18:15;18.03.2018 18:30;15.384,25;7.767,00;49,25
18.03.2018 18:30;18.03.2018 18:45;15.642,75;8.227,75;18,25
18.03.2018 18:45;18.03.2018 19:00;15.868,25;8.622,50;0,25
18.03.2018 19:00;18.03.2018 19:15;16.021,25;8.922,25;0,00
18.03.2018 19:15;18.03.2018 19:30;15.941,00;8.993,25;0,00
18.03.2018 19:30;18.03.2018 19:45;15.814,00;8.982,75;0,25
18.03.2018 19:45;18.03.2018 20:00;15.656,00;8.868,75;0,00
18.03.2018 20:00;18.03.2018 20:15;15.484,50;8.724,25;7,50
18.03.2018 20:15;18.03.2018 20:30;15.237,75;8.540,25;7,00
18.03.2018 20:30;18.03.2018 20:45;15.055,00;8.493,75;19,00
18.03.2018 20:45;18.03.2018 21:00;14.876,00;8.383,50;30,25
18.03.2018 21:00;18.03.2018 21:15;14.811,25;8.424,00;19,25
18.03.2018 21:15;18.03.2018 21:30;14.646,25;8.410,00;16,50
18.03.2018 21:30;18.03.2018 21:45;14.553,50;8.444,00;22,00
18.03.2018 21:45;18.03.2018 22:00;14.582,25;8.580,00;53,75
18.03.2018 22:00;18.03.2018 22:15;14.815,50;9.019,25;112,25
18.03.2018 22:15;18.03.2018 22:30;14.757,75;8.910,25;137,25
18.03.2018 22:30;18.03.2018 22:45;14.668,25;8.879,75;206,75
18.03.2018 22:45;18.03.2018 23:00;14.461,00;8.750,25;320,50
18.03.2018 23:00;18.03.2018 23:15;14.350,25;8.729,00;289,00
18.03.2018 23:15;18.03.2018 23:30;14.154,75;8.547,25;425,25
18.03.2018 23:30;18.03.2018 23:45;13.936,75;8.397,50;576,00
18.03.2018 23:45;19.03.2018 00:00;13.794,75;8.379,00;622,75
19.03.2018 00:00;19.03.2018 00:15;13.589,25;8.292,75;507,50
19.03.2018 00:15;19.03.2018 00:30;13.437,75;8.232,25;551,50
19.03.2018 00:30;19.03.2018 00:45;13.411,75;8.366,25;580,25
19.03.2018 00:45;19.03.2018 01:00;13.302,25;8.372,50;633,50
19.03.2018 01:00;19.03.2018 01:15;13.207,00;8.354,50;499,50
19.03.2018 01:15;19.03.2018 01:30;13.086,50;8.343,00;569,25
19.03.2018 01:30;19.03.2018 01:45;12.972,75;8.327,50;538,25
19.03.2018 01:45;19.03.2018 02:00;12.924,00;8.371,25;515,00
19.03.2018 02:00;19.03.2018 02:15;12.913,50;8.470,00;516,75
19.03.2018 02:15;19.03.2018 02:30;12.845,00;8.471,50;597,75
19.03.2018 02:30;19.03.2018 02:45;12.847,25;8.584,00;693,25
19.03.2018 02:45;19.03.2018 03:00;12.821,25;8.664,50;677,00
19.03.2018 03:00;19.03.2018 03:15;12.925,00;8.871,50;620,75
19.03.2018 03:15;19.03.2018 03:30;12.904,50;8.959,50;668,50
19.03.2018 03:30;19.03.2018 03:45;12.962,25;9.120,50;682,25
19.03.2018 03:45;19.03.2018 04:00;12.979,00;9.190,75;743,75
19.03.2018 04:00;19.03.2018 04:15;13.111,50;9.378,75;792,25
19.03.2018 04:15;19.03.2018 04:30;13.197,50;9.506,50;751,25
19.03.2018 04:30;19.03.2018 04:45;13.307,75;9.684,25;683,75
19.03.2018 04:45;19.03.2018 05:00;13.507,00;9.954,00;540,25
19.03.2018 05:00;19.03.2018 05:15;13.796,75;10.307,25;521,25
19.03.2018 05:15;19.03.2018 05:30;14.009,75;10.576,25;367,00
19.03.2018 05:30;19.03.2018 05:45;14.310,50;10.949,25;243,50
19.03.2018 05:45;19.03.2018 06:00;14.663,25;11.352,25;221,25
19.03.2018 06:00;19.03.2018 06:15;15.368,00;12.071,50;174,00
19.03.2018 06:15;19.03.2018 06:30;15.843,75;12.589,50;25,75
19.03.2018 06:30;19.03.2018 06:45;16.148,75;12.907,00;7,75
19.03.2018 06:45;19.03.2018 07:00;16.540,50;13.291,00;0,75
19.03.2018 07:00;19.03.2018 07:15;16.955,75;13.717,50;1,00
19.03.2018 07:15;19.03.2018 07:30;17.242,50;14.000,50;0,75
19.03.2018 07:30;19.03.2018 07:45;17.465,75;14.144,75;1,00
19.03.2018 07:45;19.03.2018 08:00;17.641,00;14.236,25;0,50
19.03.2018 08:00;19.03.2018 08:15;17.809,00;14.232,25;0,75
19.03.2018 08:15;19.03.2018 08:30;17.925,00;14.196,25;0,50
19.03.2018 08:30;19.03.2018 08:45;17.944,25;14.009,75;0,75
19.03.2018 08:45;19.03.2018 09:00;18.005,25;13.819,00;0,50
19.03.2018 09:00;19.03.2018 09:15;17.968,25;13.570,00;0,75
19.03.2018 09:15;19.03.2018 09:30;18.063,00;13.456,75;0,50
19.03.2018 09:30;19.03.2018 09:45;18.117,50;13.284,25;0,75
19.03.2018 09:45;19.03.2018 10:00;18.157,25;13.173,75;24,75
19.03.2018 10:00;19.03.2018 10:15;18.309,25;13.243,75;1,75
19.03.2018 10:15;19.03.2018 10:30;18.290,25;13.110,00;2,00
19.03.2018 10:30;19.03.2018 10:45;18.347,75;13.002,00;1,75
19.03.2018 10:45;19.03.2018 11:00;18.414,00;12.913,00;0,50
19.03.2018 11:00;19.03.2018 11:15;18.334,00;12.703,00;3,50
19.03.2018 11:15;19.03.2018 11:30;18.452,25;12.703,00;3,00
19.03.2018 11:30;19.03.2018 11:45;18.465,50;12.625,25;2,25
19.03.2018 11:45;19.03.2018 12:00;18.428,00;12.586,25;2,50
19.03.2018 12:00;19.03.2018 12:15;18.286,75;12.409,25;2,00
19.03.2018 12:15;19.03.2018 12:30;18.224,25;12.335,75;2,00
19.03.2018 12:30;19.03.2018 12:45;18.176,25;12.312,50;4,00
19.03.2018 12:45;19.03.2018 13:00;18.180,50;12.319,25;4,75
19.03.2018 13:00;19.03.2018 13:15;18.153,50;12.339,25;4,25
19.03.2018 13:15;19.03.2018 13:30;18.048,50;12.330,25;3,75
19.03.2018 13:30;19.03.2018 13:45;17.970,50;12.333,25;4,00
19.03.2018 13:45;19.03.2018 14:00;17.839,25;12.308,25;4,50
19.03.2018 14:00;19.03.2018 14:15;17.784,00;12.371,00;6,00
19.03.2018 14:15;19.03.2018 14:30;17.837,75;12.585,75;7,00
19.03.2018 14:30;19.03.2018 14:45;17.783,50;12.699,75;3,50
19.03.2018 14:45;19.03.2018 15:00;17.735,75;12.810,50;4,00
19.03.2018 15:00;19.03.2018 15:15;17.753,25;13.014,00;16,00
19.03.2018 15:15;19.03.2018 15:30;17.717,75;13.230,75;19,25
19.03.2018 15:30;19.03.2018 15:45;17.572,75;13.290,25;19,75
19.03.2018 15:45;19.03.2018 16:00;17.489,50;13.474,25;4,50
19.03.2018 16:00;19.03.2018 16:15;17.324,50;13.565,00;51,25
19.03.2018 16:15;19.03.2018 16:30;17.282,25;13.800,00;17,50
19.03.2018 16:30;19.03.2018 16:45;17.215,00;13.980,75;22,00
19.03.2018 16:45;19.03.2018 17:00;17.163,75;14.211,50;33,00
19.03.2018 17:00;19.03.2018 17:15;17.344,75;14.679,25;67,00
19.03.2018 17:15;19.03.2018 17:30;17.392,75;14.970,00;1,75
19.03.2018 17:30;19.03.2018 17:45;17.440,00;15.274,75;1,50
19.03.2018 17:45;19.03.2018 18:00;17.564,50;15.609,00;0,75
19.03.2018 18:00;19.03.2018 18:15;17.608,25;15.784,25;0,25
19.03.2018 18:15;19.03.2018 18:30;17.747,00;15.913,75;0,25
19.03.2018 18:30;19.03.2018 18:45;18.058,75;16.202,50;0,00
19.03.2018 18:45;19.03.2018 19:00;18.358,25;16.466,25;0,25
19.03.2018 19:00;19.03.2018 19:15;18.432,75;16.442,25;0,25
19.03.2018 19:15;19.03.2018 19:30;18.476,75;16.348,75;0,00
19.03.2018 19:30;19.03.2018 19:45;18.358,75;16.175,00;0,25
19.03.2018 19:45;19.03.2018 20:00;18.194,75;15.968,75;0,00
19.03.2018 20:00;19.03.2018 20:15;17.908,75;15.682,25;0,25
19.03.2018 20:15;19.03.2018 20:30;17.566,50;15.246,75;0,75
19.03.2018 20:30;19.03.2018 20:45;17.273,75;14.875,25;0,50
19.03.2018 20:45;19.03.2018 21:00;17.013,25;14.576,25;1,00
19.03.2018 21:00;19.03.2018 21:15;16.846,00;14.349,00;149,25
19.03.2018 21:15;19.03.2018 21:30;16.576,75;14.029,75;205,50
19.03.2018 21:30;19.03.2018 21:45;16.394,00;13.823,75;262,00
19.03.2018 21:45;19.03.2018 22:00;16.131,00;13.565,75;380,00
19.03.2018 22:00;19.03.2018 22:15;16.255,00;13.705,50;213,50
19.03.2018 22:15;19.03.2018 22:30;16.141,00;13.522,00;270,75
19.03.2018 22:30;19.03.2018 22:45;15.868,50;13.187,50;370,25
19.03.2018 22:45;19.03.2018 23:00;15.575,25;12.853,00;423,50
19.03.2018 23:00;19.03.2018 23:15;15.361,75;12.602,75;607,00
19.03.2018 23:15;19.03.2018 23:30;15.101,25;12.290,75;611,50
19.03.2018 23:30;19.03.2018 23:45;14.961,75;12.115,00;656,50
19.03.2018 23:45;20.03.2018 00:00;14.839,75;11.911,50;794,25
20.03.2018 00:00;20.03.2018 00:15;14.520,50;11.502,25;610,50
20.03.2018 00:15;20.03.2018 00:30;14.371,00;11.331,75;654,00
20.03.2018 00:30;20.03.2018 00:45;14.215,25;11.166,00;704,25
20.03.2018 00:45;20.03.2018 01:00;14.135,25;11.045,75;903,75
20.03.2018 01:00;20.03.2018 01:15;13.943,00;10.837,00;702,50
20.03.2018 01:15;20.03.2018 01:30;13.845,00;10.714,50;715,75
20.03.2018 01:30;20.03.2018 01:45;13.816,25;10.629,75;787,75
20.03.2018 01:45;20.03.2018 02:00;13.718,25;10.476,50;819,00
20.03.2018 02:00;20.03.2018 02:15;13.625,50;10.350,50;770,75
20.03.2018 02:15;20.03.2018 02:30;13.620,50;10.331,75;822,50
20.03.2018 02:30;20.03.2018 02:45;13.620,50;10.313,50;874,00
20.03.2018 02:45;20.03.2018 03:00;13.603,50;10.315,75;947,75
20.03.2018 03:00;20.03.2018 03:15;13.590,25;10.257,25;890,25
20.03.2018 03:15;20.03.2018 03:30;13.618,25;10.235,25;935,50
20.03.2018 03:30;20.03.2018 03:45;13.665,75;10.223,75;910,50
20.03.2018 03:45;20.03.2018 04:00;13.676,25;10.185,75;964,50
20.03.2018 04:00;20.03.2018 04:15;13.833,00;10.279,50;982,75
20.03.2018 04:15;20.03.2018 04:30;13.872,00;10.263,50;966,00
20.03.2018 04:30;20.03.2018 04:45;14.036,25;10.344,75;905,00
20.03.2018 04:45;20.03.2018 05:00;14.124,75;10.368,00;917,25
20.03.2018 05:00;20.03.2018 05:15;14.417,00;10.603,25;659,00
20.03.2018 05:15;20.03.2018 05:30;14.582,25;10.739,50;592,25
20.03.2018 05:30;20.03.2018 05:45;14.839,75;10.979,25;454,75
20.03.2018 05:45;20.03.2018 06:00;15.118,00;11.229,00;314,25
20.03.2018 06:00;20.03.2018 06:15;15.827,75;11.833,50;197,25
20.03.2018 06:15;20.03.2018 06:30;16.211,75;12.242,00;44,00
20.03.2018 06:30;20.03.2018 06:45;16.573,00;12.600,00;10,50
20.03.2018 06:45;20.03.2018 07:00;16.879,50;12.882,50;4,25
20.03.2018 07:00;20.03.2018 07:15;17.243,00;13.194,75;3,50
20.03.2018 07:15;20.03.2018 07:30;17.539,00;13.308,25;3,75
20.03.2018 07:30;20.03.2018 07:45;17.748,25;13.349,50;3,50
20.03.2018 07:45;20.03.2018 08:00;17.925,75;13.355,50;3,75
20.03.2018 08:00;20.03.2018 08:15;18.131,25;13.376,25;1,50
20.03.2018 08:15;20.03.2018 08:30;18.278,50;13.243,25;1,50
20.03.2018 08:30;20.03.2018 08:45;18.366,25;13.072,25;3,00
20.03.2018 08:45;20.03.2018 09:00;18.395,25;12.968,25;9,25
20.03.2018 09:00;20.03.2018 09:15;18.310,50;12.634,00;206,00
20.03.2018 09:15;20.03.2018 09:30;18.423,75;12.436,50;212,75
20.03.2018 09:30;20.03.2018 09:45;18.507,75;12.259,25;211,50
20.03.2018 09:45;20.03.2018 10:00;18.576,25;12.098,00;214,25
20.03.2018 10:00;20.03.2018 10:15;18.528,50;11.845,50;210,50
20.03.2018 10:15;20.03.2018 10:30;18.576,50;11.661,75;218,75
20.03.2018 10:30;20.03.2018 10:45;18.662,75;11.542,50;259,50
20.03.2018 10:45;20.03.2018 11:00;18.697,50;11.387,75;269,75
20.03.2018 11:00;20.03.2018 11:15;18.655,25;11.072,25;255,50
20.03.2018 11:15;20.03.2018 11:30;18.703,50;10.872,00;311,25
20.03.2018 11:30;20.03.2018 11:45;18.784,00;10.846,75;358,25
20.03.2018 11:45;20.03.2018 12:00;18.818,25;10.678,25;471,00
20.03.2018 12:00;20.03.2018 12:15;18.705,00;10.389,50;328,25
20.03.2018 12:15;20.03.2018 12:30;18.589,50;10.243,25;363,25
20.03.2018 12:30;20.03.2018 12:45;18.563,50;10.151,50;448,50
20.03.2018 12:45;20.03.2018 13:00;18.479,25;10.089,50;505,00
20.03.2018 13:00;20.03.2018 13:15;18.600,50;10.288,25;375,25
20.03.2018 13:15;20.03.2018 13:30;18.515,00;10.225,00;381,00
20.03.2018 13:30;20.03.2018 13:45;18.298,25;10.013,75;398,50
20.03.2018 13:45;20.03.2018 14:00;18.141,50;9.991,50;558,00
20.03.2018 14:00;20.03.2018 14:15;18.219,00;10.136,25;669,00
20.03.2018 14:15;20.03.2018 14:30;18.155,75;10.235,50;558,00
20.03.2018 14:30;20.03.2018 14:45;18.050,50;10.338,25;524,00
20.03.2018 14:45;20.03.2018 15:00;17.922,00;10.466,25;497,75
20.03.2018 15:00;20.03.2018 15:15;17.943,00;10.713,75;385,50
20.03.2018 15:15;20.03.2018 15:30;17.890,25;10.942,75;197,75
20.03.2018 15:30;20.03.2018 15:45;17.731,25;11.073,75;79,25
20.03.2018 15:45;20.03.2018 16:00;17.605,25;11.335,25;106,25
20.03.2018 16:00;20.03.2018 16:15;17.689,75;11.735,00;169,50
20.03.2018 16:15;20.03.2018 16:30;17.590,00;11.967,75;190,50
20.03.2018 16:30;20.03.2018 16:45;17.525,25;12.196,75;170,00
20.03.2018 16:45;20.03.2018 17:00;17.524,75;12.570,25;58,25
20.03.2018 17:00;20.03.2018 17:15;17.703,50;13.102,25;211,75
20.03.2018 17:15;20.03.2018 17:30;17.682,75;13.430,50;45,50
20.03.2018 17:30;20.03.2018 17:45;17.735,00;13.859,75;6,00
20.03.2018 17:45;20.03.2018 18:00;17.857,75;14.308,50;5,25
20.03.2018 18:00;20.03.2018 18:15;17.871,75;14.592,50;36,00
20.03.2018 18:15;20.03.2018 18:30;17.881,50;14.739,75;69,75
20.03.2018 18:30;20.03.2018 18:45;18.241,25;15.198,25;44,25
20.03.2018 18:45;20.03.2018 19:00;18.526,25;15.529,25;4,75
20.03.2018 19:00;20.03.2018 19:15;18.700,00;15.732,75;4,50
20.03.2018 19:15;20.03.2018 19:30;18.688,50;15.745,75;4,25
20.03.2018 19:30;20.03.2018 19:45;18.534,00;15.589,00;5,00
20.03.2018 19:45;20.03.2018 20:00;18.343,00;15.457,50;5,25
20.03.2018 20:00;20.03.2018 20:15;18.035,50;15.182,50;1,00
20.03.2018 20:15;20.03.2018 20:30;17.730,50;14.926,75;1,25
20.03.2018 20:30;20.03.2018 20:45;17.393,75;14.649,00;1,25
20.03.2018 20:45;20.03.2018 21:00;17.132,50;14.405,25;76,50
20.03.2018 21:00;20.03.2018 21:15;17.023,25;14.349,00;109,25
20.03.2018 21:15;20.03.2018 21:30;16.767,00;14.190,75;94,00
20.03.2018 21:30;20.03.2018 21:45;16.446,00;13.943,50;59,75
20.03.2018 21:45;20.03.2018 22:00;16.254,00;13.837,50;196,50
20.03.2018 22:00;20.03.2018 22:15;16.183,50;13.880,50;86,25
20.03.2018 22:15;20.03.2018 22:30;15.928,75;13.712,00;77,75
20.03.2018 22:30;20.03.2018 22:45;15.708,50;13.589,50;116,00
20.03.2018 22:45;20.03.2018 23:00;15.445,00;13.421,75;143,00
20.03.2018 23:00;20.03.2018 23:15;15.120,00;13.207,00;363,25
20.03.2018 23:15;20.03.2018 23:30;14.871,75;13.030,50;394,00
20.03.2018 23:30;20.03.2018 23:45;14.621,50;12.853,00;428,00
20.03.2018 23:45;21.03.2018 00:00;14.443,25;12.767,50;492,75
21.03.2018 00:00;21.03.2018 00:15;14.227,50;12.618,25;520,50
21.03.2018 00:15;21.03.2018 00:30;14.083,50;12.537,25;598,25
21.03.2018 00:30;21.03.2018 00:45;13.989,00;12.508,50;659,00
21.03.2018 00:45;21.03.2018 01:00;13.854,00;12.445,50;729,75
21.03.2018 01:00;21.03.2018 01:15;13.596,50;12.272,75;610,75
21.03.2018 01:15;21.03.2018 01:30;13.562,25;12.314,50;640,75
21.03.2018 01:30;21.03.2018 01:45;13.560,00;12.371,50;628,25
21.03.2018 01:45;21.03.2018 02:00;13.482,50;12.352,75;633,00
21.03.2018 02:00;21.03.2018 02:15;13.368,25;12.289,00;621,00
21.03.2018 02:15;21.03.2018 02:30;13.264,50;12.240,75;696,75
21.03.2018 02:30;21.03.2018 02:45;13.312,25;12.307,25;662,50
21.03.2018 02:45;21.03.2018 03:00;13.387,50;12.386,25;668,25
21.03.2018 03:00;21.03.2018 03:15;13.414,50;12.420,00;845,25
21.03.2018 03:15;21.03.2018 03:30;13.402,75;12.412,75;890,75
21.03.2018 03:30;21.03.2018 03:45;13.446,50;12.456,75;863,25
21.03.2018 03:45;21.03.2018 04:00;13.534,75;12.537,75;848,75
21.03.2018 04:00;21.03.2018 04:15;13.661,00;12.664,50;653,75
21.03.2018 04:15;21.03.2018 04:30;13.742,50;12.718,25;347,50
21.03.2018 04:30;21.03.2018 04:45;13.839,00;12.806,75;399,25
21.03.2018 04:45;21.03.2018 05:00;13.958,25;12.933,75;390,50
21.03.2018 05:00;21.03.2018 05:15;14.236,75;13.210,25;301,25
21.03.2018 05:15;21.03.2018 05:30;14.459,75;13.410,50;112,25
21.03.2018 05:30;21.03.2018 05:45;14.685,50;13.595,25;52,50
21.03.2018 05:45;21.03.2018 06:00;15.062,75;13.947,00;21,25
21.03.2018 06:00;21.03.2018 06:15;15.493,75;14.361,75;81,25
21.03.2018 06:15;21.03.2018 06:30;15.875,50;14.706,00;22,50
21.03.2018 06:30;21.03.2018 06:45;16.268,25;15.054,25;4,50
21.03.2018 06:45;21.03.2018 07:00;16.684,25;15.347,50;2,75
21.03.2018 07:00;21.03.2018 07:15;16.987,00;15.447,75;3,50
21.03.2018 07:15;21.03.2018 07:30;17.231,25;15.503,25;4,25
21.03.2018 07:30;21.03.2018 07:45;17.377,50;15.422,00;3,50
21.03.2018 07:45;21.03.2018 08:00;17.602,75;15.384,50;2,25
21.03.2018 08:00;21.03.2018 08:15;17.807,75;15.346,75;2,75
21.03.2018 08:15;21.03.2018 08:30;17.856,75;15.146,75;3,00
