Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen;TOTAL;ERNEUERBARE;RESIDUAL;TOTAL_data.py;ERNEUERBAR_data.py;RESIDUAL_data.py
09.10.2024 13:15;09.10.2024 13:30;1.069,50;448,75;895,25;4.059,00;5.502,75;21,25;-;2.168,00;557,5;635;57,25;382,75;15.797,00;12.053,75;3.743,25;;;
09.10.2024 13:30;09.10.2024 13:45;1.071,25;452,25;890;4.168,75;5.246,00;21,25;-;2.190,50;551,75;632,5;83,25;372,5;15.680,00;11.932,75;3.747,25;;;
09.10.2024 13:45;09.10.2024 14:00;1.072,25;450;889,5;4.209,50;5.050,00;21,25;-;2.193,50;542,25;641,75;99,25;375,5;15.544,75;11.791,75;3.753,00;;;
09.10.2024 14:00;09.10.2024 14:15;1.074,00;447,25;917,5;4.239,25;4.777,00;21,25;-;2.236,75;538;650;27;376,5;15.304,50;11.503,25;3.801,25;;;
09.10.2024 14:15;09.10.2024 14:30;1.079,25;452,75;903,75;4.247,25;4.449,50;21,25;-;2.286,75;558,25;658,25;58,75;379,75;15.095,50;11.212,50;3.883,00;;;
09.10.2024 14:30;09.10.2024 14:45;1.083,00;453,25;883,25;4.223,50;4.127,50;21,25;-;2.369,25;560,75;659;82;383,75;14.846,50;10.873,75;3.972,75;;;
09.10.2024 14:45;09.10.2024 15:00;1.084,75;451;875,25;4.249,25;3.816,75;21,25;-;2.504,00;568;673,5;71,25;382,25;14.697,25;10.569,50;4.127,75;;;
09.10.2024 15:00;09.10.2024 15:15;1.086,25;458,75;861,75;4.236,50;3.502,25;21,25;-;2.554,00;563,75;715,75;31;384,5;14.415,75;10.197,75;4.218,00;;;
09.10.2024 15:15;09.10.2024 15:30;1.092,25;454,5;899,25;4.241,25;3.187,00;21,25;-;2.602,00;567,5;736,75;147,75;383;14.332,50;10.043,25;4.289,25;;;
09.10.2024 15:30;09.10.2024 15:45;1.093,75;463,75;908,75;4.229,50;2.869,25;21,25;-;2.673,50;570,25;744,5;222;339;14.135,50;9.808,25;4.327,25;;;
09.10.2024 15:45;09.10.2024 16:00;1.094,75;474,5;911,5;4.234,25;2.521,25;21,25;-;2.721,25;579,25;777,5;391,5;314;14.041,00;9.649,00;4.392,00;;;
09.10.2024 16:00;09.10.2024 16:15;1.096,75;504,5;876,5;4.278,00;2.156,75;21,25;-;2.752,75;599,25;839,25;303,25;315,75;13.744,00;9.237,00;4.507,00;;;
09.10.2024 16:15;09.10.2024 16:30;1.103,25;534,5;870,75;4.268,75;1.818,00;21,25;-;2.750,00;644;876,5;396,5;314,25;13.597,75;9.013,00;4.584,75;;;
09.10.2024 16:30;09.10.2024 16:45;1.106,50;561;854;4.258,50;1.484,00;21,25;-;2.755,75;658;925,5;695,5;313,5;13.633,50;8.980,75;4.652,75;;;
09.10.2024 16:45;09.10.2024 17:00;1.109,00;573,5;846,75;4.281,75;1.173,25;21,25;-;2.747,00;702;964,25;827,5;313,25;13.559,50;8.833,00;4.726,50;;;
09.10.2024 17:00;09.10.2024 17:15;1.115,00;491,75;850;4.345,50;905,25;21,25;-;2.748,25;757,5;1.062,25;758;321,5;13.376,25;8.486,75;4.889,50;;;
09.10.2024 17:15;09.10.2024 17:30;1.122,25;544,75;826;4.423,25;664,5;21,25;-;2.766,75;768,75;1.069,50;1.110,00;324,5;13.641,50;8.712,00;4.929,50;;;
09.10.2024 17:30;09.10.2024 17:45;1.126,50;599;757,5;4.459,00;439;21,25;-;2.759,50;766,25;1.071,50;1.281,75;326,25;13.607,50;8.684,00;4.923,50;;;
09.10.2024 17:45;09.10.2024 18:00;1.126,25;637,5;741;4.499,75;261,25;21,25;-;2.750,00;769;1.095,50;1.425,50;323,75;13.650,75;8.712,50;4.938,25;;;
09.10.2024 18:00;09.10.2024 18:15;1.130,00;540,25;731;4.584,25;127;21,25;-;2.718,00;767,5;1.100,75;1.361,50;323,25;13.404,75;8.495,25;4.909,50;;;
09.10.2024 18:15;09.10.2024 18:30;1.128,75;571,5;740,75;4.606,25;35,5;21,25;-;2.713,00;769;1.151,50;1.325,50;324,75;13.387,75;8.429,50;4.958,25;;;
09.10.2024 18:30;09.10.2024 18:45;1.126,75;598,75;720,5;4.655,25;4,5;21,25;-;2.716,00;768,25;1.158,75;1.487,25;323,75;13.581,00;8.614,25;4.966,75;;;
09.10.2024 18:45;09.10.2024 19:00;1.124,50;631;685,75;4.658,50;0,75;21,25;-;2.701,00;759,75;1.147,00;1.506,50;322,5;13.558,50;8.628,25;4.930,25;;;
09.10.2024 19:00;09.10.2024 19:15;1.122,75;604,25;673;4.771,75;0;21,25;-;2.662,50;755,5;1.166,00;1.478,00;322,5;13.577,50;8.671,00;4.906,50;;;
09.10.2024 19:15;09.10.2024 19:30;1.112,75;596,5;645,5;4.941,25;0;21,25;-;2.638,50;751;1.188,25;1.441,00;322;13.658,00;8.758,25;4.899,75;;;
09.10.2024 19:30;09.10.2024 19:45;1.108,75;558,25;615,25;5.040,25;0;21,25;-;2.615,50;747,5;1.185,25;1.297,25;321,25;13.510,50;8.641,00;4.869,50;;;
09.10.2024 19:45;09.10.2024 20:00;1.105,00;538,75;577,5;5.134,50;0;21,25;-;2.599,75;735;1.199,75;1.202,25;323,5;13.437,25;8.579,25;4.858,00;;;
09.10.2024 20:00;09.10.2024 20:15;1.102,75;544,25;536;5.192,00;0;21,25;-;2.562,75;717,25;1.138,75;1.148,00;321,75;13.284,75;8.544,25;4.740,50;;;
09.10.2024 20:15;09.10.2024 20:30;1.093,00;545;506,25;5.207,50;0;21,25;-;2.548,00;675,75;1.106,00;981,5;319;13.003,25;8.354,50;4.648,75;;;
09.10.2024 20:30;09.10.2024 20:45;1.089,25;527;528,5;5.249,00;0;21,25;-;2.503,25;640,25;1.096,75;830,5;320,25;12.806,00;8.245,50;4.560,50;;;
09.10.2024 20:45;09.10.2024 21:00;1.090,00;510;558,5;5.246,75;0;21,25;-;2.411,50;610,25;1.120,25;743,5;317,5;12.629,50;8.170,00;4.459,50;;;
09.10.2024 21:00;09.10.2024 21:15;1.086,50;535;552,25;5.224,50;0;21,25;-;2.355,75;545,75;1.136,25;675,25;314;12.446,50;8.094,75;4.351,75;;;
09.10.2024 21:15;09.10.2024 21:30;1.076,00;515,75;536,5;5.195,25;0;21,25;-;2.358,75;509,5;1.085,50;524,25;309,75;12.132,50;7.869,00;4.263,50;;;
09.10.2024 21:30;09.10.2024 21:45;1.071,25;480;530,5;5.151,00;0;21,25;-;2.297,50;495,25;1.025,00;375,75;309,5;11.757,00;7.629,75;4.127,25;;;
09.10.2024 21:45;09.10.2024 22:00;1.069,25;476,75;468,25;5.173,50;0;21,25;-;2.242,50;493,75;1.021,50;267;310;11.543,75;7.476,00;4.067,75;;;
09.10.2024 22:00;09.10.2024 22:15;1.066,25;539,5;383,75;5.100,25;0;21,25;-;2.172,50;486;1.109,00;316,25;312;11.506,75;7.427,25;4.079,50;;;
09.10.2024 22:15;09.10.2024 22:30;1.057,75;480,25;291,5;5.042,50;0;21,25;-;2.038,75;484,5;1.138,50;318,25;312;11.185,25;7.211,50;3.973,75;;;
09.10.2024 22:30;09.10.2024 22:45;1.054,50;478;228,5;5.004,25;0;21,25;-;1.990,00;482,25;1.110,50;172,25;311;10.852,50;6.958,75;3.893,75;;;
09.10.2024 22:45;09.10.2024 23:00;1.053,50;490;190;4.930,00;0;21,25;-;1.977,50;479;1.047,25;51,25;310,25;10.550,00;6.736,00;3.814,00;;;
09.10.2024 23:00;09.10.2024 23:15;1.050,50;513;110,75;4.843,75;0;21,25;-;1.971,75;474,5;1.044,00;232,25;312,5;10.574,25;6.771,50;3.802,75;;;
09.10.2024 23:15;09.10.2024 23:30;1.041,25;486;97;4.843,25;0;21,25;-;1.965,75;464,5;1.002,00;119,25;312,25;10.352,50;6.608,00;3.744,50;;;
09.10.2024 23:30;09.10.2024 23:45;1.039,75;499;80,75;4.820,00;0;21,25;-;1.957,75;467,75;983,25;18,25;311,75;10.199,50;6.479,00;3.720,50;;;
09.10.2024 23:45;10.10.2024 00:00;1.040,25;473,5;76;4.836,50;0;21,25;-;1.953,25;464,5;981,25;1;311,25;10.158,75;6.448,50;3.710,25;;;
10.10.2024 00:00;10.10.2024 00:15;1.038,50;536;93,25;4.899,25;0;20,75;-;1.726,25;453,5;843,5;200,75;306,5;10.118,25;6.788,50;3.329,75;;;
10.10.2024 00:15;10.10.2024 00:30;1.035,00;484,5;188;4.990,25;0;20,75;-;1.547,25;441,5;759,75;77;309,5;9.853,50;6.795,50;3.058,00;;;
10.10.2024 00:30;10.10.2024 00:45;1.036,00;475,25;223,5;5.119,75;0;20,75;-;1.483,00;419,5;673,25;2,75;312,75;9.766,50;6.878,00;2.888,50;;;
10.10.2024 00:45;10.10.2024 01:00;1.036,00;473,5;239,75;5.205,50;0;20,75;-;1.427,25;410,75;672,25;3;313,25;9.802,00;6.978,50;2.823,50;;;
10.10.2024 01:00;10.10.2024 01:15;1.037,00;501,5;218;5.291,25;0;21,75;-;1.470,00;397,5;667,75;48,25;314,5;9.967,50;7.117,75;2.849,75;;;
10.10.2024 01:15;10.10.2024 01:30;1.041,00;509;251;5.398,25;0;21,75;-;1.316,25;382,25;660,25;1,5;313;9.894,25;7.222,50;2.671,75;;;
10.10.2024 01:30;10.10.2024 01:45;1.042,75;486,25;270,5;5.452,50;0;21,75;-;1.328,50;360;664,75;0,5;310,5;9.938,00;7.274,25;2.663,75;;;
10.10.2024 01:45;10.10.2024 02:00;1.043,75;491,25;291,25;5.580,50;0;21,75;-;1.250,00;346,25;664,25;0,5;310,5;10.000,00;7.429,00;2.571,00;;;
10.10.2024 02:00;10.10.2024 02:15;1.046,00;529,25;154;5.685,50;0;21,75;-;1.255,50;332;659,25;71;307,5;10.061,75;7.507,50;2.554,25;;;
10.10.2024 02:15;10.10.2024 02:30;1.053,00;537;142;5.750,75;0;21,75;-;1.233,75;328,75;657,25;34,75;307,5;10.066,50;7.539,25;2.527,25;;;
10.10.2024 02:30;10.10.2024 02:45;1.057,00;480,75;149,75;5.854,00;0;21,75;-;1.216,50;329,75;698,5;1;307;10.116,00;7.564,25;2.551,75;;;
10.10.2024 02:45;10.10.2024 03:00;1.056,75;486,5;149;5.966,75;0;21,75;-;1.224,00;287,5;691,25;0,5;308,25;10.192,25;7.681,25;2.511,00;;;
10.10.2024 03:00;10.10.2024 03:15;1.059,25;480,5;210,5;6.043,50;0;21,75;-;1.257,75;291;688,5;0,75;307,75;10.361,25;7.816,25;2.545,00;;;
10.10.2024 03:15;10.10.2024 03:30;1.066,25;490,5;239,5;6.089,00;0;21,75;-;1.245,50;293,5;693,75;0,5;304,25;10.444,50;7.907,50;2.537,00;;;
10.10.2024 03:30;10.10.2024 03:45;1.069,50;483,5;296,25;6.155,00;0;21,75;-;1.251,50;287,25;691,75;0,5;299,5;10.556,50;8.026,50;2.530,00;;;
10.10.2024 03:45;10.10.2024 04:00;1.071,25;487,5;368;6.215,50;0;21,75;-;1.273,50;290,25;697,75;0,5;291,25;10.717,25;8.164,50;2.552,75;;;
10.10.2024 04:00;10.10.2024 04:15;1.072,75;500;430,5;6.348,25;0;21,75;-;1.290,00;288;697,25;0,5;292;10.941,00;8.373,75;2.567,25;;;
10.10.2024 04:15;10.10.2024 04:30;1.079,75;500,25;511;6.446,00;0;21,75;-;1.306,25;287,25;699;0,5;296,25;11.148,00;8.559,25;2.588,75;;;
10.10.2024 04:30;10.10.2024 04:45;1.082,75;500,25;602,75;6.623,75;0;21,75;-;1.321,75;288,5;696,75;0,5;300,75;11.439,50;8.831,75;2.607,75;;;
10.10.2024 04:45;10.10.2024 05:00;1.084,75;497,5;688,25;6.852,25;0;21,75;-;1.279,50;289,25;696,25;0,5;302,5;11.712,50;9.145,00;2.567,50;;;
10.10.2024 05:00;10.10.2024 05:15;1.088,75;494,25;861;6.969,75;0;21,75;-;1.265,75;309,25;672,25;11,5;301;11.995,25;9.447,00;2.548,25;;;
10.10.2024 05:15;10.10.2024 05:30;1.096,25;493,5;893,75;7.170,00;0;21,75;-;1.260,25;326,75;676,75;3,25;301;12.243,25;9.678,50;2.564,75;;;
10.10.2024 05:30;10.10.2024 05:45;1.101,50;505,25;922,5;7.246,00;0;21,75;-;1.249,00;328,75;687,75;10,25;300,5;12.373,25;9.807,25;2.566,00;;;
10.10.2024 05:45;10.10.2024 06:00;1.105,00;497,25;905;7.412,75;0;21,75;-;1.271,50;333,5;704,25;25;298,25;12.574,25;9.966,75;2.607,50;;;
10.10.2024 06:00;10.10.2024 06:15;1.111,75;515,75;1.079,75;7.652,75;0;21,75;-;1.348,00;336,5;736,5;34,75;297,25;13.134,75;10.416,50;2.718,25;;;
10.10.2024 06:15;10.10.2024 06:30;1.115,25;496,5;1.208,50;7.636,00;0;21,75;-;1.375,50;355,25;746,25;22,25;296,5;13.273,75;10.500,25;2.773,50;;;
10.10.2024 06:30;10.10.2024 06:45;1.120,50;505;1.222,50;7.625,25;0;21,75;-;1.421,75;370;754,75;95,25;296,75;13.433,50;10.590,25;2.843,25;;;
10.10.2024 06:45;10.10.2024 07:00;1.121,75;502;1.263,25;7.660,75;0;21,75;-;1.507,00;411,25;767,75;159,75;297,5;13.712,75;10.729,25;2.983,50;;;
10.10.2024 07:00;10.10.2024 07:15;1.125,50;519,5;1.201,25;7.688,00;0,5;21,75;-;1.771,50;457,25;835,25;603,75;298,5;14.522,75;11.160,25;3.362,50;;;
10.10.2024 07:15;10.10.2024 07:30;1.116,25;538;1.272,75;7.736,00;12;21,75;-;1.847,75;516,25;875,5;633,5;300;14.869,75;11.330,25;3.539,50;;;
10.10.2024 07:30;10.10.2024 07:45;1.113,75;522;1.351,25;7.688,50;39,5;21,75;-;1.867,00;549,5;884,5;663,75;302,5;15.004,00;11.400,50;3.603,50;;;
10.10.2024 07:45;10.10.2024 08:00;1.114,75;521,25;1.414,75;7.659,00;99,25;21,75;-;1.869,25;554,75;881,25;676,5;301,75;15.114,25;11.507,25;3.607,00;;;
10.10.2024 08:00;10.10.2024 08:15;1.115,00;508,5;1.364,75;7.748,75;186;21,75;-;1.828,75;576,5;913,25;1.060,25;305;15.628,50;12.005,00;3.623,50;;;
10.10.2024 08:15;10.10.2024 08:30;1.107,00;508,25;1.439,25;7.754,00;305,5;21,75;-;1.816,00;581,5;899,75;939,25;306,25;15.678,50;12.075,00;3.603,50;;;
10.10.2024 08:30;10.10.2024 08:45;1.106,00;487,75;1.479,75;7.789,00;445,25;21,75;-;1.822,50;593,75;903,75;816;306,5;15.772,00;12.145,50;3.626,50;;;
10.10.2024 08:45;10.10.2024 09:00;1.104,00;492,75;1.503,25;7.845,00;596;21,75;-;1.818,50;597,25;891;638,5;306;15.814,00;12.201,25;3.612,75;;;
10.10.2024 09:00;10.10.2024 09:15;1.102,00;504,75;1.484,25;7.876,50;777,75;21,75;-;1.757,00;600,5;916,25;326,75;305,25;15.672,75;12.093,75;3.579,00;;;
10.10.2024 09:15;10.10.2024 09:30;1.089,75;526,5;1.496,75;7.821,50;973,5;21,75;-;1.730,75;604;911,25;151,5;305,25;15.632,50;12.081,25;3.551,25;;;
10.10.2024 09:30;10.10.2024 09:45;1.087,75;548;1.489,75;7.871,50;1.152,50;21,75;-;1.688,00;621,75;913,75;90,25;320,75;15.805,75;12.261,50;3.544,25;;;
10.10.2024 09:45;10.10.2024 10:00;1.085,25;535,25;1.390,25;7.986,00;1.322,00;21,75;-;1.684,75;655,5;921;73;399,5;16.074,25;12.413,50;3.660,75;;;
10.10.2024 10:00;10.10.2024 10:15;1.081,75;571,5;1.036,25;8.112,50;1.516,00;21,75;-;1.689,00;686,5;837,75;104,75;416,5;16.074,25;12.444,50;3.629,75;;;
10.10.2024 10:15;10.10.2024 10:30;1.073,00;522,25;941;8.086,75;1.683,00;21,75;-;1.677,75;734,5;844,25;82,25;417,5;16.084,00;12.410,00;3.674,00;;;
10.10.2024 10:30;10.10.2024 10:45;1.070,50;515,5;916,25;8.202,75;1.862,50;21,75;-;1.649,25;747,25;848,5;79,25;418,25;16.331,75;12.668,50;3.663,25;;;
10.10.2024 10:45;10.10.2024 11:00;1.069,00;507,75;851,25;8.310,50;2.016,50;21,75;-;1.636,50;774,5;893,25;36;419,25;16.536,25;12.812,75;3.723,50;;;
10.10.2024 11:00;10.10.2024 11:15;1.064,00;570,25;714,5;8.314,00;2.177,00;21,75;-;1.647,00;784,25;918,5;144,75;419,5;16.775,50;13.006,25;3.769,25;;;
10.10.2024 11:15;10.10.2024 11:30;1.059,50;521;739;8.443,75;2.325,50;21,75;-;1.632,25;807,25;919,25;113,75;419;17.002,00;13.224,25;3.777,75;;;
10.10.2024 11:30;10.10.2024 11:45;1.056,25;519,75;763,25;8.631,25;2.476,75;21,75;-;1.617,25;817,5;926,5;61,5;418;17.309,75;13.530,50;3.779,25;;;
10.10.2024 11:45;10.10.2024 12:00;1.056,50;518;732;8.651,25;2.670,25;21,75;-;1.606,75;819;930;42,25;375,5;17.423,25;13.692,00;3.731,25;;;
10.10.2024 12:00;10.10.2024 12:15;1.055,00;511,75;717,25;8.683,00;2.934,25;21,75;-;1.587,00;813,75;915;14;375,25;17.628,00;13.937,00;3.691,00;;;
10.10.2024 12:15;10.10.2024 12:30;1.059,75;502;760,5;8.632,00;3.196,50;21,75;-;1.558,75;815,75;898,25;10;371,75;17.827,00;14.182,50;3.644,50;;;
10.10.2024 12:30;10.10.2024 12:45;1.061,75;515;762;8.511,50;3.344,75;21,75;-;1.567,75;800,75;878;2,75;373,75;17.839,75;14.219,50;3.620,25;;;
10.10.2024 12:45;10.10.2024 13:00;1.062,50;508,5;773;8.446,00;3.432,75;21,75;-;1.563,75;805;852,25;2,5;369,25;17.837,25;14.247,00;3.590,25;;;
10.10.2024 13:00;10.10.2024 13:15;1.064,25;538,25;804;8.389,25;3.497,75;21,75;-;1.577,00;783,75;894;11;333,75;17.914,75;14.326,25;3.588,50;;;
10.10.2024 13:15;10.10.2024 13:30;1.069,75;529,25;833;8.304,75;3.611,00;21,75;-;1.584,50;783,25;894,25;3;308;17.942,50;14.372,50;3.570,00;;;
10.10.2024 13:30;10.10.2024 13:45;1.073,00;516,5;836,5;8.107,00;3.605,00;21,75;-;1.582,50;781,75;905,25;2,5;305,5;17.737,25;14.162,25;3.575,00;;;
10.10.2024 13:45;10.10.2024 14:00;1.075,50;500,5;816,75;8.013,75;3.604,25;21,75;-;1.566,50;779,75;948,25;2;303,25;17.632,25;14.034,50;3.597,75;;;
10.10.2024 14:00;10.10.2024 14:15;1.076,75;511,25;798,75;7.799,25;3.612,25;21,75;-;1.581,00;856;943,25;32,5;302,75;17.535,50;13.852,50;3.683,00;;;
10.10.2024 14:15;10.10.2024 14:30;1.080,00;510,25;743,75;7.709,75;3.591,25;21,75;-;1.569,25;874;969;28,25;302,25;17.399,50;13.685,00;3.714,50;;;
10.10.2024 14:30;10.10.2024 14:45;1.081,50;499,75;739,25;7.661,75;3.484,75;21,75;-;1.554,00;886,75;1.002,00;20,25;302,75;17.254,50;13.509,00;3.745,50;;;
10.10.2024 14:45;10.10.2024 15:00;1.083,50;512,25;724;7.483,75;3.407,50;21,75;-;1.609,50;904,25;1.013,75;38,25;302,75;17.101,25;13.271,00;3.830,25;;;
10.10.2024 15:00;10.10.2024 15:15;1.087,50;505,25;686;7.235,75;3.284,75;21,75;-;1.564,50;932,25;1.094,25;52,5;305,25;16.769,75;12.873,50;3.896,25;;;
10.10.2024 15:15;10.10.2024 15:30;1.094,75;538,25;688,75;6.945,25;3.129,25;21,75;-;1.559,50;948,5;1.102,75;54,25;305;16.388,00;12.472,25;3.915,75;;;
10.10.2024 15:30;10.10.2024 15:45;1.100,25;553,5;709,5;6.804,75;2.870,25;21,75;-;1.658,75;971,5;1.099,00;57,25;306,5;16.153,00;12.117,25;4.035,75;;;
10.10.2024 15:45;10.10.2024 16:00;1.100,50;549;686,75;6.764,25;2.665,00;21,75;-;1.657,25;1.011,75;1.109,00;85,5;308;15.958,75;11.872,75;4.086,00;;;
10.10.2024 16:00;10.10.2024 16:15;1.103,00;513,5;731,25;6.729,25;2.357,50;21,75;-;1.663,75;1.027,00;1.223,50;46,25;313,25;15.730,00;11.502,50;4.227,50;;;
10.10.2024 16:15;10.10.2024 16:30;1.110,00;513,25;742;6.676,00;2.035,50;21,75;-;1.668,25;1.058,00;1.262,00;62,5;316;15.465,25;11.161,00;4.304,25;;;
10.10.2024 16:30;10.10.2024 16:45;1.112,50;542;753,25;6.612,50;1.721,00;21,75;-;1.677,00;1.080,00;1.268,50;107,25;316;15.211,75;10.870,25;4.341,50;;;
10.10.2024 16:45;10.10.2024 17:00;1.114,75;559;754,75;6.393,00;1.414,25;21,75;-;1.687,25;1.085,75;1.305,75;180,5;315,25;14.832,00;10.438,00;4.394,00;;;
10.10.2024 17:00;10.10.2024 17:15;1.117,00;506,75;1.001,50;6.296,25;1.121,25;21,75;-;1.749,75;1.092,25;1.367,50;45;316,5;14.635,50;10.109,50;4.526,00;;;
10.10.2024 17:15;10.10.2024 17:30;1.124,25;550;1.022,75;6.016,00;881,25;21,75;-;1.777,00;1.091,25;1.359,50;131,25;316,5;14.291,50;9.747,25;4.544,25;;;
10.10.2024 17:30;10.10.2024 17:45;1.127,00;613;1.039,50;5.810,50;607,5;21,75;-;1.807,25;1.105,00;1.363,25;346,75;322;14.163,50;9.566,00;4.597,50;;;
10.10.2024 17:45;10.10.2024 18:00;1.127,25;617,5;1.053,25;5.652,00;368,25;21,75;-;1.818,75;1.148,50;1.383,50;665,5;357,75;14.214,00;9.505,50;4.708,50;;;
10.10.2024 18:00;10.10.2024 18:15;1.129,25;568,5;1.144,00;5.534,75;180,75;21,75;-;1.823,75;1.151,50;1.375,75;909;365;14.204,00;9.488,00;4.716,00;;;
10.10.2024 18:15;10.10.2024 18:30;1.126,25;576,25;1.157,75;5.583,25;55,75;21,75;-;1.835,50;1.159,75;1.383,25;1.206,50;364,25;14.470,25;9.727,50;4.742,75;;;
10.10.2024 18:30;10.10.2024 18:45;1.127,25;600,75;1.126,00;5.483,00;9,5;21,75;-;1.841,75;1.146,00;1.411,50;1.246,25;364;14.377,75;9.614,50;4.763,25;;;
10.10.2024 18:45;10.10.2024 19:00;1.128,00;640,25;1.095,25;5.316,00;0,75;20,5;-;1.850,75;1.149,50;1.512,50;1.531,75;365,75;14.611,00;9.732,50;4.878,50;;;
10.10.2024 19:00;10.10.2024 19:15;1.127,00;614,5;1.112,00;5.227,75;0;20,5;-;1.858,75;1.130,00;1.555,75;1.327,25;367;14.340,50;9.429,00;4.911,50;;;
10.10.2024 19:15;10.10.2024 19:30;1.119,50;593,5;1.177,25;5.103,00;0;20,5;-;1.866,75;1.102,75;1.553,25;1.432,25;367,75;14.336,50;9.446,00;4.890,50;;;
10.10.2024 19:30;10.10.2024 19:45;1.118,25;581,5;1.156,25;5.004,75;0;20,5;-;1.870,50;1.087,75;1.554,25;1.405,00;366,75;14.165,50;9.286,25;4.879,25;;;
10.10.2024 19:45;10.10.2024 20:00;1.115,25;575,5;1.095,75;4.854,00;0;20,5;-;1.870,50;1.060,75;1.559,00;1.352,00;365,5;13.868,75;9.013,00;4.855,75;;;
10.10.2024 20:00;10.10.2024 20:15;1.114,00;611,5;1.199,00;4.713,75;0;20,5;-;1.916,25;1.039,50;1.530,00;1.241,25;365,75;13.751,50;8.900,00;4.851,50;;;
10.10.2024 20:15;10.10.2024 20:30;1.102,25;580,25;1.272,00;4.656,25;0;20,5;-;1.908,75;1.027,25;1.476,25;1.174,25;366,25;13.584,00;8.805,50;4.778,50;;;
10.10.2024 20:30;10.10.2024 20:45;1.098,00;550,25;1.339,25;4.521,25;0;20,5;-;1.910,50;1.007,00;1.466,25;1.038,00;361,5;13.312,50;8.567,25;4.745,25;;;
10.10.2024 20:45;10.10.2024 21:00;1.095,50;548,5;1.355,00;4.434,50;0;20,5;-;1.911,75;983;1.467,75;821;325;12.962,50;8.275,00;4.687,50;;;
10.10.2024 21:00;10.10.2024 21:15;1.093,75;574,75;1.345,50;4.303,25;0;20,5;-;1.927,00;920;1.413,50;908,75;322,75;12.829,75;8.246,50;4.583,25;;;
10.10.2024 21:15;10.10.2024 21:30;1.079,00;549;1.372,00;4.251,00;0;20,5;-;1.928,00;861,75;1.412,50;710;323;12.506,75;7.981,50;4.525,25;;;
10.10.2024 21:30;10.10.2024 21:45;1.073,00;527,5;1.376,25;4.155,25;0;20,5;-;1.944,00;822,5;1.383,75;393,75;320,75;12.017,25;7.546,25;4.471,00;;;
10.10.2024 21:45;10.10.2024 22:00;1.071,75;534,75;1.363,50;4.025,00;0;20,5;-;1.963,25;800,75;1.375,00;270,25;321,5;11.746,25;7.285,75;4.460,50;;;
10.10.2024 22:00;10.10.2024 22:15;1.067,75;546,25;1.487,75;3.734,75;0;20,5;-;1.933,25;740,5;1.336,50;544,5;324,25;11.736,00;7.401,50;4.334,50;;;
10.10.2024 22:15;10.10.2024 22:30;1.057,00;546,25;1.515,50;3.660,50;0;20,5;-;1.908,25;655;1.329,75;480,5;322,75;11.496,00;7.280,25;4.215,75;;;
10.10.2024 22:30;10.10.2024 22:45;1.053,75;565;1.530,50;3.575,25;0;20,5;-;1.941,50;623,5;1.285,50;467,5;322,75;11.385,75;7.212,50;4.173,25;;;
10.10.2024 22:45;10.10.2024 23:00;1.053,25;541,25;1.554,25;3.502,25;0;20,5;-;1.958,75;598,75;1.227,25;326,75;321,25;11.104,25;6.998,25;4.106,00;;;
10.10.2024 23:00;10.10.2024 23:15;1.050,00;586;1.593,25;3.500,00;0;20,5;-;1.936,50;555;1.152,50;267,5;315,5;10.976,75;7.017,25;3.959,50;;;
10.10.2024 23:15;10.10.2024 23:30;1.041,50;563,75;1.555,75;3.385,25;0;20,5;-;1.944,50;551,75;1.140,75;225,75;313,25;10.742,75;6.792,50;3.950,25;;;
10.10.2024 23:30;10.10.2024 23:45;1.040,50;564;1.499,00;3.300,25;0;20,5;-;1.937,00;538,25;1.132,00;106;313,5;10.451,00;6.530,25;3.920,75;;;
10.10.2024 23:45;11.10.2024 00:00;1.039,75;565;1.530,75;3.279,75;0;20,5;-;1.993,00;525;1.135,50;41,25;316,5;10.447,00;6.477,00;3.970,00;;;
11.10.2024 00:00;11.10.2024 00:15;1.039,25;596,5;1.514,50;3.188,00;0;21,25;-;2.168,50;489,25;1.065,75;92,25;323,5;10.498,75;6.451,75;4.047,00;;;
11.10.2024 00:15;11.10.2024 00:30;1.037,00;574;1.502,75;3.108,25;0;21,25;-;2.208,75;467,25;1.071,50;36;325;10.351,75;6.279,25;4.072,50;;;
11.10.2024 00:30;11.10.2024 00:45;1.037,50;486;1.495,00;3.068,25;0;21,25;-;2.243,00;445;1.070,75;4,75;324,5;10.196,00;6.112,75;4.083,25;;;
11.10.2024 00:45;11.10.2024 01:00;1.036,50;499;1.498,75;3.043,00;0;21,25;-;2.256,00;436,5;1.026,00;1;324,75;10.142,75;6.099,50;4.043,25;;;
11.10.2024 01:00;11.10.2024 01:15;1.037,50;539,5;1.530,75;3.057,25;0;21,25;-;2.227,00;440,75;947,75;14;327;10.142,75;6.200,25;3.942,50;;;
