Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
21.04.2017 08:30;21.04.2017 08:45;17.116,00;12.480,50;1,25
21.04.2017 08:45;21.04.2017 09:00;17.171,75;12.290,75;1,00
21.04.2017 09:00;21.04.2017 09:15;17.080,25;11.917,50;1,25
21.04.2017 09:15;21.04.2017 09:30;17.195,50;11.751,75;6,00
21.04.2017 09:30;21.04.2017 09:45;17.250,75;11.487,50;15,25
21.04.2017 09:45;21.04.2017 10:00;17.326,50;11.203,25;63,00
21.04.2017 10:00;21.04.2017 10:15;17.389,50;10.939,00;183,75
21.04.2017 10:15;21.04.2017 10:30;17.404,75;10.555,50;323,25
21.04.2017 10:30;21.04.2017 10:45;17.514,75;10.286,00;412,00
21.04.2017 10:45;21.04.2017 11:00;17.539,75;9.937,50;241,00
21.04.2017 11:00;21.04.2017 11:15;17.701,50;9.798,00;225,25
21.04.2017 11:15;21.04.2017 11:30;17.811,25;9.541,50;301,00
21.04.2017 11:30;21.04.2017 11:45;17.893,00;9.315,75;323,75
21.04.2017 11:45;21.04.2017 12:00;17.881,75;8.983,00;443,25
21.04.2017 12:00;21.04.2017 12:15;17.812,50;8.664,50;389,50
21.04.2017 12:15;21.04.2017 12:30;17.746,75;8.407,25;538,75
21.04.2017 12:30;21.04.2017 12:45;17.655,25;8.199,25;558,25
21.04.2017 12:45;21.04.2017 13:00;17.557,25;8.020,50;614,25
21.04.2017 13:00;21.04.2017 13:15;17.440,25;7.892,00;342,00
21.04.2017 13:15;21.04.2017 13:30;17.231,75;7.558,00;235,50
21.04.2017 13:30;21.04.2017 13:45;17.012,50;7.278,50;469,75
21.04.2017 13:45;21.04.2017 14:00;16.877,25;7.095,25;576,50
21.04.2017 14:00;21.04.2017 14:15;16.741,25;6.876,25;534,50
21.04.2017 14:15;21.04.2017 14:30;16.713,75;6.831,25;530,25
21.04.2017 14:30;21.04.2017 14:45;16.603,25;6.797,75;431,25
21.04.2017 14:45;21.04.2017 15:00;16.536,50;6.709,25;455,25
21.04.2017 15:00;21.04.2017 15:15;16.560,00;6.789,75;480,25
21.04.2017 15:15;21.04.2017 15:30;16.433,50;6.865,00;530,25
21.04.2017 15:30;21.04.2017 15:45;16.391,25;6.967,00;469,75
21.04.2017 15:45;21.04.2017 16:00;16.272,50;6.991,00;435,00
21.04.2017 16:00;21.04.2017 16:15;16.308,25;7.197,25;434,25
21.04.2017 16:15;21.04.2017 16:30;16.400,00;7.547,00;153,75
21.04.2017 16:30;21.04.2017 16:45;16.222,50;7.580,75;127,00
21.04.2017 16:45;21.04.2017 17:00;16.181,75;7.843,25;127,75
21.04.2017 17:00;21.04.2017 17:15;16.193,25;8.064,75;195,50
21.04.2017 17:15;21.04.2017 17:30;16.258,75;8.394,75;159,00
21.04.2017 17:30;21.04.2017 17:45;16.240,50;8.622,00;60,50
21.04.2017 17:45;21.04.2017 18:00;16.243,75;8.848,25;47,50
21.04.2017 18:00;21.04.2017 18:15;16.308,00;9.115,00;83,00
21.04.2017 18:15;21.04.2017 18:30;16.310,50;9.365,00;79,75
21.04.2017 18:30;21.04.2017 18:45;16.321,75;9.529,00;28,75
21.04.2017 18:45;21.04.2017 19:00;16.309,50;9.672,25;18,50
21.04.2017 19:00;21.04.2017 19:15;16.306,00;9.840,00;32,25
21.04.2017 19:15;21.04.2017 19:30;16.270,50;9.965,75;17,00
21.04.2017 19:30;21.04.2017 19:45;16.210,50;10.004,25;6,75
21.04.2017 19:45;21.04.2017 20:00;16.109,25;9.915,00;0,25
21.04.2017 20:00;21.04.2017 20:15;16.001,25;9.826,50;1,50
21.04.2017 20:15;21.04.2017 20:30;15.856,25;9.626,50;1,25
21.04.2017 20:30;21.04.2017 20:45;15.780,50;9.574,00;1,50
21.04.2017 20:45;21.04.2017 21:00;15.724,00;9.508,75;21,00
21.04.2017 21:00;21.04.2017 21:15;15.624,00;9.365,50;1,50
21.04.2017 21:15;21.04.2017 21:30;15.479,75;9.191,75;1,25
21.04.2017 21:30;21.04.2017 21:45;15.246,75;8.936,75;1,50
21.04.2017 21:45;21.04.2017 22:00;15.026,75;8.716,75;71,50
21.04.2017 22:00;21.04.2017 22:15;14.913,50;8.662,00;22,00
21.04.2017 22:15;21.04.2017 22:30;14.680,75;8.411,00;72,75
21.04.2017 22:30;21.04.2017 22:45;14.393,50;8.137,25;97,00
21.04.2017 22:45;21.04.2017 23:00;14.159,75;7.907,50;258,75
21.04.2017 23:00;21.04.2017 23:15;13.883,50;7.641,00;57,25
21.04.2017 23:15;21.04.2017 23:30;13.601,75;7.426,25;39,25
21.04.2017 23:30;21.04.2017 23:45;13.298,25;7.121,75;53,00
21.04.2017 23:45;22.04.2017 00:00;13.032,75;6.922,75;199,25
22.04.2017 00:00;22.04.2017 00:15;12.799,00;6.761,50;163,00
22.04.2017 00:15;22.04.2017 00:30;12.616,25;6.582,25;158,50
22.04.2017 00:30;22.04.2017 00:45;12.388,25;6.344,25;300,00
22.04.2017 00:45;22.04.2017 01:00;12.251,00;6.336,00;222,75
22.04.2017 01:00;22.04.2017 01:15;12.132,50;6.257,25;141,25
22.04.2017 01:15;22.04.2017 01:30;11.925,25;6.000,00;314,00
22.04.2017 01:30;22.04.2017 01:45;11.741,25;5.862,00;338,50
22.04.2017 01:45;22.04.2017 02:00;11.624,50;5.806,25;380,00
22.04.2017 02:00;22.04.2017 02:15;11.462,25;5.755,50;382,50
22.04.2017 02:15;22.04.2017 02:30;11.427,25;5.731,00;337,50
22.04.2017 02:30;22.04.2017 02:45;11.363,25;5.706,75;342,25
22.04.2017 02:45;22.04.2017 03:00;11.341,25;5.712,75;328,50
22.04.2017 03:00;22.04.2017 03:15;11.367,50;5.803,75;335,25
22.04.2017 03:15;22.04.2017 03:30;11.345,25;5.855,75;321,00
22.04.2017 03:30;22.04.2017 03:45;11.294,75;5.793,75;331,50
22.04.2017 03:45;22.04.2017 04:00;11.331,25;5.864,25;291,25
22.04.2017 04:00;22.04.2017 04:15;11.419,25;6.011,00;276,50
22.04.2017 04:15;22.04.2017 04:30;11.432,00;6.065,25;245,75
22.04.2017 04:30;22.04.2017 04:45;11.456,50;6.118,50;257,25
22.04.2017 04:45;22.04.2017 05:00;11.473,50;6.208,50;286,25
22.04.2017 05:00;22.04.2017 05:15;11.593,25;6.423,25;295,25
22.04.2017 05:15;22.04.2017 05:30;11.662,75;6.493,00;240,75
22.04.2017 05:30;22.04.2017 05:45;11.706,00;6.655,75;192,25
22.04.2017 05:45;22.04.2017 06:00;11.807,50;6.846,25;111,75
22.04.2017 06:00;22.04.2017 06:15;11.725,75;6.745,25;222,25
22.04.2017 06:15;22.04.2017 06:30;11.765,25;6.794,50;225,25
22.04.2017 06:30;22.04.2017 06:45;11.967,75;7.060,00;154,75
22.04.2017 06:45;22.04.2017 07:00;12.117,75;7.201,50;111,25
22.04.2017 07:00;22.04.2017 07:15;12.243,75;7.269,25;80,75
22.04.2017 07:15;22.04.2017 07:30;12.393,00;7.333,25;70,50
22.04.2017 07:30;22.04.2017 07:45;12.663,25;7.438,00;73,75
22.04.2017 07:45;22.04.2017 08:00;12.959,75;7.475,25;106,75
22.04.2017 08:00;22.04.2017 08:15;13.268,00;7.467,00;113,50
22.04.2017 08:15;22.04.2017 08:30;13.544,00;7.424,75;92,00
22.04.2017 08:30;22.04.2017 08:45;13.718,75;7.206,25;175,25
22.04.2017 08:45;22.04.2017 09:00;13.941,75;7.114,00;174,00
22.04.2017 09:00;22.04.2017 09:15;14.152,75;6.985,75;44,50
22.04.2017 09:15;22.04.2017 09:30;14.353,75;6.869,25;66,50
22.04.2017 09:30;22.04.2017 09:45;14.513,50;6.687,75;79,00
22.04.2017 09:45;22.04.2017 10:00;14.676,75;6.652,50;106,00
22.04.2017 10:00;22.04.2017 10:15;14.746,25;6.565,50;80,00
22.04.2017 10:15;22.04.2017 10:30;14.810,25;6.478,75;103,50
22.04.2017 10:30;22.04.2017 10:45;14.908,00;6.431,00;74,25
22.04.2017 10:45;22.04.2017 11:00;14.936,00;6.289,00;132,25
22.04.2017 11:00;22.04.2017 11:15;14.973,00;6.275,00;128,75
22.04.2017 11:15;22.04.2017 11:30;15.020,75;6.153,00;101,25
22.04.2017 11:30;22.04.2017 11:45;15.077,75;6.034,25;227,50
22.04.2017 11:45;22.04.2017 12:00;14.980,00;5.759,50;302,25
22.04.2017 12:00;22.04.2017 12:15;15.016,75;5.814,00;310,25
22.04.2017 12:15;22.04.2017 12:30;14.805,50;5.531,00;513,25
22.04.2017 12:30;22.04.2017 12:45;14.798,25;5.369,75;627,25
22.04.2017 12:45;22.04.2017 13:00;14.727,25;5.215,75;592,00
22.04.2017 13:00;22.04.2017 13:15;14.698,50;5.177,75;450,00
22.04.2017 13:15;22.04.2017 13:30;14.614,25;4.972,50;451,50
22.04.2017 13:30;22.04.2017 13:45;14.429,25;4.721,00;576,50
22.04.2017 13:45;22.04.2017 14:00;14.095,00;4.426,75;770,75
22.04.2017 14:00;22.04.2017 14:15;14.046,25;4.477,25;616,75
22.04.2017 14:15;22.04.2017 14:30;14.038,25;4.505,25;582,25
22.04.2017 14:30;22.04.2017 14:45;13.969,75;4.444,75;707,50
22.04.2017 14:45;22.04.2017 15:00;13.841,50;4.349,50;758,00
22.04.2017 15:00;22.04.2017 15:15;13.891,25;4.476,00;568,75
22.04.2017 15:15;22.04.2017 15:30;13.956,50;4.633,50;555,00
22.04.2017 15:30;22.04.2017 15:45;13.938,75;4.740,25;580,75
22.04.2017 15:45;22.04.2017 16:00;13.826,00;4.661,50;588,50
22.04.2017 16:00;22.04.2017 16:15;13.769,25;4.776,25;641,25
22.04.2017 16:15;22.04.2017 16:30;13.822,50;4.935,00;536,50
22.04.2017 16:30;22.04.2017 16:45;13.778,50;5.024,75;427,25
22.04.2017 16:45;22.04.2017 17:00;13.786,00;5.202,00;403,75
22.04.2017 17:00;22.04.2017 17:15;13.629,00;5.294,75;673,00
22.04.2017 17:15;22.04.2017 17:30;13.693,75;5.567,75;574,25
22.04.2017 17:30;22.04.2017 17:45;13.787,25;5.885,00;264,50
22.04.2017 17:45;22.04.2017 18:00;13.969,25;6.361,00;171,25
22.04.2017 18:00;22.04.2017 18:15;14.031,75;6.690,00;127,00
22.04.2017 18:15;22.04.2017 18:30;14.022,50;6.932,75;157,00
22.04.2017 18:30;22.04.2017 18:45;14.077,75;7.250,25;31,00
22.04.2017 18:45;22.04.2017 19:00;14.054,00;7.497,50;36,25
22.04.2017 19:00;22.04.2017 19:15;14.123,75;7.714,00;110,50
22.04.2017 19:15;22.04.2017 19:30;13.995,75;7.737,25;148,50
22.04.2017 19:30;22.04.2017 19:45;13.948,25;8.021,50;95,50
22.04.2017 19:45;22.04.2017 20:00;13.770,25;8.136,00;15,00
22.04.2017 20:00;22.04.2017 20:15;13.768,75;8.253,25;16,75
22.04.2017 20:15;22.04.2017 20:30;13.635,50;8.201,25;4,75
22.04.2017 20:30;22.04.2017 20:45;13.544,25;8.170,50;5,75
22.04.2017 20:45;22.04.2017 21:00;13.555,50;8.259,50;3,50
22.04.2017 21:00;22.04.2017 21:15;13.512,50;8.299,00;3,00
22.04.2017 21:15;22.04.2017 21:30;13.371,50;8.267,25;2,75
22.04.2017 21:30;22.04.2017 21:45;13.207,25;8.181,25;3,00
22.04.2017 21:45;22.04.2017 22:00;13.040,00;7.988,75;25,00
22.04.2017 22:00;22.04.2017 22:15;13.119,25;8.238,50;25,00
22.04.2017 22:15;22.04.2017 22:30;12.949,75;8.152,75;25,00
22.04.2017 22:30;22.04.2017 22:45;12.725,25;7.879,75;28,50
22.04.2017 22:45;22.04.2017 23:00;12.515,00;7.691,50;38,50
22.04.2017 23:00;22.04.2017 23:15;12.318,50;7.434,00;25,75
22.04.2017 23:15;22.04.2017 23:30;12.117,00;7.241,00;31,25
22.04.2017 23:30;22.04.2017 23:45;11.934,00;7.092,50;33,75
22.04.2017 23:45;23.04.2017 00:00;11.758,25;6.922,50;143,25
23.04.2017 00:00;23.04.2017 00:15;11.480,00;6.696,75;187,75
23.04.2017 00:15;23.04.2017 00:30;11.293,25;6.636,25;245,00
23.04.2017 00:30;23.04.2017 00:45;11.053,25;6.437,25;175,25
23.04.2017 00:45;23.04.2017 01:00;10.960,75;6.381,25;184,00
23.04.2017 01:00;23.04.2017 01:15;10.926,00;6.316,50;125,00
23.04.2017 01:15;23.04.2017 01:30;10.787,75;6.172,25;152,75
23.04.2017 01:30;23.04.2017 01:45;10.641,75;6.013,00;221,25
23.04.2017 01:45;23.04.2017 02:00;10.546,50;5.886,50;236,25
23.04.2017 02:00;23.04.2017 02:15;10.548,75;5.914,75;102,25
23.04.2017 02:15;23.04.2017 02:30;10.396,75;5.773,00;126,75
23.04.2017 02:30;23.04.2017 02:45;10.456,25;5.783,00;105,00
23.04.2017 02:45;23.04.2017 03:00;10.409,00;5.799,75;92,25
23.04.2017 03:00;23.04.2017 03:15;10.474,50;5.857,50;168,00
23.04.2017 03:15;23.04.2017 03:30;10.475,75;5.880,00;186,75
23.04.2017 03:30;23.04.2017 03:45;10.457,00;5.927,50;206,25
23.04.2017 03:45;23.04.2017 04:00;10.531,25;6.112,25;181,00
23.04.2017 04:00;23.04.2017 04:15;10.535,50;6.205,25;78,50
23.04.2017 04:15;23.04.2017 04:30;10.520,50;6.173,25;105,25
23.04.2017 04:30;23.04.2017 04:45;10.547,25;6.258,25;198,25
23.04.2017 04:45;23.04.2017 05:00;10.520,75;6.316,50;162,25
23.04.2017 05:00;23.04.2017 05:15;10.535,50;6.401,00;118,00
23.04.2017 05:15;23.04.2017 05:30;10.503,00;6.413,50;214,75
23.04.2017 05:30;23.04.2017 05:45;10.424,00;6.330,25;220,25
23.04.2017 05:45;23.04.2017 06:00;10.318,75;6.221,00;217,00
23.04.2017 06:00;23.04.2017 06:15;10.178,75;6.084,75;183,25
23.04.2017 06:15;23.04.2017 06:30;10.156,25;6.112,75;176,25
23.04.2017 06:30;23.04.2017 06:45;10.148,50;6.089,25;207,25
23.04.2017 06:45;23.04.2017 07:00;10.266,75;6.208,75;170,25
23.04.2017 07:00;23.04.2017 07:15;10.372,00;6.340,50;41,25
23.04.2017 07:15;23.04.2017 07:30;10.477,00;6.313,00;51,25
23.04.2017 07:30;23.04.2017 07:45;10.655,75;6.196,75;57,50
23.04.2017 07:45;23.04.2017 08:00;10.942,75;6.361,25;52,75
23.04.2017 08:00;23.04.2017 08:15;11.241,75;6.499,75;98,00
23.04.2017 08:15;23.04.2017 08:30;11.428,00;6.352,75;168,25
23.04.2017 08:30;23.04.2017 08:45;11.629,50;6.228,50;250,50
23.04.2017 08:45;23.04.2017 09:00;11.770,75;5.967,25;313,25
23.04.2017 09:00;23.04.2017 09:15;12.055,25;6.000,25;190,00
23.04.2017 09:15;23.04.2017 09:30;12.215,75;5.964,50;267,50
23.04.2017 09:30;23.04.2017 09:45;12.398,50;5.721,75;489,50
23.04.2017 09:45;23.04.2017 10:00;12.659,50;5.647,50;434,75
23.04.2017 10:00;23.04.2017 10:15;12.882,00;5.734,75;346,50
23.04.2017 10:15;23.04.2017 10:30;13.041,75;5.748,00;429,25
23.04.2017 10:30;23.04.2017 10:45;13.253,50;5.808,50;417,00
23.04.2017 10:45;23.04.2017 11:00;13.374,50;5.820,25;323,25
23.04.2017 11:00;23.04.2017 11:15;13.636,50;5.981,25;428,75
23.04.2017 11:15;23.04.2017 11:30;13.822,00;5.935,75;260,75
23.04.2017 11:30;23.04.2017 11:45;13.964,25;5.772,75;257,00
23.04.2017 11:45;23.04.2017 12:00;14.008,25;5.789,75;344,25
23.04.2017 12:00;23.04.2017 12:15;13.844,25;5.446,25;434,00
23.04.2017 12:15;23.04.2017 12:30;13.713,00;5.314,25;454,50
23.04.2017 12:30;23.04.2017 12:45;13.588,25;4.958,50;590,00
23.04.2017 12:45;23.04.2017 13:00;13.437,75;4.727,25;710,50
23.04.2017 13:00;23.04.2017 13:15;13.268,00;4.408,50;720,50
23.04.2017 13:15;23.04.2017 13:30;13.035,00;4.000,50;930,75
23.04.2017 13:30;23.04.2017 13:45;12.879,25;3.909,75;989,75
23.04.2017 13:45;23.04.2017 14:00;12.713,25;3.579,50;1.067,25
23.04.2017 14:00;23.04.2017 14:15;12.682,75;3.515,75;1.138,25
23.04.2017 14:15;23.04.2017 14:30;12.576,00;3.431,00;893,25
23.04.2017 14:30;23.04.2017 14:45;12.531,75;3.367,50;1.083,50
23.04.2017 14:45;23.04.2017 15:00;12.417,50;3.311,75;1.137,00
23.04.2017 15:00;23.04.2017 15:15;12.400,50;3.355,75;1.116,50
23.04.2017 15:15;23.04.2017 15:30;12.289,50;3.213,50;1.028,00
23.04.2017 15:30;23.04.2017 15:45;12.244,75;3.231,25;1.077,75
23.04.2017 15:45;23.04.2017 16:00;12.267,75;3.348,50;1.047,75
23.04.2017 16:00;23.04.2017 16:15;12.299,00;3.661,50;968,00
23.04.2017 16:15;23.04.2017 16:30;12.202,00;3.696,00;989,00
23.04.2017 16:30;23.04.2017 16:45;12.377,50;3.981,75;847,00
23.04.2017 16:45;23.04.2017 17:00;12.427,00;4.286,00;623,25
23.04.2017 17:00;23.04.2017 17:15;12.458,00;4.568,25;757,75
23.04.2017 17:15;23.04.2017 17:30;12.625,25;5.072,25;592,00
23.04.2017 17:30;23.04.2017 17:45;12.666,75;5.536,00;455,00
23.04.2017 17:45;23.04.2017 18:00;12.858,25;6.153,25;377,25
23.04.2017 18:00;23.04.2017 18:15;13.017,25;6.614,50;549,25
23.04.2017 18:15;23.04.2017 18:30;13.121,25;7.056,50;328,50
23.04.2017 18:30;23.04.2017 18:45;13.249,75;7.551,75;163,50
23.04.2017 18:45;23.04.2017 19:00;13.174,75;7.904,75;22,50
23.04.2017 19:00;23.04.2017 19:15;13.329,50;8.517,25;161,25
23.04.2017 19:15;23.04.2017 19:30;13.263,25;8.874,25;118,50
23.04.2017 19:30;23.04.2017 19:45;13.238,75;9.291,00;19,75
23.04.2017 19:45;23.04.2017 20:00;13.177,00;9.609,25;2,00
23.04.2017 20:00;23.04.2017 20:15;13.232,75;9.951,50;19,25
23.04.2017 20:15;23.04.2017 20:30;13.189,25;10.027,00;15,75
23.04.2017 20:30;23.04.2017 20:45;13.165,50;10.170,00;1,75
23.04.2017 20:45;23.04.2017 21:00;13.229,75;10.367,25;2,00
23.04.2017 21:00;23.04.2017 21:15;13.353,00;10.573,75;1,75
23.04.2017 21:15;23.04.2017 21:30;13.313,00;10.634,50;2,00
23.04.2017 21:30;23.04.2017 21:45;13.211,00;10.559,25;5,00
23.04.2017 21:45;23.04.2017 22:00;13.242,75;10.610,50;8,50
23.04.2017 22:00;23.04.2017 22:15;13.389,75;10.776,50;2,50
23.04.2017 22:15;23.04.2017 22:30;13.334,25;10.738,25;3,50
23.04.2017 22:30;23.04.2017 22:45;12.990,25;10.400,75;4,25
23.04.2017 22:45;23.04.2017 23:00;12.866,25;10.244,25;14,25
23.04.2017 23:00;23.04.2017 23:15;12.726,50;10.077,00;13,00
23.04.2017 23:15;23.04.2017 23:30;12.551,50;9.867,75;29,25
23.04.2017 23:30;23.04.2017 23:45;12.243,00;9.523,25;87,25
23.04.2017 23:45;24.04.2017 00:00;12.115,75;9.333,25;145,25
24.04.2017 00:00;24.04.2017 00:15;11.959,00;9.118,75;133,25
24.04.2017 00:15;24.04.2017 00:30;11.837,25;8.921,50;365,50
24.04.2017 00:30;24.04.2017 00:45;11.720,00;8.768,50;456,75
24.04.2017 00:45;24.04.2017 01:00;11.514,25;8.536,75;584,50
24.04.2017 01:00;24.04.2017 01:15;11.381,00;8.352,50;377,75
24.04.2017 01:15;24.04.2017 01:30;11.326,25;8.257,50;352,50
24.04.2017 01:30;24.04.2017 01:45;11.295,00;8.229,25;385,25
24.04.2017 01:45;24.04.2017 02:00;11.178,50;8.106,75;403,25
24.04.2017 02:00;24.04.2017 02:15;11.146,25;8.053,75;294,25
24.04.2017 02:15;24.04.2017 02:30;11.166,25;8.008,75;350,00
24.04.2017 02:30;24.04.2017 02:45;11.198,75;8.030,00;345,00
24.04.2017 02:45;24.04.2017 03:00;11.189,75;7.991,00;421,75
24.04.2017 03:00;24.04.2017 03:15;11.289,25;8.066,25;376,25
24.04.2017 03:15;24.04.2017 03:30;11.381,25;8.144,50;376,25
24.04.2017 03:30;24.04.2017 03:45;11.448,00;8.179,25;415,50
24.04.2017 03:45;24.04.2017 04:00;11.552,00;8.258,50;404,00
24.04.2017 04:00;24.04.2017 04:15;11.725,25;8.387,25;390,25
24.04.2017 04:15;24.04.2017 04:30;11.893,00;8.481,25;335,75
24.04.2017 04:30;24.04.2017 04:45;12.063,25;8.570,75;325,75
24.04.2017 04:45;24.04.2017 05:00;12.272,50;8.721,25;298,00
24.04.2017 05:00;24.04.2017 05:15;12.641,75;9.031,50;405,25
24.04.2017 05:15;24.04.2017 05:30;12.909,25;9.231,25;334,50
24.04.2017 05:30;24.04.2017 05:45;13.275,75;9.564,75;155,25
24.04.2017 05:45;24.04.2017 06:00;13.717,25;9.955,50;1,50
24.04.2017 06:00;24.04.2017 06:15;14.321,00;10.414,50;98,75
24.04.2017 06:15;24.04.2017 06:30;14.901,00;10.981,75;0,50
24.04.2017 06:30;24.04.2017 06:45;15.359,50;11.321,50;0,50
24.04.2017 06:45;24.04.2017 07:00;15.652,75;11.423,50;8,50
24.04.2017 07:00;24.04.2017 07:15;15.924,75;11.423,75;45,25
24.04.2017 07:15;24.04.2017 07:30;16.195,25;11.388,00;43,75
24.04.2017 07:30;24.04.2017 07:45;16.404,50;11.294,25;41,75
24.04.2017 07:45;24.04.2017 08:00;16.613,50;11.196,00;40,25
24.04.2017 08:00;24.04.2017 08:15;16.929,50;11.201,00;4,25
24.04.2017 08:15;24.04.2017 08:30;17.133,25;11.035,50;11,75
24.04.2017 08:30;24.04.2017 08:45;17.274,25;10.812,00;38,75
24.04.2017 08:45;24.04.2017 09:00;17.197,75;10.336,25;153,00
24.04.2017 09:00;24.04.2017 09:15;17.133,50;9.881,00;86,00
24.04.2017 09:15;24.04.2017 09:30;17.259,75;9.527,00;54,50
24.04.2017 09:30;24.04.2017 09:45;17.311,50;9.086,75;119,50
24.04.2017 09:45;24.04.2017 10:00;17.281,75;8.582,50;292,00
24.04.2017 10:00;24.04.2017 10:15;17.335,75;8.164,50;212,50
24.04.2017 10:15;24.04.2017 10:30;17.347,00;7.686,25;466,00
24.04.2017 10:30;24.04.2017 10:45;17.406,25;7.333,75;747,25
24.04.2017 10:45;24.04.2017 11:00;17.367,50;6.929,25;887,50
24.04.2017 11:00;24.04.2017 11:15;17.510,50;6.752,00;950,25
24.04.2017 11:15;24.04.2017 11:30;17.573,75;6.601,25;970,00
24.04.2017 11:30;24.04.2017 11:45;17.631,00;6.460,75;996,75
24.04.2017 11:45;24.04.2017 12:00;17.701,00;6.417,25;974,00
24.04.2017 12:00;24.04.2017 12:15;17.627,75;6.214,25;820,25
24.04.2017 12:15;24.04.2017 12:30;17.529,50;6.013,00;907,75
24.04.2017 12:30;24.04.2017 12:45;17.454,50;5.959,25;811,50
24.04.2017 12:45;24.04.2017 13:00;17.464,75;5.915,25;788,00
24.04.2017 13:00;24.04.2017 13:15;17.561,00;6.024,00;638,25
24.04.2017 13:15;24.04.2017 13:30;17.492,50;6.004,00;835,50
24.04.2017 13:30;24.04.2017 13:45;17.394,00;5.955,00;781,50
24.04.2017 13:45;24.04.2017 14:00;17.127,25;5.861,75;920,75
24.04.2017 14:00;24.04.2017 14:15;17.213,50;6.096,00;627,75
24.04.2017 14:15;24.04.2017 14:30;17.189,25;6.280,50;539,25
24.04.2017 14:30;24.04.2017 14:45;17.250,25;6.712,25;512,00
24.04.2017 14:45;24.04.2017 15:00;17.046,25;6.774,25;387,00
24.04.2017 15:00;24.04.2017 15:15;16.935,00;7.006,50;590,00
24.04.2017 15:15;24.04.2017 15:30;16.795,75;7.100,75;526,75
24.04.2017 15:30;24.04.2017 15:45;16.749,50;7.316,00;442,50
24.04.2017 15:45;24.04.2017 16:00;16.644,25;7.603,00;411,25
24.04.2017 16:00;24.04.2017 16:15;16.460,00;7.772,75;679,75
24.04.2017 16:15;24.04.2017 16:30;16.361,25;8.063,75;389,50
24.04.2017 16:30;24.04.2017 16:45;16.185,75;8.301,00;316,50
24.04.2017 16:45;24.04.2017 17:00;16.079,25;8.626,50;233,25
24.04.2017 17:00;24.04.2017 17:15;16.094,00;9.162,50;400,25
24.04.2017 17:15;24.04.2017 17:30;16.232,50;9.885,25;90,25
24.04.2017 17:30;24.04.2017 17:45;16.154,50;10.341,75;9,00
24.04.2017 17:45;24.04.2017 18:00;16.091,00;10.804,50;5,50
24.04.2017 18:00;24.04.2017 18:15;16.119,25;11.308,75;1,00
24.04.2017 18:15;24.04.2017 18:30;16.094,75;11.775,00;0,25
24.04.2017 18:30;24.04.2017 18:45;16.143,00;12.252,50;0,50
24.04.2017 18:45;24.04.2017 19:00;16.204,25;12.824,50;0,25
24.04.2017 19:00;24.04.2017 19:15;16.127,50;13.187,25;0,50
24.04.2017 19:15;24.04.2017 19:30;16.133,00;13.581,25;0,25
24.04.2017 19:30;24.04.2017 19:45;16.082,50;13.878,50;0,50
24.04.2017 19:45;24.04.2017 20:00;16.010,50;14.126,25;0,25
24.04.2017 20:00;24.04.2017 20:15;15.939,50;14.287,00;0,50
24.04.2017 20:15;24.04.2017 20:30;15.812,00;14.232,25;1,00
24.04.2017 20:30;24.04.2017 20:45;15.775,75;14.299,75;0,50
24.04.2017 20:45;24.04.2017 21:00;15.791,50;14.411,75;0,25
24.04.2017 21:00;24.04.2017 21:15;15.774,50;14.476,50;0,50
24.04.2017 21:15;24.04.2017 21:30;15.596,50;14.358,25;0,25
24.04.2017 21:30;24.04.2017 21:45;15.410,00;14.183,25;1,25
24.04.2017 21:45;24.04.2017 22:00;15.152,50;13.953,50;1,00
24.04.2017 22:00;24.04.2017 22:15;14.993,50;13.825,25;1,25
24.04.2017 22:15;24.04.2017 22:30;14.755,00;13.618,25;1,00
24.04.2017 22:30;24.04.2017 22:45;14.417,50;13.326,25;1,25
24.04.2017 22:45;24.04.2017 23:00;14.105,25;13.033,00;22,75
24.04.2017 23:00;24.04.2017 23:15;13.814,75;12.791,50;5,50
24.04.2017 23:15;24.04.2017 23:30;13.556,25;12.549,25;22,00
24.04.2017 23:30;24.04.2017 23:45;13.329,75;12.333,75;30,25
24.04.2017 23:45;25.04.2017 00:00;13.114,50;12.121,25;116,00
25.04.2017 00:00;25.04.2017 00:15;12.719,50;11.752,50;80,75
25.04.2017 00:15;25.04.2017 00:30;12.604,00;11.676,25;185,75
25.04.2017 00:30;25.04.2017 00:45;12.418,00;11.482,00;284,00
25.04.2017 00:45;25.04.2017 01:00;12.305,25;11.355,00;299,25
25.04.2017 01:00;25.04.2017 01:15;12.080,00;11.111,00;248,50
25.04.2017 01:15;25.04.2017 01:30;11.904,25;10.912,00;429,25
25.04.2017 01:30;25.04.2017 01:45;11.869,75;10.831,25;462,50
25.04.2017 01:45;25.04.2017 02:00;11.859,75;10.794,00;494,25
25.04.2017 02:00;25.04.2017 02:15;11.770,75;10.711,75;466,25
25.04.2017 02:15;25.04.2017 02:30;11.678,75;10.556,25;628,75
25.04.2017 02:30;25.04.2017 02:45;11.763,75;10.551,75;600,50
25.04.2017 02:45;25.04.2017 03:00;11.710,00;10.410,25;672,00
25.04.2017 03:00;25.04.2017 03:15;11.750,50;10.393,50;714,75
25.04.2017 03:15;25.04.2017 03:30;11.757,25;10.348,25;754,75
25.04.2017 03:30;25.04.2017 03:45;11.825,25;10.380,75;751,50
