Jahr_von;Zeit_von;Waermepumpe[in kWh];Elektroauto[Tagesnormiert];ELKW[Tagesnormiert]
05.01.2020;19:45:00;0,154257965;0,017175488;0,016666667
05.01.2020;20:00:00;0,155227707;0,016742549;0,016666667
05.01.2020;20:15:00;0,157481381;0,01618399;0,016666667
05.01.2020;20:30:00;0,159807825;0,015698785;0,016666667
05.01.2020;20:45:00;0,160378107;0,015279978;0,016666667
05.01.2020;21:00:00;0,161011522;0,014310913;0,016666667
05.01.2020;21:15:00;0,161270627;0,014213894;0,016666667
05.01.2020;21:30:00;0,162352746;0,014786065;0,016666667
05.01.2020;21:45:00;0,163446881;0,014368339;0,016666667
05.01.2020;22:00:00;0,162699874;0,013461859;0,016666667
05.01.2020;22:15:00;0,162808187;0,011558049;0,016666667
05.01.2020;22:30:00;0,161777745;0,011093706;0,016666667
05.01.2020;22:45:00;0,160577552;0,009757203;0,016666667
05.01.2020;23:00:00;0,158386532;0,009292321;0,016666667
05.01.2020;23:15:00;0,158678295;0,008360134;0,016666667
05.01.2020;23:30:00;0,158244934;0,008360134;0,016666667
05.01.2020;23:45:00;0,157490774;0,008360134;0,016666667
06.01.2020;00:00:00;0,180592803;0,007415295;0,016666667
06.01.2020;00:15:00;0,18063101;0,006954316;0,016666667
06.01.2020;00:30:00;0,18123842;0,006489973;0,016666667
06.01.2020;00:45:00;0,181070874;0,006046939;0,016666667
06.01.2020;01:00:00;0,180944924;0,005589121;0,016666667
06.01.2020;01:15:00;0,180256858;0,005211039;0,016666667
06.01.2020;01:30:00;0,180224119;0,00486948;0,016666667
06.01.2020;01:45:00;0,180833724;0,004399814;0,016666667
06.01.2020;02:00:00;0,18122206;0,004308046;0,016666667
06.01.2020;02:15:00;0,181160487;0,004232797;0,016666667
06.01.2020;02:30:00;0,180772324;0,004194255;0,016666667
06.01.2020;02:45:00;0,181117237;0,004194255;0,016666667
06.01.2020;03:00:00;0,182308663;0,004219949;0,016666667
06.01.2020;03:15:00;0,183838547;0,004150206;0,016666667
06.01.2020;03:30:00;0,183740893;0,004135523;0,016666667
06.01.2020;03:45:00;0,183412788;0,004227291;0,016666667
06.01.2020;04:00:00;0,183265765;0,004227291;0,016666667
06.01.2020;04:15:00;0,18294802;0,004293363;0,016666667
06.01.2020;04:30:00;0,183198378;0,004574434;0,016666667
06.01.2020;04:45:00;0,183602987;0,005438622;0,016666667
06.01.2020;05:00:00;0,183690151;0,005677035;0,016666667
06.01.2020;05:15:00;0,183316712;0,006252417;0,016666667
06.01.2020;05:30:00;0,183931525;0,007157887;0,016666667
06.01.2020;05:45:00;0,184149368;0,007633335;0,016666667
06.01.2020;06:00:00;0,184264999;0,008616533;0,016666667
06.01.2020;06:15:00;0,185313627;0,010044894;0,016666667
06.01.2020;06:30:00;0,185193502;0,011006028;0,016666667
06.01.2020;06:45:00;0,185367362;0,011311745;0,016666667
06.01.2020;07:00:00;0,186480617;0,012076903;0,016666667
06.01.2020;07:15:00;0,186870821;0,012076903;0
06.01.2020;07:30:00;0,186450775;0,012110123;0
06.01.2020;07:45:00;0,185848422;0,011667574;0
06.01.2020;08:00:00;0,184871576;0,011210801;0
06.01.2020;08:15:00;0,184403031;0,010743934;0
06.01.2020;08:30:00;0,184550793;0,010280095;0
06.01.2020;08:45:00;0,183733195;0,010039847;0
06.01.2020;09:00:00;0,183758983;0,010087566;0
06.01.2020;09:15:00;0,183099614;0,010164651;0
06.01.2020;09:30:00;0,181543539;0,010324327;0
06.01.2020;09:45:00;0,180604553;0,010324327;0
06.01.2020;10:00:00;0,179378207;0,010476661;0
06.01.2020;10:15:00;0,177728248;0,010553745;0
06.01.2020;10:30:00;0,176207532;0,010755634;0
06.01.2020;10:45:00;0,175116328;0,011236037;0
06.01.2020;11:00:00;0,173125653;0,011634767;0
06.01.2020;11:15:00;0,171010455;0,012094064;0
06.01.2020;11:30:00;0,169337798;0,012477193;0
06.01.2020;11:45:00;0,166717515;0,012273469;0,016666667
06.01.2020;12:00:00;0,165441725;0,012027532;0,016666667
06.01.2020;12:15:00;0,164699001;0,011897222;0,016666667
06.01.2020;12:30:00;0,16317855;0,011897222;0
06.01.2020;12:45:00;0,162651317;0,011897222;0
06.01.2020;13:00:00;0,162512467;0,011897222;0
06.01.2020;13:15:00;0,161484391;0,011794443;0
06.01.2020;13:30:00;0,161012912;0,011526481;0
06.01.2020;13:45:00;0,160704282;0,011480598;0
06.01.2020;14:00:00;0,160657809;0,011275038;0
06.01.2020;14:15:00;0,160595317;0,011275038;0
06.01.2020;14:30:00;0,16005678;0,010990559;0
06.01.2020;14:45:00;0,160110338;0,010623489;0
06.01.2020;15:00:00;0,160888445;0,010271101;0
06.01.2020;15:15:00;0,160561542;0,010100414;0
06.01.2020;15:30:00;0,159702028;0,010100414;0
06.01.2020;15:45:00;0,159745514;0,010089402;0
06.01.2020;16:00:00;0,160874272;0,010227053;0
06.01.2020;16:15:00;0,161482519;0,010564758;0
06.01.2020;16:30:00;0,162731731;0,011029101;0
06.01.2020;16:45:00;0,162984161;0,011538309;0
06.01.2020;17:00:00;0,163031345;0,011931832;0,016666667
06.01.2020;17:15:00;0,163582988;0,012836004;0,016666667
06.01.2020;17:30:00;0,163505688;0,013694031;0,016666667
06.01.2020;17:45:00;0,163570536;0,01414828;0,016666667
06.01.2020;18:00:00;0,164771687;0,015026496;0,016666667
06.01.2020;18:15:00;0,166070044;0,01541816;0,016666667
06.01.2020;18:30:00;0,167618113;0,01650432;0,016666667
06.01.2020;18:45:00;0,16984031;0,016981931;0,016666667
06.01.2020;19:00:00;0,171121404;0,017386757;0,016666667
06.01.2020;19:15:00;0,172567982;0,017588646;0,016666667
06.01.2020;19:30:00;0,174009446;0,017496878;0,016666667
06.01.2020;19:45:00;0,17445894;0,017175488;0,016666667
06.01.2020;20:00:00;0,175331708;0,016742549;0,016666667
06.01.2020;20:15:00;0,177360015;0,01618399;0,016666667
06.01.2020;20:30:00;0,179453814;0,015698785;0,016666667
06.01.2020;20:45:00;0,179967067;0,015279978;0,016666667
06.01.2020;21:00:00;0,180537141;0,014310913;0,016666667
06.01.2020;21:15:00;0,180770336;0,014213894;0,016666667
06.01.2020;21:30:00;0,181744243;0,014786065;0,016666667
06.01.2020;21:45:00;0,182728965;0,014368339;0,016666667
06.01.2020;22:00:00;0,182056659;0,013461859;0,016666667
06.01.2020;22:15:00;0,18215414;0,011558049;0,016666667
06.01.2020;22:30:00;0,181226742;0,011093706;0,016666667
06.01.2020;22:45:00;0,180146569;0,009757203;0,016666667
06.01.2020;23:00:00;0,17817465;0,009292321;0,016666667
06.01.2020;23:15:00;0,178437237;0,008360134;0,016666667
06.01.2020;23:30:00;0,178047212;0,008360134;0,016666667
06.01.2020;23:45:00;0,177368468;0,008360134;0,016666667
07.01.2020;00:00:00;0,170833086;0,007415295;0,016666667
07.01.2020;00:15:00;0,170873415;0,006954316;0,016666667
07.01.2020;00:30:00;0,171514571;0,006489973;0,016666667
07.01.2020;00:45:00;0,171337716;0,006046939;0,016666667
07.01.2020;01:00:00;0,171204769;0,005589121;0,016666667
07.01.2020;01:15:00;0,170478477;0,005211039;0,016666667
07.01.2020;01:30:00;0,170443919;0,00486948;0,016666667
07.01.2020;01:45:00;0,171087391;0,004399814;0,016666667
07.01.2020;02:00:00;0,171497301;0,004308046;0,016666667
07.01.2020;02:15:00;0,171432307;0,004232797;0,016666667
07.01.2020;02:30:00;0,17102258;0,004194255;0,016666667
07.01.2020;02:45:00;0,171386655;0,004194255;0,016666667
07.01.2020;03:00:00;0,172644271;0,004219949;0,016666667
07.01.2020;03:15:00;0,174259149;0,004150206;0,016666667
07.01.2020;03:30:00;0,17415607;0,004135523;0,016666667
07.01.2020;03:45:00;0,173809736;0,004227291;0,016666667
07.01.2020;04:00:00;0,173654546;0,004227291;0,016666667
07.01.2020;04:15:00;0,173319148;0,004293363;0,016666667
07.01.2020;04:30:00;0,173583414;0,004574434;0,016666667
07.01.2020;04:45:00;0,174010502;0,005438622;0,016666667
07.01.2020;05:00:00;0,174102509;0,005677035;0,016666667
07.01.2020;05:15:00;0,173708323;0,006252417;0,016666667
07.01.2020;05:30:00;0,174357292;0,007157887;0,016666667
07.01.2020;05:45:00;0,174587237;0,007633335;0,016666667
07.01.2020;06:00:00;0,174709293;0,008616533;0,016666667
07.01.2020;06:15:00;0,175816178;0,010044894;0,016666667
07.01.2020;06:30:00;0,175689379;0,011006028;0,016666667
07.01.2020;06:45:00;0,175872898;0,011311745;0,016666667
07.01.2020;07:00:00;0,177048;0,012076903;0,016666667
07.01.2020;07:15:00;0,177459883;0,012076903;0
07.01.2020;07:30:00;0,1770165;0,012110123;0
07.01.2020;07:45:00;0,176380684;0,011667574;0
07.01.2020;08:00:00;0,175349568;0,011210801;0
07.01.2020;08:15:00;0,174854993;0,010743934;0
07.01.2020;08:30:00;0,175010964;0,010280095;0
07.01.2020;08:45:00;0,174147944;0,010039847;0
07.01.2020;09:00:00;0,174175164;0,010087566;0
07.01.2020;09:15:00;0,173479164;0,010164651;0
07.01.2020;09:30:00;0,17183664;0,010324327;0
07.01.2020;09:45:00;0,170845488;0,010324327;0
07.01.2020;10:00:00;0,169551012;0,010476661;0
07.01.2020;10:15:00;0,167809389;0,010553745;0
07.01.2020;10:30:00;0,166204188;0,010755634;0
07.01.2020;10:45:00;0,165052363;0,011236037;0
07.01.2020;11:00:00;0,162951094;0,011634767;0
07.01.2020;11:15:00;0,160718385;0,012094064;0
07.01.2020;11:30:00;0,158952803;0,012477193;0
07.01.2020;11:45:00;0,156186948;0,012273469;0,016666667
07.01.2020;12:00:00;0,154840281;0,012027532;0,016666667
07.01.2020;12:15:00;0,154056294;0,011897222;0,016666667
07.01.2020;12:30:00;0,152451375;0,011897222;0
07.01.2020;12:45:00;0,15189485;0,011897222;0
07.01.2020;13:00:00;0,151748287;0,011897222;0
07.01.2020;13:15:00;0,150663095;0,011794443;0
07.01.2020;13:30:00;0,150165423;0,011526481;0
07.01.2020;13:45:00;0,149839646;0,011480598;0
07.01.2020;14:00:00;0,149790592;0,011275038;0
07.01.2020;14:15:00;0,149724628;0,011275038;0
07.01.2020;14:30:00;0,149156172;0,010990559;0
07.01.2020;14:45:00;0,149212706;0,010623489;0
07.01.2020;15:00:00;0,150034041;0,010271101;0
07.01.2020;15:15:00;0,149688976;0,010100414;0
07.01.2020;15:30:00;0,148781712;0,010100414;0
07.01.2020;15:45:00;0,148827614;0,010089402;0
07.01.2020;16:00:00;0,150019081;0,010227053;0
07.01.2020;16:15:00;0,150661119;0,010564758;0
07.01.2020;16:30:00;0,151979732;0,011029101;0
07.01.2020;16:45:00;0,152246185;0,011538309;0
07.01.2020;17:00:00;0,152295991;0,011931832;0,016666667
07.01.2020;17:15:00;0,152878281;0,012836004;0,016666667
07.01.2020;17:30:00;0,152796687;0,013694031;0,016666667
07.01.2020;17:45:00;0,152865137;0,01414828;0,016666667
07.01.2020;18:00:00;0,154133019;0,015026496;0,016666667
07.01.2020;18:15:00;0,155503506;0,01541816;0,016666667
07.01.2020;18:30:00;0,15713758;0,01650432;0,016666667
07.01.2020;18:45:00;0,159483232;0,016981931;0,016666667
07.01.2020;19:00:00;0,160835498;0,017386757;0,016666667
07.01.2020;19:15:00;0,162362441;0,017588646;0,016666667
07.01.2020;19:30:00;0,163883986;0,017496878;0,016666667
07.01.2020;19:45:00;0,164358453;0,017175488;0,016666667
07.01.2020;20:00:00;0,165279707;0,016742549;0,016666667
07.01.2020;20:15:00;0,167420698;0,01618399;0,016666667
07.01.2020;20:30:00;0,16963082;0,015698785;0,016666667
07.01.2020;20:45:00;0,170172587;0,015279978;0,016666667
07.01.2020;21:00:00;0,170774332;0,014310913;0,016666667
07.01.2020;21:15:00;0,171020482;0,014213894;0,016666667
07.01.2020;21:30:00;0,172048494;0,014786065;0,016666667
07.01.2020;21:45:00;0,173087923;0,014368339;0,016666667
07.01.2020;22:00:00;0,172378266;0,013461859;0,016666667
07.01.2020;22:15:00;0,172481164;0,011558049;0,016666667
07.01.2020;22:30:00;0,171502243;0,011093706;0,016666667
07.01.2020;22:45:00;0,170362061;0,009757203;0,016666667
07.01.2020;23:00:00;0,168280591;0,009292321;0,016666667
07.01.2020;23:15:00;0,168557766;0,008360134;0,016666667
07.01.2020;23:30:00;0,168146073;0,008360134;0,016666667
07.01.2020;23:45:00;0,167429621;0,008360134;0,016666667
08.01.2020;00:00:00;0,161073369;0,007415295;0,016666667
08.01.2020;00:15:00;0,16111582;0,006954316;0,016666667
08.01.2020;00:30:00;0,161790721;0,006489973;0,016666667
08.01.2020;00:45:00;0,161604558;0,006046939;0,016666667
08.01.2020;01:00:00;0,161464613;0,005589121;0,016666667
08.01.2020;01:15:00;0,160700097;0,005211039;0,016666667
08.01.2020;01:30:00;0,16066372;0,00486948;0,016666667
08.01.2020;01:45:00;0,161341058;0,004399814;0,016666667
08.01.2020;02:00:00;0,161772543;0,004308046;0,016666667
08.01.2020;02:15:00;0,161704128;0,004232797;0,016666667
08.01.2020;02:30:00;0,161272836;0,004194255;0,016666667
08.01.2020;02:45:00;0,161656073;0,004194255;0,016666667
08.01.2020;03:00:00;0,162979879;0,004219949;0,016666667
08.01.2020;03:15:00;0,16467975;0,004150206;0,016666667
08.01.2020;03:30:00;0,164571246;0,004135523;0,016666667
08.01.2020;03:45:00;0,164206684;0,004227291;0,016666667
08.01.2020;04:00:00;0,164043327;0,004227291;0,016666667
08.01.2020;04:15:00;0,163690276;0,004293363;0,016666667
08.01.2020;04:30:00;0,163968451;0,004574434;0,016666667
08.01.2020;04:45:00;0,164418017;0,005438622;0,016666667
08.01.2020;05:00:00;0,164514866;0,005677035;0,016666667
08.01.2020;05:15:00;0,164099933;0,006252417;0,016666667
08.01.2020;05:30:00;0,164783059;0,007157887;0,016666667
08.01.2020;05:45:00;0,165025107;0,007633335;0,016666667
08.01.2020;06:00:00;0,165153586;0,008616533;0,016666667
08.01.2020;06:15:00;0,166318729;0,010044894;0,016666667
08.01.2020;06:30:00;0,166185256;0,011006028;0,016666667
08.01.2020;06:45:00;0,166378434;0,011311745;0,016666667
08.01.2020;07:00:00;0,167615383;0,012076903;0,016666667
08.01.2020;07:15:00;0,168048944;0,012076903;0
08.01.2020;07:30:00;0,167582226;0,012110123;0
08.01.2020;07:45:00;0,166912945;0,011667574;0
08.01.2020;08:00:00;0,16582756;0,011210801;0
08.01.2020;08:15:00;0,165306955;0,010743934;0
08.01.2020;08:30:00;0,165471135;0,010280095;0
08.01.2020;08:45:00;0,164562693;0,010039847;0
08.01.2020;09:00:00;0,164591346;0,010087566;0
08.01.2020;09:15:00;0,163858714;0,010164651;0
08.01.2020;09:30:00;0,162129741;0,010324327;0
08.01.2020;09:45:00;0,161086424;0,010324327;0
08.01.2020;10:00:00;0,159723818;0,010476661;0
08.01.2020;10:15:00;0,157890529;0,010553745;0
08.01.2020;10:30:00;0,156200845;0,010755634;0
08.01.2020;10:45:00;0,154988397;0,011236037;0
08.01.2020;11:00:00;0,152776535;0,011634767;0
08.01.2020;11:15:00;0,150426315;0,012094064;0
08.01.2020;11:30:00;0,148567807;0,012477193;0
08.01.2020;11:45:00;0,145656382;0,012273469;0,016666667
08.01.2020;12:00:00;0,144238837;0,012027532;0,016666667
08.01.2020;12:15:00;0,143413588;0,011897222;0,016666667
08.01.2020;12:30:00;0,141724199;0,011897222;0
08.01.2020;12:45:00;0,141138384;0,011897222;0
08.01.2020;13:00:00;0,140984106;0,011897222;0
08.01.2020;13:15:00;0,139841799;0,011794443;0
08.01.2020;13:30:00;0,139317933;0,011526481;0
08.01.2020;13:45:00;0,138975011;0,011480598;0
08.01.2020;14:00:00;0,138923375;0,011275038;0
08.01.2020;14:15:00;0,13885394;0,011275038;0
08.01.2020;14:30:00;0,138255565;0,010990559;0
08.01.2020;14:45:00;0,138315074;0,010623489;0
08.01.2020;15:00:00;0,139179637;0,010271101;0
08.01.2020;15:15:00;0,138816411;0,010100414;0
08.01.2020;15:30:00;0,137861396;0,010100414;0
08.01.2020;15:45:00;0,137909714;0,010089402;0
08.01.2020;16:00:00;0,13916389;0,010227053;0
08.01.2020;16:15:00;0,139839719;0,010564758;0
08.01.2020;16:30:00;0,141227732;0,011029101;0
08.01.2020;16:45:00;0,14150821;0,011538309;0
08.01.2020;17:00:00;0,141560638;0,011931832;0,016666667
08.01.2020;17:15:00;0,142173573;0,012836004;0,016666667
08.01.2020;17:30:00;0,142087685;0,013694031;0,016666667
08.01.2020;17:45:00;0,142159738;0,01414828;0,016666667
08.01.2020;18:00:00;0,143494351;0,015026496;0,016666667
08.01.2020;18:15:00;0,144936969;0,01541816;0,016666667
08.01.2020;18:30:00;0,146657046;0,01650432;0,016666667
08.01.2020;18:45:00;0,149126154;0,016981931;0,016666667
08.01.2020;19:00:00;0,150549592;0,017386757;0,016666667
08.01.2020;19:15:00;0,152156901;0,017588646;0,016666667
08.01.2020;19:30:00;0,153758527;0,017496878;0,016666667
08.01.2020;19:45:00;0,154257965;0,017175488;0,016666667
08.01.2020;20:00:00;0,155227707;0,016742549;0,016666667
08.01.2020;20:15:00;0,157481381;0,01618399;0,016666667
08.01.2020;20:30:00;0,159807825;0,015698785;0,016666667
08.01.2020;20:45:00;0,160378107;0,015279978;0,016666667
08.01.2020;21:00:00;0,161011522;0,014310913;0,016666667
08.01.2020;21:15:00;0,161270627;0,014213894;0,016666667
08.01.2020;21:30:00;0,162352746;0,014786065;0,016666667
08.01.2020;21:45:00;0,163446881;0,014368339;0,016666667
08.01.2020;22:00:00;0,162699874;0,013461859;0,016666667
08.01.2020;22:15:00;0,162808187;0,011558049;0,016666667
08.01.2020;22:30:00;0,161777745;0,011093706;0,016666667
08.01.2020;22:45:00;0,160577552;0,009757203;0,016666667
08.01.2020;23:00:00;0,158386532;0,009292321;0,016666667
08.01.2020;23:15:00;0,158678295;0,008360134;0,016666667
08.01.2020;23:30:00;0,158244934;0,008360134;0,016666667
08.01.2020;23:45:00;0,157490774;0,008360134;0,016666667
09.01.2020;00:00:00;0,133294097;0,007415295;0,016666667
09.01.2020;00:15:00;0,133248349;0,006954316;0,016666667
09.01.2020;00:30:00;0,133592743;0,006489973;0,016666667
09.01.2020;00:45:00;0,133549419;0,006046939;0,016666667
09.01.2020;01:00:00;0,133623232;0,005589121;0,016666667
09.01.2020;01:15:00;0,133343356;0,005211039;0,016666667
09.01.2020;01:30:00;0,133038117;0,00486948;0,016666667
09.01.2020;01:45:00;0,133336827;0,004399814;0,016666667
09.01.2020;02:00:00;0,133655321;0,004308046;0,016666667
09.01.2020;02:15:00;0,133555911;0,004232797;0,016666667
09.01.2020;02:30:00;0,133930001;0,004194255;0,016666667
09.01.2020;02:45:00;0,13432801;0,004194255;0,016666667
09.01.2020;03:00:00;0,134949137;0,004219949;0,016666667
09.01.2020;03:15:00;0,135856008;0,004150206;0,016666667
09.01.2020;03:30:00;0,136319713;0,004135523;0,016666667
09.01.2020;03:45:00;0,136166989;0,004227291;0,016666667
09.01.2020;04:00:00;0,136463046;0,004227291;0,016666667
09.01.2020;04:15:00;0,136555821;0,004293363;0,016666667
09.01.2020;04:30:00;0,13643976;0,004574434;0,016666667
09.01.2020;04:45:00;0,136395365;0,005438622;0,016666667
09.01.2020;05:00:00;0,136639372;0,005677035;0,016666667
09.01.2020;05:15:00;0,136600142;0,006252417;0,016666667
09.01.2020;05:30:00;0,136884693;0,007157887;0,016666667
09.01.2020;05:45:00;0,136988575;0,007633335;0,016666667
09.01.2020;06:00:00;0,137039264;0,008616533;0,016666667
09.01.2020;06:15:00;0,137474445;0,010044894;0,016666667
09.01.2020;06:30:00;0,136940569;0,011006028;0,016666667
09.01.2020;06:45:00;0,136611967;0,011311745;0,016666667
09.01.2020;07:00:00;0,136729669;0,012076903;0,016666667
09.01.2020;07:15:00;0,13595661;0,012076903;0
09.01.2020;07:30:00;0,135169533;0,012110123;0
09.01.2020;07:45:00;0,134703104;0,011667574;0
09.01.2020;08:00:00;0,133344298;0,011210801;0
09.01.2020;08:15:00;0,132045887;0,010743934;0
09.01.2020;08:30:00;0,131229828;0,010280095;0
09.01.2020;08:45:00;0,129492645;0,010039847;0
09.01.2020;09:00:00;0,128329403;0,010087566;0
09.01.2020;09:15:00;0,127064042;0,010164651;0
09.01.2020;09:30:00;0,125267076;0,010324327;0
09.01.2020;09:45:00;0,123486094;0,010324327;0
09.01.2020;10:00:00;0,121938518;0,010476661;0
09.01.2020;10:15:00;0,120056907;0,010553745;0
09.01.2020;10:30:00;0,118266291;0,010755634;0
09.01.2020;10:45:00;0,116679881;0,011236037;0
09.01.2020;11:00:00;0,114957531;0,011634767;0
09.01.2020;11:15:00;0,113317032;0,012094064;0
09.01.2020;11:30:00;0,111908127;0,012477193;0
09.01.2020;11:45:00;0,109786006;0,012273469;0,016666667
09.01.2020;12:00:00;0,108502197;0,012027532;0,016666667
09.01.2020;12:15:00;0,107390955;0,011897222;0,016666667
09.01.2020;12:30:00;0,105820332;0,011897222;0
09.01.2020;12:45:00;0,10539804;0,011897222;0
09.01.2020;13:00:00;0,105150669;0,011897222;0
09.01.2020;13:15:00;0,104643848;0,011794443;0
09.01.2020;13:30:00;0,104866508;0,011526481;0
09.01.2020;13:45:00;0,104915054;0,011480598;0
09.01.2020;14:00:00;0,105043087;0,011275038;0
09.01.2020;14:15:00;0,105491712;0,011275038;0
09.01.2020;14:30:00;0,105605935;0,010990559;0
09.01.2020;14:45:00;0,106054302;0,010623489;0
09.01.2020;15:00:00;0,107169106;0,010271101;0
09.01.2020;15:15:00;0,107425565;0,010100414;0
09.01.2020;15:30:00;0,107570252;0,010100414;0
09.01.2020;15:45:00;0,108303631;0,010089402;0
09.01.2020;16:00:00;0,109550637;0,010227053;0
09.01.2020;16:15:00;0,110485677;0,010564758;0
09.01.2020;16:30:00;0,112243535;0,011029101;0
09.01.2020;16:45:00;0,113531021;0,011538309;0
09.01.2020;17:00:00;0,114592294;0,011931832;0,016666667
09.01.2020;17:15:00;0,115752154;0,012836004;0,016666667
09.01.2020;17:30:00;0,116417641;0,013694031;0,016666667
09.01.2020;17:45:00;0,117181414;0,01414828;0,016666667
09.01.2020;18:00:00;0,11894617;0,015026496;0,016666667
09.01.2020;18:15:00;0,120346219;0,01541816;0,016666667
09.01.2020;18:30:00;0,121650576;0,01650432;0,016666667
09.01.2020;18:45:00;0,123643465;0,016981931;0,016666667
09.01.2020;19:00:00;0,125243959;0,017386757;0,016666667
09.01.2020;19:15:00;0,126755105;0,017588646;0,016666667
09.01.2020;19:30:00;0,128146814;0,017496878;0,016666667
09.01.2020;19:45:00;0,128533806;0,017175488;0,016666667
09.01.2020;20:00:00;0,129347581;0,016742549;0,016666667
09.01.2020;20:15:00;0,130736716;0,01618399;0,016666667
09.01.2020;20:30:00;0,132118601;0,015698785;0,016666667
09.01.2020;20:45:00;0,132903263;0,015279978;0,016666667
09.01.2020;21:00:00;0,133481055;0,014310913;0,016666667
09.01.2020;21:15:00;0,133472319;0,014213894;0,016666667
09.01.2020;21:30:00;0,134164635;0,014786065;0,016666667
09.01.2020;21:45:00;0,134573215;0,014368339;0,016666667
09.01.2020;22:00:00;0,133814778;0,013461859;0,016666667
09.01.2020;22:15:00;0,134072075;0,011558049;0,016666667
09.01.2020;22:30:00;0,133741658;0,011093706;0,016666667
09.01.2020;22:45:00;0,132865045;0,009757203;0,016666667
09.01.2020;23:00:00;0,131749399;0,009292321;0,016666667
09.01.2020;23:15:00;0,131338844;0,008360134;0,016666667
09.01.2020;23:30:00;0,131236828;0,008360134;0,016666667
