Datum von;Datum bis;Gesamt (Netzlast) [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen
14.06.2022 19:30;14.06.2022 19:45;14.405,00;12.666,25;2,25
14.06.2022 19:45;14.06.2022 20:00;14.306,75;12.845,00;2,00
14.06.2022 20:00;14.06.2022 20:15;14.110,25;12.862,50;2,00
14.06.2022 20:15;14.06.2022 20:30;13.970,25;12.921,00;2,50
14.06.2022 20:30;14.06.2022 20:45;13.849,00;12.930,00;1,75
14.06.2022 20:45;14.06.2022 21:00;13.734,50;12.900,25;1,75
14.06.2022 21:00;14.06.2022 21:15;13.578,75;12.794,50;1,75
14.06.2022 21:15;14.06.2022 21:30;13.419,00;12.629,25;1,75
14.06.2022 21:30;14.06.2022 21:45;13.331,00;12.508,25;1,75
14.06.2022 21:45;14.06.2022 22:00;13.294,75;12.446,00;1,75
14.06.2022 22:00;14.06.2022 22:15;13.171,00;12.274,00;1,75
14.06.2022 22:15;14.06.2022 22:30;12.960,00;11.963,75;1,75
14.06.2022 22:30;14.06.2022 22:45;12.681,00;11.594,25;2,00
14.06.2022 22:45;14.06.2022 23:00;12.468,75;11.302,00;8,00
14.06.2022 23:00;14.06.2022 23:15;12.136,25;10.903,00;11,25
14.06.2022 23:15;14.06.2022 23:30;11.921,75;10.627,75;34,75
14.06.2022 23:30;14.06.2022 23:45;11.759,75;10.424,75;34,75
14.06.2022 23:45;15.06.2022 00:00;11.537,00;10.178,75;37,75
15.06.2022 00:00;15.06.2022 00:15;11.364,75;9.989,50;60,50
15.06.2022 00:15;15.06.2022 00:30;11.217,50;9.868,50;112,50
15.06.2022 00:30;15.06.2022 00:45;11.111,25;9.775,50;171,50
15.06.2022 00:45;15.06.2022 01:00;11.025,50;9.677,00;196,25
15.06.2022 01:00;15.06.2022 01:15;10.932,75;9.585,25;182,00
15.06.2022 01:15;15.06.2022 01:30;10.832,00;9.480,75;171,50
15.06.2022 01:30;15.06.2022 01:45;10.728,00;9.375,75;185,25
15.06.2022 01:45;15.06.2022 02:00;10.679,00;9.328,00;197,00
15.06.2022 02:00;15.06.2022 02:15;10.602,50;9.299,50;452,75
15.06.2022 02:15;15.06.2022 02:30;10.599,50;9.342,25;435,00
15.06.2022 02:30;15.06.2022 02:45;10.664,50;9.450,50;436,00
15.06.2022 02:45;15.06.2022 03:00;10.687,25;9.477,75;436,25
15.06.2022 03:00;15.06.2022 03:15;10.644,75;9.451,25;568,50
15.06.2022 03:15;15.06.2022 03:30;10.640,75;9.450,50;578,50
15.06.2022 03:30;15.06.2022 03:45;10.647,25;9.490,25;613,75
15.06.2022 03:45;15.06.2022 04:00;10.697,75;9.565,00;688,00
15.06.2022 04:00;15.06.2022 04:15;10.839,75;9.727,75;515,75
15.06.2022 04:15;15.06.2022 04:30;10.885,75;9.813,75;472,75
15.06.2022 04:30;15.06.2022 04:45;10.838,50;9.777,75;371,50
15.06.2022 04:45;15.06.2022 05:00;10.904,50;9.860,75;339,00
15.06.2022 05:00;15.06.2022 05:15;11.067,00;10.031,25;262,00
15.06.2022 05:15;15.06.2022 05:30;11.191,75;10.131,50;158,25
15.06.2022 05:30;15.06.2022 05:45;11.424,25;10.320,25;120,25
15.06.2022 05:45;15.06.2022 06:00;11.737,75;10.567,25;72,75
15.06.2022 06:00;15.06.2022 06:15;12.365,50;11.102,25;27,75
15.06.2022 06:15;15.06.2022 06:30;12.832,00;11.424,50;5,25
15.06.2022 06:30;15.06.2022 06:45;13.175,50;11.582,00;6,75
15.06.2022 06:45;15.06.2022 07:00;13.475,75;11.624,75;11,25
15.06.2022 07:00;15.06.2022 07:15;13.850,75;11.679,50;8,25
15.06.2022 07:15;15.06.2022 07:30;14.086,75;11.595,50;8,00
15.06.2022 07:30;15.06.2022 07:45;14.389,25;11.542,00;1,50
15.06.2022 07:45;15.06.2022 08:00;14.591,00;11.314,75;1,75
15.06.2022 08:00;15.06.2022 08:15;14.794,75;11.089,75;1,75
15.06.2022 08:15;15.06.2022 08:30;14.928,25;10.727,75;1,50
15.06.2022 08:30;15.06.2022 08:45;15.085,50;10.376,50;1,75
15.06.2022 08:45;15.06.2022 09:00;15.126,00;9.901,75;1,75
15.06.2022 09:00;15.06.2022 09:15;15.102,75;9.389,75;3,00
15.06.2022 09:15;15.06.2022 09:30;15.197,75;8.988,25;4,00
15.06.2022 09:30;15.06.2022 09:45;15.276,00;8.601,75;11,75
15.06.2022 09:45;15.06.2022 10:00;15.380,25;8.299,25;97,00
15.06.2022 10:00;15.06.2022 10:15;15.458,25;7.989,00;10,75
15.06.2022 10:15;15.06.2022 10:30;15.526,00;7.700,00;24,75
15.06.2022 10:30;15.06.2022 10:45;15.633,75;7.524,25;137,25
15.06.2022 10:45;15.06.2022 11:00;15.721,00;7.369,50;178,25
15.06.2022 11:00;15.06.2022 11:15;15.872,75;7.303,25;63,25
15.06.2022 11:15;15.06.2022 11:30;15.903,75;7.146,25;85,25
15.06.2022 11:30;15.06.2022 11:45;16.020,75;7.046,75;179,75
15.06.2022 11:45;15.06.2022 12:00;16.052,75;6.931,75;216,50
15.06.2022 12:00;15.06.2022 12:15;15.999,75;6.732,00;177,50
15.06.2022 12:15;15.06.2022 12:30;15.911,50;6.502,00;193,50
15.06.2022 12:30;15.06.2022 12:45;15.921,25;6.416,25;280,50
15.06.2022 12:45;15.06.2022 13:00;15.965,00;6.412,75;354,75
15.06.2022 13:00;15.06.2022 13:15;15.978,75;6.406,25;482,00
15.06.2022 13:15;15.06.2022 13:30;15.910,00;6.339,50;522,00
15.06.2022 13:30;15.06.2022 13:45;15.776,00;6.237,25;555,75
15.06.2022 13:45;15.06.2022 14:00;15.574,00;6.083,00;604,50
15.06.2022 14:00;15.06.2022 14:15;15.578,75;6.186,50;578,25
15.06.2022 14:15;15.06.2022 14:30;15.507,25;6.228,00;599,00
15.06.2022 14:30;15.06.2022 14:45;15.440,00;6.278,00;547,00
15.06.2022 14:45;15.06.2022 15:00;15.360,50;6.350,25;517,75
15.06.2022 15:00;15.06.2022 15:15;15.324,00;6.484,50;714,75
15.06.2022 15:15;15.06.2022 15:30;15.178,50;6.534,75;692,50
15.06.2022 15:30;15.06.2022 15:45;14.997,75;6.577,50;613,25
15.06.2022 15:45;15.06.2022 16:00;14.929,25;6.731,75;545,75
15.06.2022 16:00;15.06.2022 16:15;14.864,25;6.982,75;548,75
15.06.2022 16:15;15.06.2022 16:30;14.798,50;7.246,00;466,00
15.06.2022 16:30;15.06.2022 16:45;14.634,00;7.438,25;580,25
15.06.2022 16:45;15.06.2022 17:00;14.482,25;7.664,75;469,25
15.06.2022 17:00;15.06.2022 17:15;14.619,00;8.222,75;447,00
15.06.2022 17:15;15.06.2022 17:30;14.623,50;8.652,00;214,25
15.06.2022 17:30;15.06.2022 17:45;14.572,75;9.074,50;106,25
15.06.2022 17:45;15.06.2022 18:00;14.600,50;9.557,75;32,00
15.06.2022 18:00;15.06.2022 18:15;14.557,75;10.054,75;11,00
15.06.2022 18:15;15.06.2022 18:30;14.555,75;10.573,25;39,00
15.06.2022 18:30;15.06.2022 18:45;14.457,25;10.970,25;4,00
15.06.2022 18:45;15.06.2022 19:00;14.481,25;11.456,25;1,00
15.06.2022 19:00;15.06.2022 19:15;14.455,00;11.847,50;0,75
15.06.2022 19:15;15.06.2022 19:30;14.332,75;12.074,50;1,50
15.06.2022 19:30;15.06.2022 19:45;14.240,75;12.279,50;2,50
15.06.2022 19:45;15.06.2022 20:00;14.214,00;12.465,75;2,75
15.06.2022 20:00;15.06.2022 20:15;14.057,25;12.489,50;2,00
15.06.2022 20:15;15.06.2022 20:30;13.870,50;12.433,00;2,00
15.06.2022 20:30;15.06.2022 20:45;13.762,25;12.415,00;2,00
15.06.2022 20:45;15.06.2022 21:00;13.638,25;12.366,00;0,75
15.06.2022 21:00;15.06.2022 21:15;13.512,50;12.277,75;0,75
15.06.2022 21:15;15.06.2022 21:30;13.329,75;12.058,50;0,75
15.06.2022 21:30;15.06.2022 21:45;13.133,25;11.799,00;0,75
15.06.2022 21:45;15.06.2022 22:00;13.066,00;11.696,75;0,75
15.06.2022 22:00;15.06.2022 22:15;13.000,00;11.602,75;0,75
15.06.2022 22:15;15.06.2022 22:30;12.834,75;11.350,00;0,50
15.06.2022 22:30;15.06.2022 22:45;12.634,50;11.127,50;0,50
15.06.2022 22:45;15.06.2022 23:00;12.353,75;10.848,75;0,50
15.06.2022 23:00;15.06.2022 23:15;12.127,75;10.617,75;0,50
15.06.2022 23:15;15.06.2022 23:30;11.962,25;10.429,25;30,50
15.06.2022 23:30;15.06.2022 23:45;11.810,00;10.281,50;34,25
15.06.2022 23:45;16.06.2022 00:00;11.618,50;10.106,00;5,50
16.06.2022 00:00;16.06.2022 00:15;11.341,25;9.844,75;99,50
16.06.2022 00:15;16.06.2022 00:30;11.155,00;9.711,25;17,25
16.06.2022 00:30;16.06.2022 00:45;10.980,25;9.611,25;1,75
16.06.2022 00:45;16.06.2022 01:00;10.839,00;9.510,75;26,75
16.06.2022 01:00;16.06.2022 01:15;10.722,25;9.433,25;12,25
16.06.2022 01:15;16.06.2022 01:30;10.531,00;9.279,75;3,50
16.06.2022 01:30;16.06.2022 01:45;10.403,00;9.211,75;3,50
16.06.2022 01:45;16.06.2022 02:00;10.227,25;9.098,25;4,75
16.06.2022 02:00;16.06.2022 02:15;10.165,50;9.043,00;46,50
16.06.2022 02:15;16.06.2022 02:30;10.099,75;9.022,75;40,00
16.06.2022 02:30;16.06.2022 02:45;10.077,00;9.067,75;39,00
16.06.2022 02:45;16.06.2022 03:00;10.059,00;9.044,00;29,50
16.06.2022 03:00;16.06.2022 03:15;10.072,00;9.098,50;59,00
16.06.2022 03:15;16.06.2022 03:30;9.997,25;9.058,00;35,75
16.06.2022 03:30;16.06.2022 03:45;9.996,00;9.080,25;46,75
16.06.2022 03:45;16.06.2022 04:00;9.982,25;9.069,25;88,25
16.06.2022 04:00;16.06.2022 04:15;10.056,00;9.147,25;198,25
16.06.2022 04:15;16.06.2022 04:30;10.078,75;9.186,25;155,75
16.06.2022 04:30;16.06.2022 04:45;10.069,00;9.138,50;194,00
16.06.2022 04:45;16.06.2022 05:00;10.016,50;9.065,50;232,50
16.06.2022 05:00;16.06.2022 05:15;10.042,00;9.030,50;107,75
16.06.2022 05:15;16.06.2022 05:30;9.976,00;8.879,75;99,50
16.06.2022 05:30;16.06.2022 05:45;10.015,75;8.826,25;185,75
16.06.2022 05:45;16.06.2022 06:00;10.094,00;8.739,75;175,75
16.06.2022 06:00;16.06.2022 06:15;10.402,50;8.912,25;100,75
16.06.2022 06:15;16.06.2022 06:30;10.605,75;8.974,50;80,75
16.06.2022 06:30;16.06.2022 06:45;10.764,25;8.973,50;85,00
16.06.2022 06:45;16.06.2022 07:00;10.943,00;8.924,75;88,50
16.06.2022 07:00;16.06.2022 07:15;11.201,75;8.932,25;46,00
16.06.2022 07:15;16.06.2022 07:30;11.404,75;8.845,00;35,75
16.06.2022 07:30;16.06.2022 07:45;11.636,00;8.790,25;62,00
16.06.2022 07:45;16.06.2022 08:00;11.869,00;8.681,00;110,50
16.06.2022 08:00;16.06.2022 08:15;12.051,00;8.428,75;16,00
16.06.2022 08:15;16.06.2022 08:30;12.240,75;8.151,75;86,25
16.06.2022 08:30;16.06.2022 08:45;12.398,75;7.897,25;227,00
16.06.2022 08:45;16.06.2022 09:00;12.514,50;7.606,25;244,00
16.06.2022 09:00;16.06.2022 09:15;12.581,75;7.215,25;64,75
16.06.2022 09:15;16.06.2022 09:30;12.755,25;6.870,00;126,75
16.06.2022 09:30;16.06.2022 09:45;12.856,75;6.480,50;286,00
16.06.2022 09:45;16.06.2022 10:00;12.984,25;6.140,25;372,25
16.06.2022 10:00;16.06.2022 10:15;12.976,50;5.758,25;353,75
16.06.2022 10:15;16.06.2022 10:30;13.154,00;5.551,25;381,25
16.06.2022 10:30;16.06.2022 10:45;13.422,00;5.424,75;672,75
16.06.2022 10:45;16.06.2022 11:00;13.522,25;5.194,25;836,75
16.06.2022 11:00;16.06.2022 11:15;13.600,25;4.980,75;1.087,25
16.06.2022 11:15;16.06.2022 11:30;13.740,00;4.799,75;1.198,25
16.06.2022 11:30;16.06.2022 11:45;13.882,50;4.769,25;1.300,25
16.06.2022 11:45;16.06.2022 12:00;13.890,75;4.617,25;1.314,75
16.06.2022 12:00;16.06.2022 12:15;13.841,25;4.483,75;1.265,00
16.06.2022 12:15;16.06.2022 12:30;13.740,25;4.232,00;1.326,00
16.06.2022 12:30;16.06.2022 12:45;13.724,00;4.029,25;1.390,75
16.06.2022 12:45;16.06.2022 13:00;13.714,25;3.831,25;1.508,75
16.06.2022 13:00;16.06.2022 13:15;13.566,25;3.599,75;1.357,75
16.06.2022 13:15;16.06.2022 13:30;13.505,00;3.477,50;1.426,25
16.06.2022 13:30;16.06.2022 13:45;13.432,25;3.273,25;1.498,50
16.06.2022 13:45;16.06.2022 14:00;13.392,00;3.196,25;1.553,75
16.06.2022 14:00;16.06.2022 14:15;13.339,00;3.052,25;1.637,50
16.06.2022 14:15;16.06.2022 14:30;13.330,50;3.070,50;1.575,75
16.06.2022 14:30;16.06.2022 14:45;13.263,25;3.049,25;1.539,50
16.06.2022 14:45;16.06.2022 15:00;13.145,25;2.945,50;1.610,00
16.06.2022 15:00;16.06.2022 15:15;13.211,50;3.062,50;1.622,75
16.06.2022 15:15;16.06.2022 15:30;13.109,25;3.132,50;1.518,50
16.06.2022 15:30;16.06.2022 15:45;13.138,25;3.312,25;1.490,75
16.06.2022 15:45;16.06.2022 16:00;13.097,00;3.375,75;1.421,75
16.06.2022 16:00;16.06.2022 16:15;13.113,00;3.741,75;1.458,50
16.06.2022 16:15;16.06.2022 16:30;13.081,75;3.971,00;1.388,50
16.06.2022 16:30;16.06.2022 16:45;13.050,25;4.073,25;1.293,00
16.06.2022 16:45;16.06.2022 17:00;13.061,25;4.420,00;1.141,25
16.06.2022 17:00;16.06.2022 17:15;13.161,50;4.874,50;900,50
16.06.2022 17:15;16.06.2022 17:30;13.215,00;5.329,25;673,50
16.06.2022 17:30;16.06.2022 17:45;13.195,25;5.644,75;375,00
16.06.2022 17:45;16.06.2022 18:00;13.254,50;6.140,25;356,50
16.06.2022 18:00;16.06.2022 18:15;13.443,50;6.786,00;436,00
16.06.2022 18:15;16.06.2022 18:30;13.384,75;7.241,50;101,00
16.06.2022 18:30;16.06.2022 18:45;13.276,75;7.747,50;20,25
16.06.2022 18:45;16.06.2022 19:00;13.192,00;8.193,25;3,50
16.06.2022 19:00;16.06.2022 19:15;13.212,50;8.778,00;3,50
16.06.2022 19:15;16.06.2022 19:30;13.129,25;9.270,25;3,50
16.06.2022 19:30;16.06.2022 19:45;13.046,75;9.675,50;0,75
16.06.2022 19:45;16.06.2022 20:00;12.987,25;10.084,50;0,50
16.06.2022 20:00;16.06.2022 20:15;12.823,50;10.273,50;0,50
16.06.2022 20:15;16.06.2022 20:30;12.770,50;10.475,25;0,50
16.06.2022 20:30;16.06.2022 20:45;12.642,00;10.593,25;0,50
16.06.2022 20:45;16.06.2022 21:00;12.508,75;10.675,75;0,50
16.06.2022 21:00;16.06.2022 21:15;12.399,75;10.680,25;0,50
16.06.2022 21:15;16.06.2022 21:30;12.344,75;10.677,50;0,50
16.06.2022 21:30;16.06.2022 21:45;12.295,75;10.663,25;0,75
16.06.2022 21:45;16.06.2022 22:00;12.277,00;10.678,75;0,75
16.06.2022 22:00;16.06.2022 22:15;12.315,25;10.731,25;0,75
16.06.2022 22:15;16.06.2022 22:30;12.189,00;10.605,25;0,75
16.06.2022 22:30;16.06.2022 22:45;12.028,50;10.447,00;18,75
16.06.2022 22:45;16.06.2022 23:00;11.903,00;10.261,25;1,75
16.06.2022 23:00;16.06.2022 23:15;11.559,50;9.842,25;1,75
16.06.2022 23:15;16.06.2022 23:30;11.402,25;9.660,50;1,75
16.06.2022 23:30;16.06.2022 23:45;11.208,00;9.454,25;11,25
16.06.2022 23:45;17.06.2022 00:00;11.114,25;9.399,50;17,75
17.06.2022 00:00;17.06.2022 00:15;11.006,00;9.375,50;31,75
17.06.2022 00:15;17.06.2022 00:30;10.886,75;9.337,00;40,50
17.06.2022 00:30;17.06.2022 00:45;10.705,50;9.187,50;92,00
17.06.2022 00:45;17.06.2022 01:00;10.646,00;9.168,00;147,25
17.06.2022 01:00;17.06.2022 01:15;10.522,50;9.078,25;61,75
17.06.2022 01:15;17.06.2022 01:30;10.414,25;9.016,00;110,50
17.06.2022 01:30;17.06.2022 01:45;10.325,50;8.989,00;105,50
17.06.2022 01:45;17.06.2022 02:00;10.265,00;9.000,75;157,00
17.06.2022 02:00;17.06.2022 02:15;10.116,75;8.920,50;89,00
17.06.2022 02:15;17.06.2022 02:30;10.083,00;8.960,50;94,75
17.06.2022 02:30;17.06.2022 02:45;10.051,50;8.986,75;106,75
17.06.2022 02:45;17.06.2022 03:00;10.033,00;9.014,50;104,75
17.06.2022 03:00;17.06.2022 03:15;10.119,25;9.145,00;200,75
17.06.2022 03:15;17.06.2022 03:30;10.102,75;9.164,00;198,00
17.06.2022 03:30;17.06.2022 03:45;10.104,75;9.199,25;192,75
17.06.2022 03:45;17.06.2022 04:00;10.089,75;9.228,25;183,50
17.06.2022 04:00;17.06.2022 04:15;10.236,50;9.419,25;179,00
17.06.2022 04:15;17.06.2022 04:30;10.220,00;9.445,00;145,00
17.06.2022 04:30;17.06.2022 04:45;10.231,00;9.478,25;118,75
17.06.2022 04:45;17.06.2022 05:00;10.273,50;9.527,75;112,00
17.06.2022 05:00;17.06.2022 05:15;10.464,75;9.646,25;131,50
17.06.2022 05:15;17.06.2022 05:30;10.578,75;9.636,50;205,75
17.06.2022 05:30;17.06.2022 05:45;10.778,25;9.731,00;170,50
17.06.2022 05:45;17.06.2022 06:00;11.028,00;9.859,25;93,00
17.06.2022 06:00;17.06.2022 06:15;11.592,50;10.256,00;7,50
17.06.2022 06:15;17.06.2022 06:30;11.880,75;10.361,75;4,50
17.06.2022 06:30;17.06.2022 06:45;12.170,25;10.369,50;4,50
17.06.2022 06:45;17.06.2022 07:00;12.428,75;10.246,00;4,25
17.06.2022 07:00;17.06.2022 07:15;12.747,50;10.152,25;2,00
17.06.2022 07:15;17.06.2022 07:30;13.104,00;10.128,75;1,00
17.06.2022 07:30;17.06.2022 07:45;13.360,75;9.969,75;1,00
17.06.2022 07:45;17.06.2022 08:00;13.585,25;9.729,00;1,00
17.06.2022 08:00;17.06.2022 08:15;13.777,25;9.459,50;1,25
17.06.2022 08:15;17.06.2022 08:30;14.008,50;9.230,50;2,00
17.06.2022 08:30;17.06.2022 08:45;14.247,00;8.980,00;1,00
17.06.2022 08:45;17.06.2022 09:00;14.334,00;8.563,00;0,75
17.06.2022 09:00;17.06.2022 09:15;14.276,00;8.020,25;3,50
17.06.2022 09:15;17.06.2022 09:30;14.330,00;7.524,50;4,50
17.06.2022 09:30;17.06.2022 09:45;14.486,25;7.109,25;103,50
17.06.2022 09:45;17.06.2022 10:00;14.561,75;6.702,25;402,50
17.06.2022 10:00;17.06.2022 10:15;14.581,75;6.284,00;259,75
17.06.2022 10:15;17.06.2022 10:30;14.628,75;5.921,00;402,00
17.06.2022 10:30;17.06.2022 10:45;14.753,00;5.679,75;690,25
17.06.2022 10:45;17.06.2022 11:00;14.882,75;5.483,50;858,25
17.06.2022 11:00;17.06.2022 11:15;14.965,50;5.316,00;789,25
17.06.2022 11:15;17.06.2022 11:30;15.034,50;5.211,25;897,25
17.06.2022 11:30;17.06.2022 11:45;15.169,25;5.184,25;960,00
17.06.2022 11:45;17.06.2022 12:00;15.195,00;5.096,75;1.056,50
17.06.2022 12:00;17.06.2022 12:15;15.195,25;4.971,00;1.042,50
17.06.2022 12:15;17.06.2022 12:30;15.234,25;4.924,75;1.112,50
17.06.2022 12:30;17.06.2022 12:45;15.249,75;4.899,25;1.209,00
17.06.2022 12:45;17.06.2022 13:00;15.192,75;4.834,75;1.289,75
17.06.2022 13:00;17.06.2022 13:15;15.199,00;4.913,25;937,75
17.06.2022 13:15;17.06.2022 13:30;15.048,00;4.846,25;1.048,25
17.06.2022 13:30;17.06.2022 13:45;14.940,50;4.829,25;1.044,75
17.06.2022 13:45;17.06.2022 14:00;14.734,50;4.763,25;1.100,50
17.06.2022 14:00;17.06.2022 14:15;14.602,75;4.729,50;1.181,50
17.06.2022 14:15;17.06.2022 14:30;14.517,50;4.754,75;1.183,25
17.06.2022 14:30;17.06.2022 14:45;14.388,00;4.817,50;1.065,75
17.06.2022 14:45;17.06.2022 15:00;14.255,25;4.867,75;899,50
17.06.2022 15:00;17.06.2022 15:15;14.223,00;5.093,00;1.073,25
17.06.2022 15:15;17.06.2022 15:30;14.119,00;5.259,25;1.023,50
17.06.2022 15:30;17.06.2022 15:45;14.087,50;5.557,50;811,25
17.06.2022 15:45;17.06.2022 16:00;14.041,75;5.873,75;705,50
17.06.2022 16:00;17.06.2022 16:15;14.122,50;6.246,75;907,75
17.06.2022 16:15;17.06.2022 16:30;14.024,25;6.504,75;628,50
17.06.2022 16:30;17.06.2022 16:45;13.957,75;6.746,75;422,00
17.06.2022 16:45;17.06.2022 17:00;13.968,25;7.109,00;390,50
17.06.2022 17:00;17.06.2022 17:15;14.031,50;7.550,75;258,25
17.06.2022 17:15;17.06.2022 17:30;13.898,50;7.812,00;130,50
17.06.2022 17:30;17.06.2022 17:45;13.892,00;8.224,25;86,00
17.06.2022 17:45;17.06.2022 18:00;13.789,25;8.573,75;62,25
17.06.2022 18:00;17.06.2022 18:15;13.784,50;9.028,25;6,75
17.06.2022 18:15;17.06.2022 18:30;13.737,00;9.409,00;2,25
17.06.2022 18:30;17.06.2022 18:45;13.680,25;9.752,00;2,00
17.06.2022 18:45;17.06.2022 19:00;13.667,00;10.127,00;0,75
17.06.2022 19:00;17.06.2022 19:15;13.655,50;10.468,25;0,75
17.06.2022 19:15;17.06.2022 19:30;13.494,25;10.587,50;0,75
17.06.2022 19:30;17.06.2022 19:45;13.416,50;10.715,75;0,50
17.06.2022 19:45;17.06.2022 20:00;13.337,50;10.792,50;0,50
17.06.2022 20:00;17.06.2022 20:15;13.167,75;10.757,75;0,50
17.06.2022 20:15;17.06.2022 20:30;12.979,75;10.658,50;0,50
17.06.2022 20:30;17.06.2022 20:45;12.820,00;10.582,00;0,50
17.06.2022 20:45;17.06.2022 21:00;12.698,50;10.524,25;0,50
17.06.2022 21:00;17.06.2022 21:15;12.576,50;10.477,75;0,50
17.06.2022 21:15;17.06.2022 21:30;12.447,00;10.282,25;0,50
17.06.2022 21:30;17.06.2022 21:45;12.367,25;10.094,00;0,75
17.06.2022 21:45;17.06.2022 22:00;12.312,50;9.944,00;0,75
17.06.2022 22:00;17.06.2022 22:15;12.288,75;9.690,00;0,75
17.06.2022 22:15;17.06.2022 22:30;12.137,00;9.399,50;0,75
17.06.2022 22:30;17.06.2022 22:45;11.957,00;9.111,75;1,00
17.06.2022 22:45;17.06.2022 23:00;11.876,75;8.924,00;1,25
17.06.2022 23:00;17.06.2022 23:15;11.582,00;8.483,25;2,00
17.06.2022 23:15;17.06.2022 23:30;11.396,50;8.162,25;2,25
17.06.2022 23:30;17.06.2022 23:45;11.179,50;7.866,00;4,75
17.06.2022 23:45;18.06.2022 00:00;11.014,75;7.626,00;64,75
18.06.2022 00:00;18.06.2022 00:15;10.796,25;7.262,50;27,50
18.06.2022 00:15;18.06.2022 00:30;10.739,25;7.044,75;84,00
18.06.2022 00:30;18.06.2022 00:45;10.680,50;6.849,25;131,75
18.06.2022 00:45;18.06.2022 01:00;10.550,25;6.630,50;275,25
18.06.2022 01:00;18.06.2022 01:15;10.485,25;6.456,50;198,00
18.06.2022 01:15;18.06.2022 01:30;10.502,75;6.391,75;274,75
18.06.2022 01:30;18.06.2022 01:45;10.400,00;6.166,50;419,25
18.06.2022 01:45;18.06.2022 02:00;10.421,75;6.081,00;515,25
18.06.2022 02:00;18.06.2022 02:15;10.316,25;5.971,25;376,50
18.06.2022 02:15;18.06.2022 02:30;10.280,25;5.969,00;370,00
18.06.2022 02:30;18.06.2022 02:45;10.276,25;5.915,50;406,75
18.06.2022 02:45;18.06.2022 03:00;10.264,00;5.821,75;462,75
18.06.2022 03:00;18.06.2022 03:15;10.227,00;5.719,75;502,50
18.06.2022 03:15;18.06.2022 03:30;10.214,25;5.676,25;581,75
18.06.2022 03:30;18.06.2022 03:45;10.302,00;5.670,25;609,50
18.06.2022 03:45;18.06.2022 04:00;10.273,50;5.606,75;663,50
18.06.2022 04:00;18.06.2022 04:15;10.329,25;5.715,75;557,50
18.06.2022 04:15;18.06.2022 04:30;10.280,00;5.717,50;593,25
18.06.2022 04:30;18.06.2022 04:45;10.304,75;5.798,00;575,00
18.06.2022 04:45;18.06.2022 05:00;10.291,00;5.701,00;640,00
18.06.2022 05:00;18.06.2022 05:15;10.297,50;5.698,75;447,75
18.06.2022 05:15;18.06.2022 05:30;10.241,75;5.748,25;493,75
18.06.2022 05:30;18.06.2022 05:45;10.310,75;5.915,75;476,75
18.06.2022 05:45;18.06.2022 06:00;10.472,00;6.054,75;360,25
18.06.2022 06:00;18.06.2022 06:15;10.688,75;6.209,50;310,25
18.06.2022 06:15;18.06.2022 06:30;10.847,75;6.291,50;255,75
18.06.2022 06:30;18.06.2022 06:45;10.971,75;6.291,50;220,00
18.06.2022 06:45;18.06.2022 07:00;11.090,25;6.252,50;215,00
18.06.2022 07:00;18.06.2022 07:15;11.344,25;6.443,00;154,75
18.06.2022 07:15;18.06.2022 07:30;11.498,75;6.597,25;136,25
18.06.2022 07:30;18.06.2022 07:45;11.689,50;6.576,50;135,00
18.06.2022 07:45;18.06.2022 08:00;11.847,25;6.523,50;100,25
18.06.2022 08:00;18.06.2022 08:15;12.064,25;6.504,00;16,00
18.06.2022 08:15;18.06.2022 08:30;12.162,25;6.247,75;2,50
18.06.2022 08:30;18.06.2022 08:45;12.351,25;6.031,50;13,00
18.06.2022 08:45;18.06.2022 09:00;12.563,50;5.798,00;29,75
18.06.2022 09:00;18.06.2022 09:15;12.739,75;5.562,50;107,50
18.06.2022 09:15;18.06.2022 09:30;12.846,75;5.214,25;169,25
18.06.2022 09:30;18.06.2022 09:45;13.011,25;4.881,75;230,00
18.06.2022 09:45;18.06.2022 10:00;13.124,50;4.595,75;472,25
18.06.2022 10:00;18.06.2022 10:15;13.255,75;4.357,25;573,50
18.06.2022 10:15;18.06.2022 10:30;13.356,50;4.099,25;782,50
18.06.2022 10:30;18.06.2022 10:45;13.501,50;3.946,00;952,25
18.06.2022 10:45;18.06.2022 11:00;13.616,50;3.748,75;1.093,00
18.06.2022 11:00;18.06.2022 11:15;13.769,75;3.603,25;1.024,00
18.06.2022 11:15;18.06.2022 11:30;13.796,00;3.322,25;1.096,25
18.06.2022 11:30;18.06.2022 11:45;13.836,50;3.079,50;1.290,00
18.06.2022 11:45;18.06.2022 12:00;13.819,75;2.894,25;1.430,25
18.06.2022 12:00;18.06.2022 12:15;13.809,25;2.751,50;1.281,75
18.06.2022 12:15;18.06.2022 12:30;13.709,00;2.493,00;1.485,75
18.06.2022 12:30;18.06.2022 12:45;13.627,25;2.310,00;1.542,50
18.06.2022 12:45;18.06.2022 13:00;13.514,25;2.185,00;1.529,25
18.06.2022 13:00;18.06.2022 13:15;13.472,25;2.166,25;1.491,00
18.06.2022 13:15;18.06.2022 13:30;13.365,25;2.116,75;1.490,00
18.06.2022 13:30;18.06.2022 13:45;13.258,50;2.015,75;1.461,25
18.06.2022 13:45;18.06.2022 14:00;13.209,50;2.064,00;1.386,75
18.06.2022 14:00;18.06.2022 14:15;13.108,25;2.072,25;1.291,00
